active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_cache_evictions,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
12,0,True,0,0,0,0,0,uniform__adversarial-positive__68,uniform__adversarial-positive,14,4,22,15,158,1.0,,,base,0,0.04044000000000003,15,,1,8,False,,False,,ends,0,0,16,897,0,0,0,0,,22,0,,,134,history_ends16_area7,[],12603.979749546508,0,126.3358280542244,0.0,14,,,227.38639666666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3410.79595,,,True,0.040464916033670306
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,19,15,144,1.0,,,base,0,0.029730000000000034,15,,6,10,False,,False,,,,,,,,,0,0,,22,0,,,123,range_area7,[],13010.796039392302,0,107.1655831496508,0.0,9,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.02976400003535673
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,19,15,144,1.0,,,base,0,0.031501,15,,6,10,False,,False,,first,0,0,8,315,0,0,0,0,,22,0,,,123,history_first8_area7,[],13010.796039392302,0,107.1655831496508,0.0,9,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.03152866702293977
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,19,15,144,1.0,,,base,0,0.034367999999999954,15,,6,10,False,,False,,ends,0,0,8,462,0,0,0,0,,22,0,,,123,history_ends8_area7,[],13010.796039392302,0,107.1655831496508,0.0,9,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.034449375001713634
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,19,15,144,1.0,,,base,0,0.03386100000000014,15,,6,10,False,,False,,ends,0,0,16,462,0,0,0,0,,22,0,,,123,history_ends16_area7,[],13010.796039392302,0,107.1655831496508,0.0,9,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.03388000000268221
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,13,10,133,1.0,,,base,0,0.018059999999999965,10,,2,5,False,,False,,,,,,,,,0,0,,17,0,,,118,range_area7,[],11220.950146327352,0,50.559319946033376,0.0,8,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.018059917027130723
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,13,10,133,1.0,,,base,0,0.019762999999999975,10,,2,5,False,,False,,first,0,0,8,95,0,0,0,0,,17,0,,,118,history_first8_area7,[],11220.950146327352,0,50.559319946033376,0.0,8,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.019783499999903142
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,13,10,133,1.0,,,base,0,0.020564000000000027,10,,2,5,False,,False,,ends,0,0,8,150,0,0,0,0,,17,0,,,118,history_ends8_area7,[],11220.950146327352,0,50.559319946033376,0.0,8,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.020579333999194205
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,13,10,133,1.0,,,base,0,0.020510999999999946,10,,2,5,False,,False,,ends,0,0,16,150,0,0,0,0,,17,0,,,118,history_ends16_area7,[],11220.950146327352,0,50.559319946033376,0.0,8,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.020516582997515798
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,16,12,150,1.0,,,base,0,0.02387499999999987,12,,4,8,False,,False,,,,,,,,,0,0,,19,0,,,132,range_area7,[],12063.417805624325,0,48.0087867640272,0.0,8,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.023893084027804434
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,16,12,150,1.0,,,base,0,0.027217999999999964,12,,4,8,False,,False,,first,0,0,8,404,0,0,0,0,,19,0,,,132,history_first8_area7,[],12063.417805624325,0,48.0087867640272,0.0,8,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.02724558301270008
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,16,12,150,1.0,,,base,0,0.029625000000000012,12,,4,8,False,,False,,ends,0,0,8,585,0,0,0,0,,19,0,,,132,history_ends8_area7,[],12063.417805624325,0,48.0087867640272,0.0,8,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.029626666975673288
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,16,12,150,1.0,,,base,0,0.030194000000000054,12,,4,8,False,,False,,ends,0,0,16,678,0,0,0,0,,19,0,,,132,history_ends16_area7,[],12063.417805624325,0,48.0087867640272,0.0,8,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.030215292004868388
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,12,10,128,1.0,,,base,0,0.017804000000000153,10,,2,4,False,,False,,,,,,,,,0,0,,17,0,,,114,range_area7,[],11145.28580040564,0,50.5213170450714,0.0,8,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.01780845900066197
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,12,10,128,1.0,,,base,0,0.018909999999999982,10,,2,4,False,,False,,first,0,0,8,61,0,0,0,0,,17,0,,,114,history_first8_area7,[],11145.28580040564,0,50.5213170450714,0.0,8,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.018909708014689386
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,12,10,128,1.0,,,base,0,0.019143999999999828,10,,2,4,False,,False,,ends,0,0,8,95,0,0,0,0,,17,0,,,114,history_ends8_area7,[],11145.28580040564,0,50.5213170450714,0.0,8,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.01915229100268334
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,12,10,128,1.0,,,base,0,0.01940900000000001,10,,2,4,False,,False,,ends,0,0,16,95,0,0,0,0,,17,0,,,114,history_ends16_area7,[],11145.28580040564,0,50.5213170450714,0.0,8,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.019466166966594756
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,22,15,157,1.0,,,base,0,0.029806,15,,4,11,False,,False,,,,,,,,,0,0,,22,0,,,133,range_area7,[],11311.566864547774,0,89.91461847037544,0.0,11,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.029811583983246237
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,22,15,157,1.0,,,base,0,0.034587000000000145,15,,4,11,False,,False,,first,0,0,8,640,0,0,0,0,,22,0,,,133,history_first8_area7,[],11311.566864547774,0,89.91461847037544,0.0,11,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.034609667025506496
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,22,15,157,1.0,,,base,0,0.039628,15,,4,11,False,,False,,ends,0,0,8,934,0,0,0,0,,22,0,,,133,history_ends8_area7,[],11311.566864547774,0,89.91461847037544,0.0,11,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.03964162495685741
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,22,15,157,1.0,,,base,0,0.04000199999999987,15,,4,11,False,,False,,ends,0,0,16,1030,0,0,0,0,,22,0,,,133,history_ends16_area7,[],11311.566864547774,0,89.91461847037544,0.0,11,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.040096832963172346
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,19,15,139,1.0,,,base,0,0.028178000000000036,15,,6,10,False,,False,,,,,,,,,0,0,,22,0,,,118,range_area7,[],12859.410494502135,0,83.41194961814898,0.0,9,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.028239874984137714
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,19,15,139,1.0,,,base,0,0.03015699999999999,15,,6,10,False,,False,,first,0,0,8,287,0,0,0,0,,22,0,,,118,history_first8_area7,[],12859.410494502135,0,83.41194961814898,0.0,9,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.030174584011547267
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,19,15,139,1.0,,,base,0,0.03238800000000008,15,,6,10,False,,False,,ends,0,0,8,400,0,0,0,0,,22,0,,,118,history_ends8_area7,[],12859.410494502135,0,83.41194961814898,0.0,9,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.032413541979622096
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,19,15,139,1.0,,,base,0,0.03389199999999981,15,,6,10,False,,False,,ends,0,0,16,493,0,0,0,0,,22,0,,,118,history_ends16_area7,[],12859.410494502135,0,83.41194961814898,0.0,9,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.033916832995601
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,11,10,138,1.0,,,base,0,0.01902700000000035,10,,3,4,False,,False,,,,,,,,,0,0,,17,0,,,125,range_area7,[],11151.369987015993,0,43.860243093504366,0.0,7,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.019055625016335398
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,11,10,138,1.0,,,base,0,0.020416999999999685,10,,3,4,False,,False,,first,0,0,8,174,0,0,0,0,,17,0,,,125,history_first8_area7,[],11151.369987015993,0,43.860243093504366,0.0,7,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.02043745800619945
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,11,10,138,1.0,,,base,0,0.02181500000000014,10,,3,4,False,,False,,ends,0,0,8,262,0,0,0,0,,17,0,,,125,history_ends8_area7,[],11151.369987015993,0,43.860243093504366,0.0,7,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.021848624979611486
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,11,10,138,1.0,,,base,0,0.021919000000000022,10,,3,4,False,,False,,ends,0,0,16,262,0,0,0,0,,17,0,,,125,history_ends16_area7,[],11151.369987015993,0,43.860243093504366,0.0,7,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.021917750011198223
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,14,12,136,1.0,,,base,0,0.024364000000000274,12,,3,5,False,,False,,,,,,,,,0,0,,19,0,,,120,range_area7,[],11408.921013664041,0,52.519745855040824,0.0,9,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.024506084038875997
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,14,12,136,1.0,,,base,0,0.027259999999999618,12,,3,5,False,,False,,first,0,0,8,307,0,0,0,0,,19,0,,,120,history_first8_area7,[],11408.921013664041,0,52.519745855040824,0.0,9,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.027307374984957278
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,14,12,136,1.0,,,base,0,0.029764000000000124,12,,3,5,False,,False,,ends,0,0,8,463,0,0,0,0,,19,0,,,120,history_ends8_area7,[],11408.921013664041,0,52.519745855040824,0.0,9,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.029836333997081965
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,14,12,136,1.0,,,base,0,0.0292889999999999,12,,3,5,False,,False,,ends,0,0,16,463,0,0,0,0,,19,0,,,120,history_ends16_area7,[],11408.921013664041,0,52.519745855040824,0.0,9,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.029295791988261044
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,13,10,134,1.0,,,base,0,0.02051000000000025,10,,2,5,False,,False,,,,,,,,,0,0,,17,0,,,119,range_area7,[],12701.340476515094,0,65.96383839690539,0.0,8,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.02051033399766311
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,13,10,134,1.0,,,base,0,0.021472000000000158,10,,2,5,False,,False,,first,0,0,8,56,0,0,0,0,,17,0,,,119,history_first8_area7,[],12701.340476515094,0,65.96383839690539,0.0,8,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.0214783750125207
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,13,10,134,1.0,,,base,0,0.022022999999999904,10,,2,5,False,,False,,ends,0,0,8,86,0,0,0,0,,17,0,,,119,history_ends8_area7,[],12701.340476515094,0,65.96383839690539,0.0,8,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.022022957971785218
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,13,10,134,1.0,,,base,0,0.02189299999999994,10,,2,5,False,,False,,ends,0,0,16,86,0,0,0,0,,17,0,,,119,history_ends16_area7,[],12701.340476515094,0,65.96383839690539,0.0,8,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,3,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.02190475002862513
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,22,15,159,1.0,,,base,0,0.03168300000000013,15,,1,8,False,,False,,,,,,,,,0,0,,22,0,,,135,range_area7,[],12617.62105305865,0,148.4007863913149,0.0,14,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.031698624952696264
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,22,15,159,1.0,,,base,0,0.03677999999999981,15,,1,8,False,,False,,first,0,0,8,652,0,0,0,0,,22,0,,,135,history_first8_area7,[],12617.62105305865,0,148.4007863913149,0.0,14,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.03682041697902605
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,22,15,159,1.0,,,base,0,0.040367000000000264,15,,1,8,False,,False,,ends,0,0,8,911,0,0,0,0,,22,0,,,135,history_ends8_area7,[],12617.62105305865,0,148.4007863913149,0.0,14,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.0404252500156872
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,22,15,159,1.0,,,base,0,0.0443039999999999,15,,1,8,False,,False,,ends,0,0,16,1351,0,0,0,0,,22,0,,,135,history_ends16_area7,[],12617.62105305865,0,148.4007863913149,0.0,14,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,3,68,1.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.04433191701536998
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,21,15,146,1.0,,,base,0,0.0295399999999999,15,,2,8,False,,False,,,,,,,,,0,0,,22,0,,,123,range_area7,[],13066.042994566902,0,121.4214655759378,0.0,13,,,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.02958533400669694
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,21,15,146,1.0,,,base,0,0.031953999999999816,15,,2,8,False,,False,,first,0,0,8,363,0,0,0,0,,22,0,,,123,history_first8_area7,[],13066.042994566902,0,121.4214655759378,0.0,13,,,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.03196412499528378
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,21,15,146,1.0,,,base,0,0.03478699999999968,15,,2,8,False,,False,,ends,0,0,8,537,0,0,0,0,,22,0,,,123,history_ends8_area7,[],13066.042994566902,0,121.4214655759378,0.0,13,,,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.034807207994163036
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,21,15,146,1.0,,,base,0,0.03448600000000024,15,,2,8,False,,False,,ends,0,0,16,537,0,0,0,0,,22,0,,,123,history_ends16_area7,[],13066.042994566902,0,121.4214655759378,0.0,13,,,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,3,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.03449887497117743
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,14,10,145,1.0,,,base,0,0.0207379999999997,10,,4,8,False,,False,,,,,,,,,0,0,,17,0,,,129,range_area7,[],11516.371920835065,0,52.39706504001099,0.0,6,,,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.020738207967951894
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,14,10,145,1.0,,,base,0,0.022963999999999984,10,,4,8,False,,False,,first,0,0,8,220,0,0,0,0,,17,0,,,129,history_first8_area7,[],11516.371920835065,0,52.39706504001099,0.0,6,,,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.02300341601949185
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,14,10,145,1.0,,,base,0,0.024214999999999876,10,,4,8,False,,False,,ends,0,0,8,304,0,0,0,0,,17,0,,,129,history_ends8_area7,[],11516.371920835065,0,52.39706504001099,0.0,6,,,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.02426070795627311
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,14,10,145,1.0,,,base,0,0.024326000000000292,10,,4,8,False,,False,,ends,0,0,16,328,0,0,0,0,,17,0,,,129,history_ends16_area7,[],11516.371920835065,0,52.39706504001099,0.0,6,,,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,3,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.024325833015609533
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,15,12,141,1.0,,,base,0,0.026092999999999922,12,,1,4,False,,False,,,,,,,,,0,0,,19,0,,,124,range_area7,[],12339.184088627455,0,130.58177591346248,0.0,11,,,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.02616516698617488
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,15,12,141,1.0,,,base,0,0.028935000000000155,12,,1,4,False,,False,,first,0,0,8,344,0,0,0,0,,19,0,,,124,history_first8_area7,[],12339.184088627455,0,130.58177591346248,0.0,11,,,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.028953249973710626
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,15,12,141,1.0,,,base,0,0.03166100000000016,12,,1,4,False,,False,,ends,0,0,8,481,0,0,0,0,,19,0,,,124,history_ends8_area7,[],12339.184088627455,0,130.58177591346248,0.0,11,,,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,3,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.03168216603808105
