active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,0,True,0,0,0,0,0,near_collinear_min__n10__positive,near_collinear_min,8,0,16,10,135,1.0,,,locked,17,0.023216000000001458,10,2,8,False,,True,,0,0,,0,0,,,117,range_locked_area7,[],11501.833077417983,,,,,0,93.46111572978396,0.0,8,,,306.3366615,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,248,1.0,2,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,110,3063.366615,,,True,0.02324800001224503
10,0,True,0,0,0,0,0,near_collinear_min__n10__positive,near_collinear_min,8,0,16,10,135,1.0,,,locked,17,0.023770999999999987,10,2,8,False,,True,,0,0,,0,0,,,117,negative_locked_area7,[],11501.833077417983,12,0,0,0,0,93.46111572978396,0.0,8,,,306.3366615,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,248,1.0,2,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,110,3063.366615,,,True,0.023780415998771787
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,15,10,133,1.0,,,base,0,0.018967999999999208,10,2,7,False,,False,,0,0,,17,0,,,116,range_area7,[],11594.878696216028,,,,,0,77.351587588916,0.0,8,,,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,249,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,110,3073.975741,,,True,0.01896750001469627
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,15,10,133,1.0,,,base,0,0.019766999999999868,10,2,7,False,,False,,0,0,,17,0,,,116,negative_range_area7,[],11594.878696216028,12,0,0,0,0,77.351587588916,0.0,8,,,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,249,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,110,3073.975741,,,True,0.01983387500513345
8,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,14,10,131,1.0,,,locked,17,0.021077999999999264,10,2,6,False,,True,,0,0,,0,0,,,115,range_locked_area7,[],11575.81524441126,,,,,0,96.12042962951335,0.0,8,,,306.1163051,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,249,1.0,4,,1,,,10,stress,7,full_coverage_and_all_discovered_cleared,,109,3061.163051,,,True,0.02107833296759054
8,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,14,10,131,1.0,,,locked,17,0.02165600000000012,10,2,6,False,,True,,0,0,,0,0,,,115,negative_locked_area7,[],11575.81524441126,12,0,0,0,0,96.12042962951335,0.0,8,,,306.1163051,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,249,1.0,4,,1,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,109,3061.163051,,,True,0.021668708010111004
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,17,10,146,1.0,,,base,0,0.02027000000000001,10,2,9,False,,False,,0,0,,17,0,,,127,range_area7,[],11825.774325475111,,,,,0,85.07322844594901,0.0,8,,,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,250,1.0,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,117,3188.154867,,,True,0.02028791600605473
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,17,10,146,1.0,,,base,0,0.021414000000000044,10,2,9,False,,False,,0,0,,17,0,,,127,negative_range_area7,[],11825.774325475111,12,0,0,0,0,85.07322844594901,0.0,8,,,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,250,1.0,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,117,3188.154867,,,True,0.021419750002678484
8,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,14,10,131,1.0,,,locked,17,0.020685999999999538,10,2,6,False,,True,,0,0,,0,0,,,115,range_locked_area7,[],11661.375408402551,,,,,0,82.69557153370494,0.0,8,,,307.8275084,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,250,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,109,3078.275084,,,True,0.020704834023490548
8,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,14,10,131,1.0,,,locked,17,0.021596999999999866,10,2,6,False,,True,,0,0,,0,0,,,115,negative_locked_area7,[],11661.375408402551,12,0,0,0,0,82.69557153370494,0.0,8,,,307.8275084,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,3,250,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,109,3078.275084,,,True,0.021613750024698675
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,20,16,116,1.0,,,base,0,0.026066000000000145,16,4,8,False,,False,,0,0,,21,2,,,94,range_area7,[],9702.395095882584,,,,,0,113.40009602987374,0.0,12,,,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,,89,2591.479017,,,True,0.026126708020456135
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,20,16,116,1.0,,,base,0,0.02643099999999876,16,4,8,False,,False,,0,0,,21,2,,,94,negative_range_area7,[],9702.395095882584,12,0,0,0,0,113.40009602987374,0.0,12,,,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,3,89,2591.479017,,,True,0.026435500010848045
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,20,16,116,1.0,,,locked,21,0.036578999999999695,16,4,8,False,,True,,0,0,,0,2,,,94,range_locked_area7,[],9702.240321194678,,,,,0,113.40009602987374,0.0,12,,,162.028003875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,,90,2592.448062,,,True,0.03659187501762062
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,20,16,116,1.0,,,locked,21,0.03728100000000012,16,4,8,False,,True,,0,0,,0,2,,,94,negative_locked_area7,[],9702.240321194678,12,0,0,0,0,113.40009602987374,0.0,12,,,162.028003875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,3,90,2592.448062,,,True,0.03728849999606609
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,21,16,118,1.0,,,base,0,0.02721700000000027,16,2,7,False,,False,,0,0,,21,2,,,95,range_area7,[],10696.66860033792,,,,,0,143.66742641183976,0.0,14,,,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,252,1.0,12,,1,,,16,stress,5,public_upper_bound_16,,89,2798.33372,,,True,0.02722266601631418
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,21,16,118,1.0,,,base,0,0.028520999999999574,16,2,7,False,,False,,0,0,,21,2,,,95,negative_range_area7,[],10696.66860033792,12,0,0,0,0,143.66742641183976,0.0,14,,,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,252,1.0,12,,1,,,16,stress,5,public_upper_bound_16,3,89,2798.33372,,,True,0.02860775002045557
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,21,16,118,1.0,,,locked,21,0.033221000000001055,16,2,7,False,,True,,0,0,,0,2,,,95,range_locked_area7,[],10512.216898076676,,,,,0,145.52433022020006,0.0,14,,,172.59021125,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,252,1.0,12,,0,,,16,stress,5,public_upper_bound_16,,89,2761.44338,,,True,0.03324304101988673
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,21,16,118,1.0,,,locked,21,0.03404900000000133,16,2,7,False,,True,,0,0,,0,2,,,95,negative_locked_area7,[],10512.216898076676,12,0,0,0,0,145.52433022020006,0.0,14,,,172.59021125,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,252,1.0,12,,0,,,16,stress,5,public_upper_bound_16,3,89,2761.44338,,,True,0.034098709002137184
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,20,16,118,1.0,,,base,0,0.02752599999999994,16,5,9,False,,False,,0,0,,21,2,,,96,range_area7,[],10721.405448544612,,,,,0,117.06617527853851,0.0,11,,,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,253,1.0,10,,0,,,16,stress,5,public_upper_bound_16,,88,2804.281091,,,True,0.02754583302885294
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,20,16,118,1.0,,,base,0,0.02850200000000136,16,5,9,False,,False,,0,0,,21,2,,,96,negative_range_area7,[],10721.405448544612,12,0,0,0,0,117.06617527853851,0.0,11,,,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,253,1.0,10,,0,,,16,stress,5,public_upper_bound_16,3,88,2804.281091,,,True,0.028507916955277324
9,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,19,16,114,1.0,,,locked,21,0.0323430000000009,16,5,8,False,,True,,0,0,,0,2,,,93,range_locked_area7,[],10515.637464723384,,,,,0,123.35127129963541,0.0,11,,,171.44546825,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,253,1.0,12,,0,,,16,stress,5,public_upper_bound_16,,86,2743.127492,,,True,0.03241854102816433
9,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,19,16,114,1.0,,,locked,21,0.033352999999999966,16,5,8,False,,True,,0,0,,0,2,,,93,negative_locked_area7,[],10515.637464723384,12,0,0,0,0,123.35127129963541,0.0,11,,,171.44546825,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,3,253,1.0,12,,0,,,16,stress,5,public_upper_bound_16,3,86,2743.127492,,,True,0.03336383297573775
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,12,10,110,1.0,,,base,0,0.015049999999998676,10,2,4,False,,False,,0,0,,17,0,,,96,range_area7,[],10390.23806299752,,,,,0,57.8140597818647,0.0,8,,,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,90,2704.047613,,,True,0.015061334008350968
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,12,10,110,1.0,,,base,0,0.01574499999999901,10,2,4,False,,False,,0,0,,17,0,,,96,negative_range_area7,[],10390.23806299752,12,0,0,0,0,57.8140597818647,0.0,8,,,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,90,2704.047613,,,True,0.015744792006444186
7,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,9,0,14,10,116,1.0,,,locked,17,0.020764999999999034,10,1,5,False,,True,,0,0,,0,0,,,100,range_locked_area7,[],11884.691000380619,,,,,0,47.48884573850045,0.0,9,,,303.09382,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,92,3030.9382,,,True,0.02076529199257493
7,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,9,0,14,10,116,1.0,,,locked,17,0.02210900000000038,10,1,5,False,,True,,0,0,,0,0,,,100,negative_locked_area7,[],11884.691000380619,12,0,0,0,0,47.48884573850045,0.0,9,,,303.09382,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,92,3030.9382,,,True,0.022150291013531387
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,11,10,109,1.0,,,base,0,0.015807999999999822,10,2,3,False,,False,,0,0,,17,0,,,96,range_area7,[],10381.240417466588,,,,,0,60.247637476692056,0.0,8,,,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,255,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,90,2699.248083,,,True,0.01585816702572629
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,11,10,109,1.0,,,base,0,0.01638499999999965,10,2,3,False,,False,,0,0,,17,0,,,96,negative_range_area7,[],10381.240417466588,12,0,0,0,0,60.247637476692056,0.0,8,,,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,255,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,90,2699.248083,,,True,0.016389125026762486
6,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,10,0,14,10,112,1.0,,,locked,17,0.020626000000000033,10,0,4,False,,True,,0,0,,0,0,,,96,range_locked_area7,[],10850.756445539035,,,,,0,82.66516442070244,0.0,10,,,280.215129,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,255,1.0,9,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,90,2802.15129,,,True,0.020625917008146644
6,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,10,0,14,10,112,1.0,,,locked,17,0.021080999999998795,10,0,4,False,,True,,0,0,,0,0,,,96,negative_locked_area7,[],10850.756445539035,12,0,0,0,0,82.66516442070244,0.0,10,,,280.215129,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,255,1.0,9,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,90,2802.15129,,,True,0.02109658397966996
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,12,10,111,1.0,,,base,0,0.01638900000000021,10,1,3,False,,False,,0,0,,17,0,,,97,range_area7,[],10460.933310005672,,,,,0,80.09491032635631,0.0,9,,,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,256,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,91,2724.186661,,,True,0.016398040985222906
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,12,10,111,1.0,,,base,0,0.016840000000000188,10,1,3,False,,False,,0,0,,17,0,,,97,negative_range_area7,[],10460.933310005672,12,0,0,0,0,80.09491032635631,0.0,9,,,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,256,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,91,2724.186661,,,True,0.01683916599722579
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,8,0,13,10,110,1.0,,,locked,17,0.020042000000000115,10,2,5,False,,True,,0,0,,0,0,,,95,range_locked_area7,[],10764.279519075886,,,,,0,57.40177251244815,0.0,8,,,277.58559030000004,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,256,1.0,9,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,,89,2775.855903,,,True,0.020045457989908755
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,8,0,13,10,110,1.0,,,locked,17,0.02030500000000046,10,2,5,False,,True,,0,0,,0,0,,,95,negative_locked_area7,[],10764.279519075886,12,0,0,0,0,57.40177251244815,0.0,8,,,277.58559030000004,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,3,256,1.0,9,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,3,89,2775.855903,,,True,0.02030475001083687
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,18,16,86,1.0,,,base,0,0.023490000000000677,16,3,5,False,,False,,0,0,,22,1,,,66,range_area7,[],9621.735770069714,,,,,0,131.52675032611273,0.0,13,,,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,257,1.0,17,,0,,,16,stress,6,public_upper_bound_16,,59,2399.347154,,,True,0.023589208023622632
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,18,16,86,1.0,,,base,0,0.02353800000000028,16,3,5,False,,False,,0,0,,22,1,,,66,negative_range_area7,[],9621.735770069714,12,0,0,0,0,131.52675032611273,0.0,13,,,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,257,1.0,17,,0,,,16,stress,6,public_upper_bound_16,3,59,2399.347154,,,True,0.023546540993265808
5,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,19,16,71,1.0,,,locked,18,0.042969000000001145,16,3,6,False,,True,,0,0,,0,5,,,50,range_locked_area7,[],6518.095917334877,,,,,0,123.81722705218048,0.0,13,,,105.476199,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,257,1.0,17,,1,,,16,stress,2,public_upper_bound_16,,45,1687.619184,,,True,0.04299954202724621
5,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,19,16,71,1.0,,,locked,18,0.04299100000000067,16,3,6,False,,True,,0,0,,0,5,,,50,negative_locked_area7,[],6518.095917334877,12,0,0,0,0,123.81722705218048,0.0,13,,,105.476199,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,257,1.0,17,,1,,,16,stress,2,public_upper_bound_16,3,45,1687.619184,,,True,0.042993041977752
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,18,16,104,1.0,,,base,0,0.024986000000000175,16,3,5,False,,False,,0,0,,23,0,,,84,range_area7,[],10700.048470799113,,,,,0,121.02504997952575,0.0,13,,,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,258,1.0,15,,0,,,16,stress,7,public_upper_bound_16,,76,2722.009695,,,True,0.02500345802400261
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,18,16,104,1.0,,,base,0,0.025154000000000565,16,3,5,False,,False,,0,0,,23,0,,,84,negative_range_area7,[],10700.048470799113,12,0,0,0,0,121.02504997952575,0.0,13,,,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,258,1.0,15,,0,,,16,stress,7,public_upper_bound_16,3,76,2722.009695,,,True,0.02516866597579792
5,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,0,19,16,72,1.0,,,locked,18,0.043393000000000015,16,2,5,False,,True,,0,0,,0,5,,,51,range_locked_area7,[],6536.9510601209,,,,,0,123.16990065006587,0.0,14,,,106.21188825,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,258,1.0,18,,1,,,16,stress,2,public_upper_bound_16,,48,1699.390212,,,True,0.04340704204514623
5,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,0,19,16,72,1.0,,,locked,18,0.04329900000000109,16,2,5,False,,True,,0,0,,0,5,,,51,negative_locked_area7,[],6536.9510601209,12,0,0,0,0,123.16990065006587,0.0,14,,,106.21188825,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,258,1.0,18,,1,,,16,stress,2,public_upper_bound_16,3,48,1699.390212,,,True,0.043305582948960364
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,19,16,78,1.0,,,base,0,0.02416900000000055,16,4,7,False,,False,,0,0,,20,3,,,57,range_area7,[],7239.930163838877,,,,,0,125.63780758998033,0.0,12,,,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,259,1.0,16,,0,,,16,stress,4,public_upper_bound_16,,49,1870.986033,,,True,0.02417658397462219
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,19,16,78,1.0,,,base,0,0.024333999999999634,16,4,7,False,,False,,0,0,,20,3,,,57,negative_range_area7,[],7239.930163838877,12,0,0,0,0,125.63780758998033,0.0,12,,,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,259,1.0,16,,0,,,16,stress,4,public_upper_bound_16,3,49,1870.986033,,,True,0.02442408399656415
8,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,15,0,20,16,71,1.0,,,locked,18,0.044609999999998706,16,1,5,False,,True,,0,0,,0,5,,,49,range_locked_area7,[],6638.6267747767015,,,,,0,159.53395751977632,0.0,15,,,106.857834625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,259,1.0,15,,3,,,16,stress,2,public_upper_bound_16,,45,1709.725354,,,True,0.04461783298756927
8,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,15,0,20,16,71,1.0,,,locked,18,0.04467599999999905,16,1,5,False,,True,,0,0,,0,5,,,49,negative_locked_area7,[],6638.6267747767015,12,0,0,0,0,159.53395751977632,0.0,15,,,106.857834625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,3,259,1.0,15,,3,,,16,stress,2,public_upper_bound_16,3,45,1709.725354,,,True,0.044705624983180314
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,10,10,317,,bounded_transverse_width,,base,0,0.031173000000000783,10,0,0,,,False,0,0,44,2,38,0,2,2,305,range_width015,[],20972.215750037813,,,,,0,,0.0,,False,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,283,6052.443147,40.0,constant,,0.031181042024400085
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,10,10,317,,bounded_transverse_width,,base,0,0.035985000000000156,10,0,0,,,False,0,0,44,2,38,0,2,2,305,negative_width015,[],20972.215750037813,12,0,0,0,0,,0.0,,False,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,283,6052.443147,40.0,constant,,0.0360106669832021
10,1,True,0,10,3,3,0,uniform__iid__67,uniform__iid,7,28,10,10,299,,bounded_transverse_width,,arc,41,0.05202500000000043,10,0,0,,,False,0,0,28,4,0,0,3,2,287,range_arc05_width015,[],20365.908164953118,,,,,0,,0.0,,False,0,582.2181628999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,8,4,0,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,264,5822.181629,40.0,constant,,0.05205729202134535
10,1,True,0,10,3,3,0,uniform__iid__67,uniform__iid,7,28,10,10,299,,bounded_transverse_width,,arc,41,0.056275000000001185,10,0,0,,,False,0,0,28,4,0,0,3,2,287,negative_arc05_width015,[],20365.908164953118,12,0,0,0,0,,0.0,,False,0,582.2181628999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,8,4,0,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,264,5822.181629,40.0,constant,,0.05627895798534155
7,1,True,0,7,1,1,0,uniform__iid__67,uniform__iid,9,33,10,10,320,,bounded_transverse_width,,locked,38,0.03552799999999934,10,0,0,,,True,0,0,33,4,0,0,3,2,308,range_locked_width015,[],22011.904280567767,,,,,0,,0.0,,False,0,627.8380856,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,4,3,4,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,286,6278.380856,40.0,constant,,0.0356300410348922
7,1,True,0,7,1,1,0,uniform__iid__67,uniform__iid,9,33,10,10,320,,bounded_transverse_width,,locked,38,0.03961900000000007,10,0,0,,,True,0,0,33,4,0,0,3,2,308,negative_locked_width015,[],22011.904280567767,12,0,0,0,0,,0.0,,False,0,627.8380856,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,4,3,4,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,286,6278.380856,40.0,constant,,0.03963837499031797
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,10,10,317,,bounded_transverse_width,,base,0,0.03440500000000135,10,0,0,,,False,0,0,44,2,38,0,2,2,305,negative_h4_width015,[],20972.215750037813,4,0,0,0,0,,0.0,,False,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,283,6052.443147,40.0,constant,,0.03441741602728143
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,10,10,317,,bounded_transverse_width,,base,0,0.036431000000000324,10,0,0,,,False,0,0,44,2,38,0,2,2,305,negative_h32_width015,[],20972.215750037813,32,0,0,0,0,,0.0,,False,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,283,6052.443147,40.0,constant,,0.03644312499091029
15,3,True,0,15,3,3,1,uniform__iid__68,uniform__iid,12,38,15,15,289,,bounded_transverse_width,,base,0,0.04732800000000026,15,0,0,,,False,0,0,38,1,50,0,4,3,272,range_width015,[],23284.201602154062,,,,,0,,0.0,,False,0,422.5893545333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,20,17,11,1,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,,247,6338.840318,40.0,constant,,0.04741066601127386
