active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,0,True,0,0,0,0,0,uniform__adversarial-positive__67,uniform__adversarial-positive,9,3,,15,10,136,1.0,,,base,0,0.0211530000000002,,10,,1,6,False,,,,,False,,0,0,,17,0,,,,119,range_area7,,,[],,12544.11036699349,0,59.11179150090638,0.0,9,,,,328.1822072,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,1.0,,,,,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3281.822072,,,True,0.02124079200439155
10,0,True,0,0,0,0,0,uniform__adversarial-positive__67,uniform__adversarial-positive,9,3,,15,10,136,1.0,,,arc,0,0.02058799999999983,,10,,1,6,False,,,,,False,,0,0,,0,0,,,,119,service_free0_area7,,,[],0,12544.11036699349,0,59.11179150090638,0.0,9,,,,328.1822072,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,0.0,0.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3281.822072,,,True,0.020608916995115578
10,0,True,0,0,0,0,0,uniform__adversarial-positive__67,uniform__adversarial-positive,9,3,,15,10,136,1.0,,,arc,0,0.022096000000000116,,10,,1,6,False,,,,,False,,0,0,,0,0,,,,119,service_free1_area7,,,[],90,12544.11036699349,0,59.11179150090638,0.0,9,,,,328.1822072,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,1.0,0.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3281.822072,,,True,0.022103540948592126
7,0,True,0,0,0,0,0,uniform__adversarial-positive__67,uniform__adversarial-positive,7,0,,14,10,142,1.0,,,arc,0,0.02167999999999992,,10,,3,7,False,,,,,False,,0,0,,0,0,,,,126,service_locked1_area7,,,[],128,11514.424955647663,0,38.17251503846566,0.0,7,,,,311.588499,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,locked,17,1.0,0.0,11,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,121,3115.88499,,,True,0.021698291995562613
12,0,True,0,0,0,0,0,uniform__adversarial-positive__68,uniform__adversarial-positive,14,4,,22,15,158,1.0,,,base,0,0.03327100000000005,,15,,1,8,False,,,,,False,,0,0,,22,0,,,,134,range_area7,,,[],,12603.979749546508,0,126.3358280542244,0.0,14,,,,227.38639666666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,1.0,,,,,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3410.79595,,,True,0.03328712499933317
12,0,True,0,0,0,0,0,uniform__adversarial-positive__68,uniform__adversarial-positive,14,4,,22,15,158,1.0,,,arc,0,0.034110000000000085,,15,,1,8,False,,,,,False,,0,0,,0,0,,,,134,service_free0_area7,,,[],0,12603.979749546508,0,126.3358280542244,0.0,14,,,,227.38639666666668,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,0.0,0.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3410.79595,,,True,0.0341297909617424
9,0,True,0,0,0,0,0,uniform__adversarial-positive__68,uniform__adversarial-positive,11,6,,20,15,143,1.0,,,arc,0,0.03353900000000021,,15,,4,9,False,,,,,False,,0,0,,0,0,,,,121,service_free1_area7,,,[],272,12595.103384000651,0,83.07417913651688,0.0,11,,,,221.9347118,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,1.0,0.0,31,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3329.020677,,,True,0.03364991705166176
9,0,True,0,0,0,0,0,uniform__adversarial-positive__68,uniform__adversarial-positive,12,8,,20,15,137,1.0,,,arc,0,0.03331700000000004,,15,,3,8,False,,,,,False,,0,0,,0,0,,,,115,service_locked1_area7,,,[],234,11203.017299801088,0,86.95151269923997,0.0,12,,,,201.04023053333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,locked,22,1.0,0.0,21,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,110,3015.603458,,,True,0.03335716703440994
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,,19,15,144,1.0,,,base,0,0.02958100000000008,,15,,6,10,False,,,,,False,,0,0,,22,0,,,,123,range_area7,,,[],,13010.796039392302,0,107.1655831496508,0.0,9,,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,1.0,,,,,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.02959120797459036
10,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,6,,19,15,144,1.0,,,arc,0,0.030057999999999918,,15,,6,10,False,,,,,False,,0,0,,0,0,,,,123,service_free0_area7,,,[],0,13010.796039392302,0,107.1655831496508,0.0,9,,,,227.94394726666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,free,22,0.0,0.0,23,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,115,3419.159209,,,True,0.0300784160499461
9,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,9,0,,19,15,151,1.0,,,arc,0,0.030432999999999932,,15,,6,10,False,,,,,False,,0,0,,0,0,,,,130,service_free1_area7,,,[],266,12724.45547739958,0,95.87924961679494,0.0,9,,,,226.79273973333332,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,free,22,1.0,0.0,32,,8,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,120,3401.891096,,,True,0.03049783402821049
7,0,True,0,0,0,0,0,uniform__adversarial-positive__69,uniform__adversarial-positive,10,6,,20,15,166,1.0,,,arc,0,0.034804999999999975,,15,,5,10,False,,,,,False,,0,0,,0,0,,,,144,service_locked1_area7,,,[],307,12565.992852962534,0,131.07144615778594,0.0,10,,,,230.61323793333335,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,locked,22,1.0,0.0,36,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,136,3459.198569,,,True,0.03483462502481416
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,,13,10,133,1.0,,,base,0,0.018405000000000005,,10,,2,5,False,,,,,False,,0,0,,17,0,,,,118,range_area7,,,[],,11220.950146327352,0,50.559319946033376,0.0,8,,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,1.0,,,,,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.01842187496367842
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,,13,10,133,1.0,,,arc,0,0.01870600000000011,,10,,2,5,False,,,,,False,,0,0,,0,0,,,,118,service_free0_area7,,,[],0,11220.950146327352,0,50.559319946033376,0.0,8,,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,free,17,0.0,0.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.01870566699653864
8,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,8,1,,13,10,133,1.0,,,arc,0,0.019517000000000007,,10,,2,5,False,,,,,False,,0,0,,0,0,,,,118,service_free1_area7,,,[],103,11220.950146327352,0,50.559319946033376,0.0,8,,,,300.71900270000003,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,free,17,1.0,0.0,7,,6,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3007.190027,,,True,0.019531791971530765
4,0,True,0,0,0,0,0,uniform__adversarial-positive__70,uniform__adversarial-positive,6,2,,11,10,138,1.0,,,arc,0,0.02125700000000008,,10,,4,5,False,,,,,False,,0,0,,0,0,,,,125,service_locked1_area7,,,[],153,10696.08464676192,0,43.84216074143808,0.0,6,,,,293.42169309999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,locked,17,1.0,0.0,10,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,2934.216931,,,True,0.021257707965560257
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,,16,12,150,1.0,,,base,0,0.023811999999999944,,12,,4,8,False,,,,,False,,0,0,,19,0,,,,132,range_area7,,,[],,12063.417805624325,0,48.0087867640272,0.0,8,,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,1.0,,,,,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.023818665998987854
8,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,8,0,,16,12,150,1.0,,,arc,0,0.024808000000000163,,12,,4,8,False,,,,,False,,0,0,,0,0,,,,132,service_free0_area7,,,[],0,12063.417805624325,0,48.0087867640272,0.0,8,,,,272.14029666666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,free,19,0.0,0.0,19,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3265.68356,,,True,0.024846790998708457
11,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,9,0,,18,12,149,1.0,,,arc,0,0.03002799999999972,,12,,3,9,False,,,,,False,,0,0,,0,0,,,,129,service_free1_area7,,,[],200,12212.833527225604,0,64.90540313645526,0.0,9,,,,273.9638919166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,free,19,1.0,0.0,27,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,122,3287.566703,,,True,0.03005462500732392
10,0,True,0,0,0,0,0,uniform__adversarial-positive__71,uniform__adversarial-positive,10,7,,17,12,140,1.0,,,arc,0,0.03040699999999985,,12,,2,7,False,,,,,False,,0,0,,0,0,,,,121,service_locked1_area7,,,[],172,12464.432638335687,0,95.83895903624173,0.0,10,,,,273.8238773333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,locked,19,1.0,0.0,20,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3285.886528,,,True,0.0304152499884367
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,,12,10,128,1.0,,,base,0,0.01850700000000005,,10,,2,4,False,,,,,False,,0,0,,17,0,,,,114,range_area7,,,[],,11145.28580040564,0,50.5213170450714,0.0,8,,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,1.0,,,,,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.018506458029150963
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,,12,10,128,1.0,,,arc,0,0.01872000000000007,,10,,2,4,False,,,,,False,,0,0,,0,0,,,,114,service_free0_area7,,,[],0,11145.28580040564,0,50.5213170450714,0.0,8,,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,0.0,0.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.01873029099078849
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,8,1,,12,10,128,1.0,,,arc,0,0.02012400000000003,,10,,2,4,False,,,,,False,,0,0,,0,0,,,,114,service_free1_area7,,,[],105,11145.28580040564,0,50.5213170450714,0.0,8,,,,296.4057159,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,1.0,0.0,6,,9,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,109,2964.057159,,,True,0.020157166989520192
6,0,True,0,0,0,0,0,uniform__adversarial-negative__67,uniform__adversarial-negative,7,0,,13,10,139,1.0,,,arc,0,0.020231000000000332,,10,,3,6,False,,,,,False,,0,0,,0,0,,,,124,service_locked1_area7,,,[],120,11439.585376816449,0,41.22805345201003,0.0,7,,,,308.6917073,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,locked,17,1.0,0.0,11,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,120,3086.917073,,,True,0.020286915998440236
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,,22,15,157,1.0,,,base,0,0.030553000000000274,,15,,4,11,False,,,,,False,,0,0,,22,0,,,,133,range_area7,,,[],,11311.566864547774,0,89.91461847037544,0.0,11,,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,1.0,,,,,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.030568541958928108
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,,22,15,157,1.0,,,arc,0,0.03117599999999987,,15,,4,11,False,,,,,False,,0,0,,0,0,,,,133,service_free0_area7,,,[],0,11311.566864547774,0,89.91461847037544,0.0,11,,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,0.0,0.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.031181875034235418
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,11,0,,22,15,157,1.0,,,arc,0,0.03363499999999986,,15,,4,11,False,,,,,False,,0,0,,0,0,,,,133,service_free1_area7,,,[],265,11311.566864547774,0,89.91461847037544,0.0,11,,,,209.88755826666664,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,1.0,0.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,125,3148.313374,,,True,0.033647999982349575
11,0,True,0,0,0,0,0,uniform__adversarial-negative__68,uniform__adversarial-negative,12,5,,22,15,145,1.0,,,arc,0,0.03311099999999989,,15,,3,10,False,,,,,False,,0,0,,0,0,,,,121,service_locked1_area7,,,[],252,11163.52153498195,0,86.64739161121139,0.0,12,,,,203.11362066666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,locked,22,1.0,0.0,21,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,113,3046.70431,,,True,0.03313125000568107
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,,19,15,139,1.0,,,base,0,0.029082000000000274,,15,,6,10,False,,,,,False,,0,0,,22,0,,,,118,range_area7,,,[],,12859.410494502135,0,83.41194961814898,0.0,9,,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,1.0,,,,,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.02916795900091529
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,,19,15,139,1.0,,,arc,0,0.02945600000000015,,15,,6,10,False,,,,,False,,0,0,,0,0,,,,118,service_free0_area7,,,[],0,12859.410494502135,0,83.41194961814898,0.0,9,,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,free,22,0.0,0.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.02947495802072808
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,9,2,,19,15,139,1.0,,,arc,0,0.03157399999999999,,15,,6,10,False,,,,,False,,0,0,,0,0,,,,118,service_free1_area7,,,[],248,12859.410494502135,0,83.41194961814898,0.0,9,,,,223.7921398,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,free,22,1.0,0.0,23,,9,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,108,3356.882097,,,True,0.031594542029779404
9,0,True,0,0,0,0,0,uniform__adversarial-negative__69,uniform__adversarial-negative,11,6,,21,15,163,1.0,,,arc,0,0.034712999999999994,,15,,4,10,False,,,,,False,,0,0,,0,0,,,,140,service_locked1_area7,,,[],309,12478.728849451374,0,111.81952744039546,0.0,11,,,,227.98305113333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,0.5,locked,22,1.0,0.0,33,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,131,3419.745767,,,True,0.03472466696985066
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,,11,10,138,1.0,,,base,0,0.019172999999999885,,10,,3,4,False,,,,,False,,0,0,,17,0,,,,125,range_area7,,,[],,11151.369987015993,0,43.860243093504366,0.0,7,,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,1.0,,,,,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.019230415986385196
7,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,7,1,,11,10,138,1.0,,,arc,0,0.019471000000000238,,10,,3,4,False,,,,,False,,0,0,,0,0,,,,125,service_free0_area7,,,[],0,11151.369987015993,0,43.860243093504366,0.0,7,,,,302.7273994,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,free,17,0.0,0.0,9,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,119,3027.273994,,,True,0.019520416972227395
6,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,5,3,,11,10,125,1.0,,,arc,0,0.020315000000000083,,10,,5,6,False,,,,,False,,0,0,,0,0,,,,112,service_free1_area7,,,[],85,11264.527503949968,0,48.021324301159225,0.0,5,,,,297.3905503,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,free,17,1.0,0.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,108,2973.905503,,,True,0.020322915981523693
4,0,True,0,0,0,0,0,uniform__adversarial-negative__70,uniform__adversarial-negative,5,2,,11,10,138,1.0,,,arc,0,0.021078999999999848,,10,,5,6,False,,,,,False,,0,0,,0,0,,,,125,service_locked1_area7,,,[],157,10690.818344626192,0,41.19407354287674,0.0,5,,,,293.316367,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",,,3,,,70,0.5,locked,17,1.0,0.0,10,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,2933.16367,,,True,0.021086124994326383
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,,14,12,136,1.0,,,base,0,0.025488999999999873,,12,,3,5,False,,,,,False,,0,0,,19,0,,,,120,range_area7,,,[],,11408.921013664041,0,52.519745855040824,0.0,9,,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,1.0,,,,,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.02548916602972895
6,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,,14,12,136,1.0,,,arc,0,0.025727999999999973,,12,,3,5,False,,,,,False,,0,0,,0,0,,,,120,service_free0_area7,,,[],0,11408.921013664041,0,52.519745855040824,0.0,9,,,,254.64868366666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,free,19,0.0,0.0,24,,3,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,108,3055.784204,,,True,0.02573454100638628
8,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,9,0,,15,12,139,1.0,,,arc,0,0.028188000000000102,,12,,3,6,False,,,,,False,,0,0,,0,0,,,,122,service_free1_area7,,,[],170,12125.008962137817,0,53.742516592813146,0.0,9,,,,267.75014933333335,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,free,19,1.0,0.0,25,,4,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,109,3213.001792,,,True,0.02819204202387482
12,0,True,0,0,0,0,0,uniform__adversarial-negative__71,uniform__adversarial-negative,11,6,,19,12,151,1.0,,,arc,0,0.028576000000000157,,12,,1,8,False,,,,,False,,0,0,,0,0,,,,130,service_locked1_area7,,,[],191,12725.349715195991,0,101.97089863910828,0.0,11,,,,283.3391619166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",,,3,,,71,0.5,locked,19,1.0,0.0,25,,1,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,124,3400.069943,,,True,0.028640208998695016
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,,13,10,134,1.0,,,base,0,0.021160000000000068,,10,,2,5,False,,,,,False,,0,0,,17,0,,,,119,range_area7,,,[],,12701.340476515094,0,65.96383839690539,0.0,8,,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,1.0,,,,,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.021175250003580004
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,,13,10,134,1.0,,,arc,0,0.021079999999999988,,10,,2,5,False,,,,,False,,0,0,,0,0,,,,119,service_free0_area7,,,[],0,12701.340476515094,0,65.96383839690539,0.0,8,,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,0.0,0.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.02107929199701175
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,8,3,,13,10,134,1.0,,,arc,0,0.022539000000000087,,10,,2,5,False,,,,,False,,0,0,,0,0,,,,119,service_free1_area7,,,[],87,12701.340476515094,0,65.96383839690539,0.0,8,,,,330.7268094,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,free,17,1.0,0.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,113,3307.268094,,,True,0.022564958955626935
9,0,True,0,0,0,0,0,uniform__adversarial-spatial__67,uniform__adversarial-spatial,9,0,,16,10,145,1.0,,,arc,0,0.022618999999999723,,10,,1,7,False,,,,,False,,0,0,,0,0,,,,127,service_locked1_area7,,,[],124,11514.442755915961,0,54.1288471344636,0.0,9,,,,312.688855,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,,3,,,67,0.5,locked,17,1.0,0.0,11,,1,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,121,3126.88855,,,True,0.02262850000988692
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,,22,15,159,1.0,,,base,0,0.033260999999999985,,15,,1,8,False,,,,,False,,0,0,,22,0,,,,135,range_area7,,,[],,12617.62105305865,0,148.4007863913149,0.0,14,,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,1.0,,,,,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.033306874975096434
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,,22,15,159,1.0,,,arc,0,0.03354000000000035,,15,,1,8,False,,,,,False,,0,0,,0,0,,,,135,service_free0_area7,,,[],0,12617.62105305865,0,148.4007863913149,0.0,14,,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,0.0,0.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.03362825000658631
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,,22,15,159,1.0,,,arc,0,0.03797999999999968,,15,,1,8,False,,,,,False,,0,0,,0,0,,,,135,service_free1_area7,,,[],376,12617.62105305865,0,148.4007863913149,0.0,14,,,,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,free,22,1.0,0.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.037992958968970925
8,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,11,13,,19,15,137,1.0,,,arc,0,0.03387600000000024,,15,,4,8,False,,,,,False,,0,0,,0,0,,,,116,service_locked1_area7,,,[],235,11183.0058180322,0,138.01035710491058,0.0,11,,,,200.90674413333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",,,3,,,68,0.5,locked,22,1.0,0.0,24,,6,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,110,3013.601162,,,True,0.03388674999587238
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,,21,15,146,1.0,,,base,0,0.02963899999999997,,15,,2,8,False,,,,,False,,0,0,,22,0,,,,123,range_area7,,,[],,13066.042994566902,0,121.4214655759378,0.0,13,,,,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",,,3,,,69,1.0,,,,,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.029656500031705946
