active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,clear_fraction,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,missed_channels,mixed,move_m,noise,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,rounding,sources,stations_visited,stop_reason,strategy,switches,total_virtual_s,wall_s
0,0,True,q3_random_14,random,13,13,1.0,13,503,0.029592000000000063,13,,0,488,[],False,45345.18690525001,hash,0,0.0,927.7721063076923,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,487,12061.037382,0.029692334006540477
0,0,True,q3_random_14,random,13,13,1.0,13,523,0.0349699999999995,13,,0,508,[],False,45586.652880667185,hash,0,0.0,937.4100443846154,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,464,12186.330577,0.035020334005821496
0,0,True,q3_random_14,random,0,120,1.0,13,502,0.02754300000000054,13,,0,380,[],False,54178.20051136169,hash,107,19.19137794193412,1037.1261642307693,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,13482.640135,0.027569833036977798
0,0,True,q3_random_14,random,0,120,1.0,13,502,0.027329000000000825,13,,0,380,[],False,54178.20051136169,hash,107,19.19137794193412,1037.1261642307693,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,13482.640135,0.02735520899295807
21,0,True,q3_random_14,random,13,13,1.0,13,214,0.15768999999999966,13,,0,199,[],False,43856.67184815923,hash,0,0.0,769.8718743846154,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_2opt,177,10008.334367,0.1578807500191033
21,0,True,q3_random_14,random,13,13,1.0,13,214,0.15686200000000028,13,,0,199,[],False,43856.67184815923,hash,0,0.0,769.8718743846154,"[1, 4, 5, 6, 8, 9, 12, 13, 14, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_genetic,177,10008.334367,0.157017832971178
0,0,True,q3_random_15,random,15,15,1.0,15,561,0.041684000000000054,15,,0,544,[],False,43016.45707745222,hash,0,0.0,796.0860944,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,543,11941.291416,0.04174512502504513
0,0,True,q3_random_15,random,15,15,1.0,15,501,0.033358999999999916,15,,0,484,[],False,40861.60625236051,hash,0,0.0,740.5547502666667,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,441,11108.321254,0.03337441600160673
0,0,True,q3_random_15,random,1,86,1.0,15,462,0.025947000000000386,15,,0,374,[],False,63329.305462452096,hash,71,19.485209998574128,1011.9240735999999,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_2opt,355,15178.861104,0.025967166002374142
0,0,True,q3_random_15,random,1,86,1.0,15,462,0.026005000000001388,15,,0,374,[],False,63329.305462452096,hash,71,19.485209998574128,1011.9240735999999,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_genetic,355,15178.861104,0.026010750036220998
23,0,True,q3_random_15,random,15,15,1.0,15,223,0.18007099999999987,15,,0,206,[],False,44984.82647933429,hash,0,0.0,685.6643530666666,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_2opt,183,10284.965296,0.18034066597465426
23,0,True,q3_random_15,random,15,15,1.0,15,223,0.1804509999999997,15,,0,206,[],False,44984.82647933429,hash,0,0.0,685.6643530666666,"[2, 3, 4, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_genetic,183,10284.965296,0.1806108329910785
0,0,True,q3_random_16,random,12,12,1.0,12,609,0.03990500000000097,12,,0,595,[],False,42379.964502424584,hash,0,0.0,1008.7494082500001,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,49,full_coverage_and_all_discovered_cleared,square_greedy,594,12104.992899,0.03993404097855091
0,0,True,q3_random_16,random,12,12,1.0,12,603,0.03436800000000062,12,,0,589,[],False,41846.573520854545,hash,0,0.0,993.1928920833334,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,544,11918.314705,0.0343894999823533
0,0,True,q3_random_16,random,0,247,1.0,12,629,0.022460999999999842,12,,0,380,[],False,62736.67565502037,hash,235,19.190967911409334,1297.7779248333334,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,15573.335098,0.022478458005934954
0,0,True,q3_random_16,random,0,247,1.0,12,629,0.0228559999999991,12,,0,380,[],False,62736.67565502037,hash,235,19.190967911409334,1297.7779248333334,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,15573.335098,0.022942082956433296
23,0,True,q3_random_16,random,12,12,1.0,12,248,0.1710370000000001,12,,0,234,[],False,48341.1156807777,hash,0,0.0,925.5185946666667,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,19,full_coverage_and_all_discovered_cleared,active_2opt,208,11106.223136,0.17133124999236315
23,0,True,q3_random_16,random,12,12,1.0,12,248,0.1850550000000002,12,,0,234,[],False,48341.1156807777,hash,0,0.0,925.5185946666667,"[1, 2, 5, 6, 7, 8, 10, 14, 15, 17, 19, 20]",nearest,12,19,full_coverage_and_all_discovered_cleared,active_genetic,208,11106.223136,0.19024758401792496
0,0,True,q3_random_17,random,15,15,1.0,15,509,0.040130999999998807,15,,0,492,[],False,45870.13015470745,hash,0,0.0,813.3350686666668,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,491,12200.02603,0.04015420802170411
0,0,True,q3_random_17,random,15,15,1.0,15,514,0.0385150000000003,15,,0,497,[],False,37532.76932524475,hash,0,0.0,701.2369243333334,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,452,10518.553865,0.038612790987826884
0,0,True,q3_random_17,random,1,150,1.0,15,524,0.029929999999998458,15,,0,372,[],False,63160.66036766398,hash,135,19.191486321453816,1021.6754707333333,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_2opt,353,15325.132061,0.029959500010591
0,0,True,q3_random_17,random,1,150,1.0,15,524,0.02982199999999935,15,,0,372,[],False,63160.66036766398,hash,135,19.191486321453816,1021.6754707333333,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,triangle_genetic,353,15325.132061,0.029851583996787667
22,0,True,q3_random_17,random,15,15,1.0,15,197,0.1656790000000008,15,,0,180,[],False,45473.25084073139,hash,0,0.0,681.8433445333334,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_2opt,158,10227.650168,0.16585533297620714
22,0,True,q3_random_17,random,15,15,1.0,15,197,0.16826200000000036,15,,0,180,[],False,45473.25084073139,hash,0,0.0,681.8433445333334,"[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20]",nearest,15,19,full_coverage_and_all_discovered_cleared,active_genetic,158,10227.650168,0.1689251250354573
0,0,True,q3_random_18,random,13,13,1.0,13,622,0.03890300000000124,13,,0,607,[],False,42232.437735904634,hash,0,0.0,934.8067341538462,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,606,12152.487544,0.0391275419970043
0,0,True,q3_random_18,random,13,13,1.0,13,579,0.0323550000000008,13,,0,564,[],False,42586.09428082168,hash,0,0.0,917.2476042307692,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,522,11924.218855,0.03240037499926984
0,0,True,q3_random_18,random,0,127,1.0,13,509,0.02301899999999968,13,,0,380,[],False,60216.70254632816,hash,114,19.191474189921017,1131.6415765384615,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,14711.340495,0.023029915988445282
0,0,True,q3_random_18,random,0,127,1.0,13,509,0.02278000000000091,13,,0,380,[],False,60216.70254632816,hash,114,19.191474189921017,1131.6415765384615,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,14711.340495,0.022796207980718464
23,0,True,q3_random_18,random,13,13,1.0,13,244,0.1757559999999998,13,,0,229,[],False,46028.83096410969,hash,0,0.0,816.9820148461538,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_2opt,205,10620.766193,0.17594570794608444
23,0,True,q3_random_18,random,13,13,1.0,13,244,0.1755589999999998,13,,0,229,[],False,46028.83096410969,hash,0,0.0,816.9820148461538,"[2, 3, 4, 6, 9, 11, 13, 14, 15, 16, 17, 18, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_genetic,205,10620.766193,0.1757384170196019
0,0,True,q3_random_19,random,10,10,1.0,10,693,0.029835000000000278,10,,0,681,[],False,42418.035488779555,hash,0,0.0,1261.8607098,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,49,full_coverage_and_all_discovered_cleared,square_greedy,680,12618.607098,0.029904083989094943
0,0,True,q3_random_19,random,10,10,1.0,10,614,0.028219999999999246,10,,0,602,[],False,38320.014893005144,hash,0,0.0,1128.1002982,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,557,11281.002982,0.028225791989825666
0,0,True,q3_random_19,random,0,96,1.0,10,478,0.020944999999999325,10,,0,380,[],False,54042.02244089787,hash,86,19.191486228220725,1337.7404485,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,13377.404485,0.020970083016436547
0,0,True,q3_random_19,random,0,96,1.0,10,478,0.021040000000001058,10,,0,380,[],False,54042.02244089787,hash,86,19.191486228220725,1337.7404485,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,13377.404485,0.021048958995379508
16,0,True,q3_random_19,random,10,10,1.0,10,263,0.12342899999999979,10,,0,251,[],False,41272.60218884582,hash,0,0.0,979.1520439,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,19,full_coverage_and_all_discovered_cleared,active_2opt,232,9791.520439,0.12354258302366361
16,0,True,q3_random_19,random,10,10,1.0,10,263,0.12413700000000105,10,,0,251,[],False,41272.60218884582,hash,0,0.0,979.1520439,"[1, 4, 5, 10, 11, 13, 14, 15, 16, 19]",nearest,10,19,full_coverage_and_all_discovered_cleared,active_genetic,232,9791.520439,0.12422812497243285
0,0,True,q3_outward_boundary_00,outward_boundary,14,14,1.0,14,622,0.026353000000000293,14,,0,606,[],False,42546.0869305609,hash,0,0.0,872.4440990714286,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,49,full_coverage_and_all_discovered_cleared,square_greedy,605,12214.217387,0.026365333993453532
0,0,True,q3_outward_boundary_00,outward_boundary,14,14,1.0,14,588,0.025837999999998473,14,,0,572,[],False,39513.835123607736,hash,0,0.0,811.4833589285714,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,528,11360.767025,0.025901958986651152
0,0,True,q3_outward_boundary_00,outward_boundary,0,200,1.0,14,582,0.01870399999999961,14,,0,380,[],False,75330.791425906,hash,186,19.660448581637432,1282.5113042857142,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,17955.15826,0.018724749970715493
0,0,True,q3_outward_boundary_00,outward_boundary,0,200,1.0,14,582,0.018674000000000746,14,,0,380,[],False,75330.791425906,hash,186,19.660448581637432,1282.5113042857142,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,17955.15826,0.018677957996260375
21,0,True,q3_outward_boundary_00,outward_boundary,14,14,1.0,14,276,0.19113499999999917,14,,0,260,[],False,41754.09071662424,hash,0,0.0,711.4870103571428,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,active_2opt,240,9960.818145,0.19139175000600517
21,0,True,q3_outward_boundary_00,outward_boundary,14,14,1.0,14,276,0.19160699999999942,14,,0,260,[],False,41754.09071662424,hash,0,0.0,711.4870103571428,"[1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,active_genetic,240,9960.818145,0.1917650000541471
0,0,True,q3_outward_boundary_01,outward_boundary,13,13,1.0,13,622,0.02600100000000083,13,,0,607,[],False,43712.73572477674,hash,0,0.0,957.5805494615385,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,606,12448.547143,0.026030083012301475
0,0,True,q3_outward_boundary_01,outward_boundary,13,13,1.0,13,618,0.027882999999999214,13,,0,603,[],False,37493.76967907168,hash,0,0.0,856.7503030769232,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,559,11137.75394,0.02791512501426041
0,0,True,q3_outward_boundary_01,outward_boundary,0,164,1.0,13,546,0.017585999999999657,13,,0,380,[],False,66293.1152766249,hash,151,18.573789415771454,1233.6633123076922,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,16037.62306,0.01761945802718401
0,0,True,q3_outward_boundary_01,outward_boundary,0,164,1.0,13,546,0.017820999999999643,13,,0,380,[],False,66293.1152766249,hash,151,18.573789415771454,1233.6633123076922,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,16037.62306,0.017835125036071986
20,0,True,q3_outward_boundary_01,outward_boundary,13,13,1.0,13,281,0.17397400000000118,13,,0,266,[],False,39673.11644506095,hash,0,0.0,736.5864067692308,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_2opt,246,9575.623288,0.1741218750248663
20,0,True,q3_outward_boundary_01,outward_boundary,13,13,1.0,13,281,0.17335600000000007,13,,0,266,[],False,39673.11644506095,hash,0,0.0,736.5864067692308,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 16, 17, 20]",nearest,13,19,full_coverage_and_all_discovered_cleared,active_genetic,246,9575.623288,0.1735060840146616
0,0,True,q3_outward_boundary_02,outward_boundary,11,11,1.0,11,706,0.026714999999999378,11,,0,693,[],False,39947.02144936029,hash,0,0.0,1109.2185717272728,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,49,full_coverage_and_all_discovered_cleared,square_greedy,692,12201.404289,0.026790250034537166
0,0,True,q3_outward_boundary_02,outward_boundary,11,11,1.0,11,659,0.022826000000000235,11,,0,646,[],False,36209.36287931807,hash,0,0.0,1011.7156888181818,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,602,11128.872577,0.02285325003322214
0,0,True,q3_outward_boundary_02,outward_boundary,0,69,1.0,11,451,0.014511999999999858,11,,0,380,[],False,61198.980367241544,hash,58,19.73871858984431,1339.0723706363638,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,14729.796077,0.014521750039421022
0,0,True,q3_outward_boundary_02,outward_boundary,0,69,1.0,11,451,0.014538999999999191,11,,0,380,[],False,61198.980367241544,hash,58,19.73871858984431,1339.0723706363638,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,14729.796077,0.014596999972127378
16,0,True,q3_outward_boundary_02,outward_boundary,11,11,1.0,11,298,0.1449499999999997,11,,0,285,[],False,37701.504570824596,hash,0,0.0,844.2091741818182,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,active_2opt,266,9286.300916,0.1451159170246683
16,0,True,q3_outward_boundary_02,outward_boundary,11,11,1.0,11,298,0.145111,11,,0,285,[],False,37701.504570824596,hash,0,0.0,844.2091741818182,"[3, 4, 7, 9, 11, 14, 15, 16, 18, 19, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,active_genetic,266,9286.300916,0.14525895903352648
0,0,True,q3_outward_boundary_03,outward_boundary,14,14,1.0,14,620,0.025579999999999714,14,,0,604,[],False,42668.97379277767,hash,0,0.0,873.3424826428571,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,49,full_coverage_and_all_discovered_cleared,square_greedy,603,12226.794757,0.025593333004508168
0,0,True,q3_outward_boundary_03,outward_boundary,14,14,1.0,14,583,0.026723999999999748,14,,0,567,[],False,38506.053887791764,hash,0,0.0,794.9436268571428,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,523,11129.210776,0.026745042006950825
0,0,True,q3_outward_boundary_03,outward_boundary,0,80,1.0,14,462,0.01812400000000025,14,,0,380,[],False,75880.07507537323,hash,66,18.851658937640174,1264.6439307142857,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,17705.01503,0.01814037497388199
0,0,True,q3_outward_boundary_03,outward_boundary,0,80,1.0,14,462,0.017852999999998787,14,,0,380,[],False,75880.07507537323,hash,66,18.851658937640174,1264.6439307142857,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,17705.01503,0.017856916994787753
19,0,True,q3_outward_boundary_03,outward_boundary,14,14,1.0,14,268,0.16565299999999894,14,,0,252,[],False,39560.34235134094,hash,0,0.0,676.8620335714286,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,active_2opt,234,9476.06847,0.16580212500412017
19,0,True,q3_outward_boundary_03,outward_boundary,14,14,1.0,14,268,0.1671250000000004,14,,0,252,[],False,39560.34235134094,hash,0,0.0,676.8620335714286,"[1, 3, 4, 5, 6, 8, 10, 11, 14, 15, 16, 17, 18, 19]",nearest,14,19,full_coverage_and_all_discovered_cleared,active_genetic,234,9476.06847,0.1673081669723615
0,0,True,q3_outward_boundary_04,outward_boundary,11,11,1.0,11,707,0.025449999999999307,11,,0,694,[],False,40860.85006012236,hash,0,0.0,1126.3790920909091,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,49,full_coverage_and_all_discovered_cleared,square_greedy,693,12390.170013,0.025500332994852215
0,0,True,q3_outward_boundary_04,outward_boundary,11,11,1.0,11,658,0.022083000000000297,11,,0,645,[],False,40216.498089394125,hash,0,0.0,1084.027237909091,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,601,11924.299617,0.0220850000041537
0,0,True,q3_outward_boundary_04,outward_boundary,0,99,1.0,11,481,0.015135000000000787,11,,0,380,[],False,66875.84901238792,hash,88,19.669748262942345,1450.469982,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,triangle_2opt,361,15955.169802,0.015134416986256838
0,0,True,q3_outward_boundary_04,outward_boundary,0,99,1.0,11,481,0.015100999999999587,11,,0,380,[],False,66875.84901238792,hash,88,19.669748262942345,1450.469982,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,triangle_genetic,361,15955.169802,0.015106499951798469
17,0,True,q3_outward_boundary_04,outward_boundary,11,11,1.0,11,294,0.15471699999999977,11,,0,281,[],False,37372.7907649638,hash,0,0.0,835.959832,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,active_2opt,261,9195.558152,0.15490500000305474
17,0,True,q3_outward_boundary_04,outward_boundary,11,11,1.0,11,294,0.1538719999999998,11,,0,281,[],False,37372.7907649638,hash,0,0.0,835.959832,"[1, 2, 7, 8, 9, 11, 12, 15, 16, 17, 20]",nearest,11,19,full_coverage_and_all_discovered_cleared,active_genetic,261,9195.558152,0.15400945796864107
0,0,True,q3_outward_boundary_05,outward_boundary,14,14,1.0,14,627,0.028055999999999415,14,,0,611,[],False,39622.46197096784,hash,0,0.0,832.8208853571429,"[3, 4, 6, 7, 8, 9, 10, 12, 13, 15, 16, 17, 19, 20]",nearest,14,49,full_coverage_and_all_discovered_cleared,square_greedy,610,11659.492395,0.02810358296846971
