problem,category,strategy,runs,all_cleared_rate,min_clear_fraction,mean_total_s,p95_total_s,max_total_s,mean_per_source_s,max_per_source_s,mean_commands,max_commands,mean_move_m,mean_measurements,mean_clear_calls,mean_switches,mean_wall_s,max_wall_s,cpu_s_sum,exception_count
4,truncated_bearing,triangle_2opt,3,1.0,1.0,11319.194725000001,11923.9198651,12012.772574,878.2157092777778,1112.4245485,482.6666666666667,519,42395.973627475934,467.3333333333333,13.333333333333334,436.6666666666667,0.030317916340815525,0.034211707999929786,0.09065400000000068,0
4,unknown_count,triangle_2opt,7,1.0,1.0,12056.686990142858,12865.72712,12907.113941,951.0395399386382,1290.7113941,543.4285714285714,630,45220.57770755693,464.42857142857144,77.0,433.42857142857144,0.029361124574539384,0.03428883303422481,0.2052139999999838,0
4,worst_alternating,triangle_2opt,3,1.0,1.0,13531.571239666666,13972.7014698,14007.08633,913.0649636810898,1077.4681792307692,522.3333333333334,616,53194.522909136664,443.6666666666667,76.66666666666667,414.3333333333333,0.027072013646829873,0.029242082964628935,0.08105599999998958,0
4,worst_minus,triangle_2opt,3,1.0,1.0,12946.449074333332,13665.673254599998,13745.598186,1001.5617785190851,1249.599835090909,555.3333333333334,632,49423.911954934476,468.6666666666667,84.66666666666667,437.6666666666667,0.025310694337046396,0.02603962499415502,0.07574799999999726,0
4,worst_plus,triangle_2opt,3,1.0,1.0,12800.587259,13664.426871700001,13700.356519,897.9562628250001,946.6954343333333,479.0,525,50106.269641283725,450.0,27.0,419.6666666666667,0.025976902688853443,0.027882875001523644,0.07777600000000007,0
4,minimum_radius,triangle_genetic,7,1.0,1.0,12221.622813857142,14269.733509099999,14670.557024,915.6569237857993,1182.6729306,483.7142857142857,574,47300.25691838989,440.0,41.714285714285715,409.2857142857143,0.02548891042325912,0.02996766596334055,0.1780429999999953,0
4,near_collinear,triangle_genetic,6,1.0,1.0,11357.190473499999,11703.972938500001,11786.924042,778.9579093479701,865.3718778461539,422.0,455,44646.78567197314,389.5,30.5,359.5,0.031922284668932356,0.046566625009290874,0.188126000000004,0
4,outward_boundary,triangle_genetic,6,1.0,1.0,12434.1939435,14539.416247500001,15133.697505,1039.7845908636218,1275.6572475,548.8333333333334,612,46248.46970375442,516.8333333333334,30.0,486.0,0.02363492367051852,0.029482750047463924,0.14159099999999825,0
4,random,triangle_genetic,20,1.0,1.0,11488.473686199999,12615.76367165,13154.3009,875.6145393806162,1101.6754805,456.3,541,44071.618434043165,438.2,16.1,408.05,0.030315874944790266,0.05237541702808812,0.6021210000000039,0
4,smooth_noise,triangle_genetic,3,1.0,1.0,10700.293908666667,10871.6934725,10901.740768,833.1461091450216,963.7516193636365,432.3333333333333,478,40804.80287400043,417.3333333333333,13.0,387.6666666666667,0.028040778008289635,0.030393083987291902,0.08393099999999265,0
4,truncated_bearing,triangle_genetic,3,1.0,1.0,11319.194725000001,11923.9198651,12012.772574,878.2157092777778,1112.4245485,482.6666666666667,519,42395.973627475934,467.3333333333333,13.333333333333334,436.6666666666667,0.029927347340465833,0.032800332992337644,0.08957200000000398,0
4,unknown_count,triangle_genetic,7,1.0,1.0,12056.686990142858,12865.72712,12907.113941,951.0395399386382,1290.7113941,543.4285714285714,630,45220.57770755693,464.42857142857144,77.0,433.42857142857144,0.039505511846592914,0.10535520897246897,0.21074399999997695,0
4,worst_alternating,triangle_genetic,3,1.0,1.0,13531.571239666666,13972.7014698,14007.08633,913.0649636810898,1077.4681792307692,522.3333333333334,616,53194.522909136664,443.6666666666667,76.66666666666667,414.3333333333333,0.0270891806576401,0.029714000003878027,0.08109599999999517,0
4,worst_minus,triangle_genetic,3,1.0,1.0,12946.449074333332,13665.673254599998,13745.598186,1001.5617785190851,1249.599835090909,555.3333333333334,632,49423.911954934476,468.6666666666667,84.66666666666667,437.6666666666667,0.02518140299556156,0.02615679200971499,0.07541400000000209,0
4,worst_plus,triangle_genetic,3,1.0,1.0,12800.587259,13664.426871700001,13700.356519,897.9562628250001,946.6954343333333,479.0,525,50106.269641283725,450.0,27.0,419.6666666666667,0.026234083343297243,0.028835667006205767,0.0784580000000048,0
