active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,discovery_cover_radius,dynamic_cover_checks,early_optical_success,early_optical_trials,extra_discovery_measurements,extra_discovery_sites,failure,inconsistent_updates,initialization_s,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,pruned_stations,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
22,8,True,0,22,5,6,4,uniform__smooth__77,uniform__smooth,11,17,16,279,,0.03909699999999816,16,,,0,0,,,,0,0.00014254101552069187,38,,260,joint22,[],25559.244471260816,0,0.0,420.42805575,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 20]",4,,,,,,77,12,51,16,ordinary,22,public_upper_bound_16,232,6726.848892,0.03912500001024455
22,8,True,0,22,6,7,4,uniform__smooth__77,uniform__smooth,10,17,16,245,14,0.06515499999999719,16,,,0,0,,,,0,0.0051170000224374235,30,8,226,replacement22,[],23541.544978379356,0,0.0,382.831812125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 20]",4,,0,0,8,0,77,12,27,16,ordinary,14,public_upper_bound_16,204,6125.308994,0.06526466604555026
0,0,True,,,,,,uniform__smooth__78,uniform__smooth,16,16,16,469,,0.042505999999995936,16,,,,,,,,0,0.00014816701877862215,,,451,square45_conservative,[],39786.37049375887,0,0.0,669.1421311875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,,,,,78,,,16,ordinary,39,public_upper_bound_16,414,10706.274099,0.04252966697094962
0,0,True,,,,,,uniform__smooth__78,uniform__smooth,14,17,16,281,,0.03480199999999911,16,,,,,,,,0,0.00013054098235443234,,,262,polar25_conservative,[],31379.085140879386,1,15.638782146272767,494.2385643125,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,,,,,78,,,16,ordinary,25,full_coverage_and_all_discovered_cleared,239,7907.817029,0.034850083000492305
73,28,True,0,73,9,10,14,uniform__smooth__78,uniform__smooth,7,17,16,223,,0.03681900000000127,16,,,,,,,,0,8.929101750254631e-05,,,204,bracket25,[],31242.285298619663,0,0.0,467.6535661875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,,,,,78,,,16,ordinary,20,public_upper_bound_16,131,7482.457059,0.036884166998788714
12,0,True,0,12,5,5,0,uniform__smooth__78,uniform__smooth,11,16,16,317,,0.061322000000004095,16,,,0,0,,,,0,9.895797120407224e-05,40,,299,joint25,[],23864.87346486485,0,0.0,413.8734184375,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,,,,,78,31,21,16,ordinary,24,public_upper_bound_16,274,6621.974695,0.061365083034615964
18,4,True,0,18,8,8,2,uniform__smooth__78,uniform__smooth,8,16,16,277,,0.04569800000000157,16,,,0,0,,,,0,0.00012275000335648656,36,,259,joint22,[],24294.25438818218,0,0.0,404.1156796875,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,,,,,78,17,39,16,ordinary,20,public_upper_bound_16,232,6465.850875,0.04577941697789356
24,7,True,0,24,9,10,3,uniform__smooth__78,uniform__smooth,7,17,16,156,6,0.05859800000000348,16,,,0,0,,,,0,0.005007833009585738,22,16,137,replacement22,[],15521.276598280914,0,0.0,249.4534574375,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20]",4,,0,0,6,0,78,20,7,16,ordinary,6,public_upper_bound_16,119,3991.255319,0.058657457993831486
0,0,True,,,,,,uniform__smooth__79,uniform__smooth,11,11,11,695,,0.03552899999999681,11,,,,,,,,0,0.00031895801657810807,,,682,square45_conservative,[],40386.69362584827,0,0.0,1107.2126117272726,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,,,,,79,,,11,ordinary,45,full_coverage_and_all_discovered_cleared,637,12179.338729,0.035555124981328845
0,0,True,,,,,,uniform__smooth__79,uniform__smooth,10,11,11,405,,0.028770999999998992,11,,,,,,,,0,0.00015895901015028358,,,392,polar25_conservative,[],24238.705507653725,0,0.0,657.4310092727272,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,,,,,79,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,369,7231.741102,0.02877870900556445
41,6,True,0,41,4,6,3,uniform__smooth__79,uniform__smooth,7,13,11,337,,0.029733999999997707,11,,,,,,,,0,0.00010766694322228432,,,322,bracket25,[],29479.27291212371,0,0.0,712.6231437272727,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,,,,,79,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,272,7838.854581,0.029734541021753103
22,10,True,0,22,5,6,5,uniform__smooth__79,uniform__smooth,6,12,11,362,,0.03335299999999819,11,,,0,0,,,,0,9.437499102205038e-05,36,,348,joint25,[],21415.313254456974,0,0.0,581.2784228181819,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,,,,,79,8,31,11,ordinary,25,full_coverage_and_all_discovered_cleared,313,6394.062651,0.03340641700197011
18,0,True,0,18,8,8,0,uniform__smooth__79,uniform__smooth,3,11,11,334,,0.03355200000000025,11,,,0,0,,,,0,0.000120542012155056,33,,321,joint22,[],23612.861350930245,0,0.0,607.1429333636363,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,,,,,79,17,1,11,ordinary,22,full_coverage_and_all_discovered_cleared,296,6678.572267,0.033558790979441255
18,0,True,0,18,8,8,0,uniform__smooth__79,uniform__smooth,3,11,11,334,22,0.07286200000000065,11,,,0,0,,,,0,0.0051061249687336385,33,0,321,replacement22,[],23612.861350930245,0,0.0,607.1429333636363,"[2, 3, 6, 8, 12, 15, 16, 17, 18, 19, 20]",4,,0,0,11,0,79,17,1,11,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,296,6678.572267,0.07300441700499505
0,0,True,,,,,,uniform__smooth__80,uniform__smooth,12,12,12,635,,0.042689000000002864,12,,,,,,,,0,0.0003779580001719296,,,621,square45_conservative,[],42558.45692270667,0,0.0,1021.224282,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,,,,,80,,,12,ordinary,45,full_coverage_and_all_discovered_cleared,578,12254.691384,0.042732124973554164
0,0,True,,,,,,uniform__smooth__80,uniform__smooth,11,15,12,362,,0.02842199999999906,12,,,,,,,,0,0.00014454202027991414,,,345,polar25_conservative,[],27414.043967274018,3,17.899092717929324,633.1507325833334,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,,,,,80,,,12,ordinary,25,full_coverage_and_all_discovered_cleared,321,7597.808791,0.02845529100159183
50,22,True,0,50,8,8,11,uniform__smooth__80,uniform__smooth,4,12,12,314,,0.027109000000002936,12,,,,,,,,0,9.825004963204265e-05,,,300,bracket25,[],31335.540086930974,0,0.0,672.5923348333333,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,,,,,80,,,12,ordinary,25,full_coverage_and_all_discovered_cleared,244,8071.108018,0.027143292012624443
5,3,True,0,5,4,4,1,uniform__smooth__80,uniform__smooth,8,12,12,445,,0.040320000000001244,12,,,0,0,,,,0,8.754199370741844e-05,37,,431,joint25,[],21567.516630290695,0,0.0,577.6252770833333,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,,,,,80,4,32,12,ordinary,25,full_coverage_and_all_discovered_cleared,403,6931.503325,0.04033925000112504
21,11,True,0,21,3,4,5,uniform__smooth__80,uniform__smooth,9,13,12,368,,0.032128000000000156,12,,,0,0,,,,0,0.00015137501759454608,34,,353,joint22,[],21079.008053553465,0,0.0,530.7334671666666,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,,,,,80,27,1,12,ordinary,22,full_coverage_and_all_discovered_cleared,325,6368.801606,0.032171832979656756
21,11,True,0,21,3,4,5,uniform__smooth__80,uniform__smooth,9,13,12,368,22,0.07340899999999806,12,,,0,0,,,,0,0.0052074589766561985,34,0,353,replacement22,[],21079.008053553465,0,0.0,530.7334671666666,"[1, 4, 6, 7, 9, 12, 13, 14, 15, 17, 18, 19]",4,,0,0,12,0,80,27,1,12,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,325,6368.801606,0.07348550000460818
0,0,True,,,,,,uniform__smooth__81,uniform__smooth,14,14,14,556,,0.03942700000000343,14,,,,,,,,0,0.0003668330027721822,,,540,square45_conservative,[],38926.35143573802,0,0.0,789.3050207142858,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,,,,,81,,,14,ordinary,45,full_coverage_and_all_discovered_cleared,495,11050.27029,0.03945866599678993
0,0,True,,,,,,uniform__smooth__81,uniform__smooth,14,14,14,331,,0.029355999999999938,14,,,,,,,,0,0.00014358299085870385,,,315,polar25_conservative,[],28852.219333740588,0,0.0,550.5317047142856,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,,,,,81,,,14,ordinary,25,full_coverage_and_all_discovered_cleared,292,7707.443866,0.02938520797761157
48,8,True,0,48,8,8,4,uniform__smooth__81,uniform__smooth,6,14,14,291,,0.03274900000000258,14,,,,,,,,0,9.216699982061982e-05,,,275,bracket25,[],31840.799363732473,0,0.0,574.0114195,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,,,,,81,,,14,ordinary,25,full_coverage_and_all_discovered_cleared,223,8036.159873,0.03275629197014496
11,1,True,0,11,6,6,0,uniform__smooth__81,uniform__smooth,8,14,14,350,,0.035954000000003816,14,,,0,0,,,,0,8.854200132191181e-05,39,,334,joint25,[],21387.55104326566,0,0.0,451.67930064285713,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,,,,,81,16,2,14,ordinary,25,full_coverage_and_all_discovered_cleared,306,6323.510209,0.03597737499512732
19,10,True,0,19,3,5,5,uniform__smooth__81,uniform__smooth,11,16,14,333,,0.03716299999999961,14,,,0,0,,,,0,0.00013100000796839595,36,,315,joint22,[],22705.111782700096,0,0.0,462.5015966428572,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,,,,,81,12,3,14,ordinary,22,full_coverage_and_all_discovered_cleared,283,6475.022353,0.037191250012256205
19,10,True,0,19,3,5,5,uniform__smooth__81,uniform__smooth,11,16,14,333,22,0.08613900000000285,14,,,0,0,,,,0,0.005280874960590154,36,0,315,replacement22,[],22705.111782700096,0,0.0,462.5015966428572,"[1, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,,0,0,14,0,81,12,3,14,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,283,6475.022353,0.08621666702674702
0,0,True,,,,,,uniform__smooth__82,uniform__smooth,10,11,11,705,,0.04177400000000375,11,,,,,,,,0,0.0003697079955600202,,,692,square45_conservative,[],43162.49926614192,0,0.0,1163.1363503636364,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,,,,,82,,,11,ordinary,45,full_coverage_and_all_discovered_cleared,647,12794.499854,0.041867459018249065
0,0,True,,,,,,uniform__smooth__82,uniform__smooth,9,11,11,400,,0.03225799999999879,11,,,,,,,,0,0.00017345801461488008,,,387,polar25_conservative,[],29401.41812650854,0,0.0,748.3894204545454,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,,,,,82,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,362,8232.283625,0.032295625016558915
44,14,True,0,44,5,7,7,uniform__smooth__82,uniform__smooth,6,13,11,337,,0.027461999999999875,11,,,,,,,,0,0.00010120897786691785,,,322,bracket25,[],30845.41385707529,0,0.0,737.5529789999999,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,,,,,82,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,273,8113.082769,0.027464209008030593
28,16,True,0,28,5,6,8,uniform__smooth__82,uniform__smooth,6,12,11,418,,0.036431000000000324,11,,,0,0,,,,0,0.00010058400221168995,36,,404,joint25,[],25026.69960939024,0,0.0,677.5763564545455,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,,,,,82,27,25,11,ordinary,25,full_coverage_and_all_discovered_cleared,370,7453.339921,0.036447167047299445
35,19,True,0,35,6,6,9,uniform__smooth__82,uniform__smooth,5,11,11,378,,0.03447299999999842,11,,,0,0,,,,0,0.0001391659607179463,33,,365,joint22,[],25996.844510380324,0,0.0,673.578991,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,,,,,82,27,12,11,ordinary,22,full_coverage_and_all_discovered_cleared,330,7409.368901,0.03450154099846259
35,19,True,0,35,6,6,9,uniform__smooth__82,uniform__smooth,5,11,11,378,22,0.07444199999999768,11,,,0,0,,,,0,0.005121792026329786,33,0,365,replacement22,[],25996.844510380324,0,0.0,673.578991,"[1, 3, 5, 6, 7, 8, 10, 11, 16, 17, 19]",4,,0,0,11,0,82,27,12,11,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,330,7409.368901,0.07453816698398441
0,0,True,,,,,,uniform__smooth__83,uniform__smooth,13,13,13,569,,0.0377459999999985,13,,,,,,,,0,0.0003839160199277103,,,554,square45_conservative,[],41928.4183426245,0,0.0,902.5141285384616,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,,,,,83,,,13,ordinary,45,full_coverage_and_all_discovered_cleared,512,11732.683671,0.03776891698362306
0,0,True,,,,,,uniform__smooth__83,uniform__smooth,13,13,13,322,,0.031088000000004,13,,,,,,,,0,0.00013545900583267212,,,307,polar25_conservative,[],29359.27348287046,0,0.0,596.6042073846154,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,,,,,83,,,13,ordinary,25,full_coverage_and_all_discovered_cleared,284,7755.854696,0.031124708999413997
52,17,True,0,52,4,9,8,uniform__smooth__83,uniform__smooth,9,18,13,303,,0.030921999999996785,13,,,,,,,,0,9.958399459719658e-05,,,283,bracket25,[],32004.63064640794,0,0.0,624.6097026153847,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,,,,,83,,,13,ordinary,25,full_coverage_and_all_discovered_cleared,224,8119.926134,0.030942084034904838
22,11,True,0,22,5,5,5,uniform__smooth__83,uniform__smooth,8,13,13,382,,0.04080699999999382,13,,,0,0,,,,0,8.820800576359034e-05,38,,367,joint25,[],24835.309555271473,0,0.0,553.7739934615385,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,,,,,83,25,16,13,ordinary,25,full_coverage_and_all_discovered_cleared,332,7199.061915,0.040827249991707504
11,4,True,0,11,3,3,1,uniform__smooth__83,uniform__smooth,10,13,13,303,,0.03599799999999931,13,,,0,0,,,,0,0.00017837499035522342,35,,288,joint22,[],23222.013173970343,0,0.0,493.10789476923077,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,,,,,83,14,64,13,ordinary,22,full_coverage_and_all_discovered_cleared,261,6410.402632,0.03604120900854468
11,4,True,0,11,3,3,1,uniform__smooth__83,uniform__smooth,10,13,13,303,22,0.08497100000000302,13,,,0,0,,,,0,0.00544945802539587,35,0,288,replacement22,[],23222.013173970343,0,0.0,493.10789476923077,"[1, 2, 3, 4, 5, 11, 13, 15, 16, 17, 18, 19, 20]",4,,0,0,13,0,83,14,64,13,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,261,6410.402632,0.08521141699748114
0,0,True,,,,,,uniform__smooth__84,uniform__smooth,14,15,15,552,,0.047701000000003546,15,,,,,,,,0,0.000322124978993088,,,535,square45_conservative,[],46986.83999070977,0,0.0,842.4911998666666,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,,,,,84,,,15,ordinary,45,full_coverage_and_all_discovered_cleared,490,12637.367998,0.04773137503070757
0,0,True,,,,,,uniform__smooth__84,uniform__smooth,13,15,15,331,,0.03449399999999514,15,,,,,,,,0,0.00013079197378829122,,,314,polar25_conservative,[],28980.353124056455,0,0.0,515.3380415333334,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,,,,,84,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,289,7730.070623,0.03455458296230063
60,19,True,0,60,7,8,9,uniform__smooth__84,uniform__smooth,8,16,15,269,,0.033643000000004974,15,,,,,,,,0,0.0001004580408334732,,,251,bracket25,[],34842.82044789637,0,0.0,565.9709392,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,,,,,84,,,15,ordinary,25,full_coverage_and_all_discovered_cleared,188,8489.564088,0.03370187495602295
28,9,True,0,28,4,6,4,uniform__smooth__84,uniform__smooth,11,17,15,318,,0.04053299999999638,15,,,0,0,,,,0,8.233403787016869e-05,40,,299,joint25,[],25082.77668456118,0,0.0,457.103689,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,,,,,84,25,22,15,ordinary,25,full_coverage_and_all_discovered_cleared,264,6856.555335,0.040546666947193444
32,14,True,0,32,4,6,7,uniform__smooth__84,uniform__smooth,11,17,15,305,,0.03900600000000054,15,,,0,0,,,,0,0.00012149999383836985,37,,286,joint22,[],24694.00989497821,0,0.0,446.58679839999996,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,,,,,84,35,13,15,ordinary,22,full_coverage_and_all_discovered_cleared,249,6698.801976,0.03905587503686547
32,14,True,0,32,4,6,7,uniform__smooth__84,uniform__smooth,11,17,15,305,22,0.09066900000000544,15,,,0,0,,,,0,0.005323791003320366,37,0,286,replacement22,[],24694.00989497821,0,0.0,446.58679839999996,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",4,,0,0,15,0,84,35,13,15,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,249,6698.801976,0.09083712502615526
0,0,True,,,,,,uniform__smooth__85,uniform__smooth,11,11,11,730,,0.04384099999999336,11,,,,,,,,0,0.0003701660316437483,,,717,square45_conservative,[],39182.294050237346,0,0.0,1104.4962554545455,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,,,,,85,,,11,ordinary,45,full_coverage_and_all_discovered_cleared,673,12149.45881,0.04388579196529463
0,0,True,,,,,,uniform__smooth__85,uniform__smooth,10,11,11,365,,0.030832000000003745,11,,,,,,,,0,0.0001692089717835188,,,352,polar25_conservative,[],25536.284289537336,0,0.0,659.114259909091,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,,,,,85,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,328,7250.256859,0.030863291991408914
45,15,True,0,45,5,6,7,uniform__smooth__85,uniform__smooth,6,12,11,316,,0.03194599999999781,11,,,,,,,,0,0.00011054199421778321,,,302,bracket25,[],30147.71740912142,0,0.0,713.2312256363637,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,,,,,85,,,11,ordinary,25,full_coverage_and_all_discovered_cleared,248,7845.543482,0.03291170805459842
9,0,True,0,9,2,6,0,uniform__smooth__85,uniform__smooth,9,15,11,413,,0.043672999999998297,11,,,0,0,,,,0,0.00020220899023115635,36,,396,joint25,[],20815.70512841601,0,0.0,598.2855478181818,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,,,,,85,29,13,11,ordinary,25,full_coverage_and_all_discovered_cleared,371,6581.141026,0.04371987498598173
17,13,True,0,17,4,4,6,uniform__smooth__85,uniform__smooth,7,11,11,396,,0.03465300000000582,11,,,0,0,,,,0,0.0001602090196684003,33,,383,joint22,[],21590.92704406553,0,0.0,603.4714004545455,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,,,,,85,24,34,11,ordinary,22,full_coverage_and_all_discovered_cleared,350,6638.185405,0.0346704589901492
17,13,True,0,17,4,4,6,uniform__smooth__85,uniform__smooth,7,11,11,396,22,0.07557900000000473,11,,,0,0,,,,0,0.005510792019777,33,0,383,replacement22,[],21590.92704406553,0,0.0,603.4714004545455,"[4, 6, 7, 8, 10, 11, 13, 14, 16, 19, 20]",4,,0,0,11,0,85,24,34,11,ordinary,22,continuous_replacement_coverage_and_all_discovered_cleared,350,6638.185405,0.07573720801156014
0,0,True,,,,,,uniform__smooth__86,uniform__smooth,16,16,16,572,,0.055039000000000726,16,,,,,,,,0,0.00034612498711794615,,,554,square45_conservative,[],35761.028523920664,0,0.0,657.3878566875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,,,,,86,,,16,ordinary,40,public_upper_bound_16,516,10518.205707,0.0550560419796966
0,0,True,,,,,,uniform__smooth__86,uniform__smooth,16,16,16,323,,0.036991999999997915,16,,,,,,,,0,0.00015666603576391935,,,305,polar25_conservative,[],31594.563297542398,0,0.0,512.807041125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,,,,,86,,,16,ordinary,24,public_upper_bound_16,281,8204.912658,0.03706612501991913
78,32,True,0,78,9,11,16,uniform__smooth__86,uniform__smooth,7,18,16,206,,0.03605400000000003,16,,,,,,,,0,0.00010624999413266778,,,186,bracket25,[],29868.198662576637,0,0.0,444.22748375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,,,,,86,,,16,ordinary,12,public_upper_bound_16,118,7107.63974,0.036085667030420154
29,9,True,0,29,9,10,4,uniform__smooth__86,uniform__smooth,7,17,16,331,,0.05347900000000294,16,,,0,0,,,,0,7.270800415426493e-05,39,,312,joint25,[],25425.106425676237,0,0.0,438.001330625,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,,,,,86,52,3,16,ordinary,23,public_upper_bound_16,280,7008.02129,0.05350199999520555
32,14,True,0,32,7,9,7,uniform__smooth__86,uniform__smooth,9,18,16,359,,0.04666499999999729,16,,,0,0,,,,0,0.00012045801850035787,36,,339,joint22,[],22693.486589468324,0,0.0,414.543582375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,,,,,86,61,5,16,ordinary,20,public_upper_bound_16,313,6632.697318,0.04672766599105671
26,8,True,0,26,8,10,4,uniform__smooth__86,uniform__smooth,8,18,16,325,18,0.08193800000000095,16,,,0,0,,,,0,0.005323624995071441,34,4,305,replacement22,[],21613.747990077743,0,0.0,388.35934975,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 18, 19, 20]",4,,0,0,11,0,86,49,5,16,ordinary,18,public_upper_bound_16,280,6213.749596,0.08208358398405835
