active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,1,True,0,10,1,1,0,clustered__adversarial-positive__68,clustered__adversarial-positive,14,29,15,15,232,,bounded_transverse_width,,base,0,0.046227000000001794,15,,0,0,,,29,2,29,False,0,0,29,4,46,0,3,3,215,faithful_width015,[],21890.208087169358,0,,0.0,,False,0,381.4694409333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,23,8,1,5,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,194,5722.041614,40.0,constant,,0.0462349170120433
17,0,True,0,17,2,3,0,clustered__adversarial-positive__68,clustered__adversarial-positive,13,0,16,15,330,,bounded_transverse_width,,arc,54,0.05086299999999966,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,9,0,0,2,2,312,arc05_noskip_width015,[],20267.672705632216,0,,0.0,,False,0,398.5023026,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,25,4,22,10,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,286,5977.534539,40.0,constant,,0.05093000002671033
17,0,True,0,17,2,3,0,clustered__adversarial-positive__68,clustered__adversarial-positive,13,20,16,15,310,,bounded_transverse_width,,arc,54,0.049746999999999986,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,20,9,0,0,2,2,292,fast_arc05_width015,[],20267.672705632216,0,,0.0,,False,0,390.56896926666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,25,4,22,10,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,267,5858.534539,40.0,constant,,0.04975125001510605
17,0,True,0,17,2,3,0,clustered__adversarial-positive__68,clustered__adversarial-positive,13,15,16,15,315,,bounded_transverse_width,,arc,54,0.049956000000001666,15,cached_distance_prefix_sum,0,0,,,15,5,15,False,0,0,15,9,0,0,2,2,297,faithful_arc05_width015,[],20267.672705632216,0,,0.0,,False,0,392.8356359333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,25,4,22,10,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,276,5892.534539,40.0,constant,,0.04997841699514538
16,2,True,0,16,1,2,0,clustered__adversarial-positive__68,clustered__adversarial-positive,14,0,16,15,327,,bounded_transverse_width,,locked,51,0.04113200000000106,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,3,0,0,2,2,309,locked_noskip_width015,[],21147.44188592765,0,,0.0,,False,0,409.16589173333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,26,15,12,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,285,6137.488376,40.0,constant,,0.041200999985449016
16,2,True,0,16,1,2,0,clustered__adversarial-positive__68,clustered__adversarial-positive,14,56,16,15,271,,bounded_transverse_width,,locked,51,0.04007800000000117,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,56,3,0,0,2,2,253,fast_locked_width015,[],21147.44188592765,0,,0.0,,False,0,386.7658917333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,26,15,12,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,229,5801.488376,40.0,constant,,0.04012316698208451
16,2,True,0,16,1,2,0,clustered__adversarial-positive__68,clustered__adversarial-positive,14,51,16,15,276,,bounded_transverse_width,,locked,51,0.04021399999999886,15,cached_distance_prefix_sum,0,0,,,51,5,51,True,0,0,51,3,0,0,2,2,258,faithful_locked_width015,[],21147.44188592765,0,,0.0,,False,0,389.16589173333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,26,15,12,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,240,5837.488376,40.0,constant,,0.04024033294990659
8,2,True,0,8,4,4,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,,15,15,231,,bounded_transverse_width,,,,0.05882100000000179,15,,0,0,,,,,,,0,0,,2,43,0,4,2,214,width40_f015_22,[],21179.85569019956,0,,0.0,,False,0,371.13140906666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,,45,2,6,2,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,186,5566.971136,40.0,constant,,0.058941790950484574
8,2,True,0,8,4,4,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,0,15,15,231,,bounded_transverse_width,,base,0,0.05854499999999874,15,,0,0,,,,,,False,0,0,0,2,43,0,4,2,214,range_width015,[],21179.85569019956,0,,0.0,,False,0,371.13140906666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,45,2,6,2,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,186,5566.971136,40.0,constant,,0.05859408405376598
8,2,True,0,8,4,4,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,0,15,15,231,,bounded_transverse_width,,base,0,0.0584719999999983,15,,0,0,,,0,0,0,False,0,0,0,2,43,0,4,2,214,faithful_width015,[],21179.85569019956,0,,0.0,,False,0,371.13140906666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,45,2,6,2,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,186,5566.971136,40.0,constant,,0.058476542006246746
13,3,True,0,13,2,2,0,clustered__adversarial-positive__69,clustered__adversarial-positive,13,0,15,15,235,,bounded_transverse_width,,arc,47,0.06552200000000141,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,4,0,0,4,3,218,arc05_noskip_width015,[],21135.224243554265,0,,0.0,,False,0,372.2029895333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,45,5,1,4,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,191,5583.044843,40.0,constant,,0.06560612504836172
13,3,True,0,13,2,2,0,clustered__adversarial-positive__69,clustered__adversarial-positive,13,0,15,15,235,,bounded_transverse_width,,arc,47,0.06609399999999965,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,4,0,0,4,3,218,fast_arc05_width015,[],21135.224243554265,0,,0.0,,False,0,372.2029895333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,45,5,1,4,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,191,5583.044843,40.0,constant,,0.06615337502444163
13,3,True,0,13,2,2,0,clustered__adversarial-positive__69,clustered__adversarial-positive,13,0,15,15,235,,bounded_transverse_width,,arc,47,0.0661270000000016,15,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,0,0,4,0,0,4,3,218,faithful_arc05_width015,[],21135.224243554265,0,,0.0,,False,0,372.2029895333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,45,5,1,4,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,191,5583.044843,40.0,constant,,0.06623295799363405
9,0,True,0,9,4,8,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,0,19,15,230,,bounded_transverse_width,,locked,46,0.04519700000000171,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,6,0,0,1,1,209,locked_noskip_width015,[],20960.207519381758,0,,0.0,,False,0,367.33610020000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,22,7,13,6,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,186,5510.041503,40.0,constant,,0.04523866600356996
9,0,True,0,9,4,8,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,5,19,15,225,,bounded_transverse_width,,locked,46,0.04501000000000133,15,cached_distance_prefix_sum,0,0,,,,,,True,0,0,5,6,0,0,1,1,204,fast_locked_width015,[],20960.207519381758,0,,0.0,,False,0,365.33610020000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,22,7,13,6,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,181,5480.041503,40.0,constant,,0.045019457989837974
9,0,True,0,9,4,8,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,5,19,15,225,,bounded_transverse_width,,locked,46,0.04570400000000063,15,cached_distance_prefix_sum,0,0,,,5,0,5,True,0,0,5,6,0,0,1,1,204,faithful_locked_width015,[],20960.207519381758,0,,0.0,,False,0,365.33610020000003,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,22,7,13,6,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,181,5480.041503,40.0,constant,,0.04577249998692423
12,2,True,0,12,3,4,0,clustered__adversarial-positive__70,clustered__adversarial-positive,7,,11,10,325,,bounded_transverse_width,,,,0.03483200000000153,10,,0,0,,,,,,,0,0,,5,42,0,3,2,312,width40_f015_22,[],21587.737132686772,0,,0.0,,False,0,621.5547422,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,,14,1,2,5,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,285,6215.547422,40.0,constant,,0.03483891597716138
12,2,True,0,12,3,4,0,clustered__adversarial-positive__70,clustered__adversarial-positive,7,8,11,10,317,,bounded_transverse_width,,base,0,0.03450099999999878,10,,0,0,,,,,,False,0,0,8,5,42,0,3,2,304,range_width015,[],21587.737132686772,0,,0.0,,False,0,616.7547422,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,1,2,5,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,277,6167.547422,40.0,constant,,0.034508417011238635
12,2,True,0,12,3,4,0,clustered__adversarial-positive__70,clustered__adversarial-positive,7,8,11,10,317,,bounded_transverse_width,,base,0,0.03462199999999882,10,,0,0,,,8,0,8,False,0,0,8,5,42,0,3,2,304,faithful_width015,[],21587.737132686772,0,,0.0,,False,0,616.7547422,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,1,2,5,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,277,6167.547422,40.0,constant,,0.03465708397561684
15,2,True,0,15,1,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,9,0,10,10,330,,bounded_transverse_width,,arc,45,0.04224999999999923,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,4,0,0,4,3,318,arc05_noskip_width015,[],21633.47319914718,0,,0.0,,False,0,626.1694638,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,14,1,1,4,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6261.694638,40.0,constant,,0.04233924997970462
15,2,True,0,15,1,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,9,12,10,10,318,,bounded_transverse_width,,arc,45,0.04270100000000099,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,12,4,0,0,4,3,306,fast_arc05_width015,[],21633.47319914718,0,,0.0,,False,0,618.9694638,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,14,1,1,4,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6189.694638,40.0,constant,,0.04271683405386284
15,2,True,0,15,1,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,9,12,10,10,318,,bounded_transverse_width,,arc,45,0.04190600000000089,10,cached_distance_prefix_sum,0,0,,,12,0,12,False,0,0,12,4,0,0,4,3,306,faithful_arc05_width015,[],21633.47319914718,0,,0.0,,False,0,618.9694638,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,14,1,1,4,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6189.694638,40.0,constant,,0.041936042020097375
13,2,True,0,13,0,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,10,0,11,10,339,,bounded_transverse_width,,locked,43,0.03561799999999948,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,1,0,0,4,4,326,locked_noskip_width015,[],21574.333213614205,0,,0.0,,False,0,629.8866641,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,13,12,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,301,6298.866641,40.0,constant,,0.035699207975994796
13,2,True,0,13,0,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,10,18,11,10,321,,bounded_transverse_width,,locked,43,0.035461999999998994,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,18,1,0,0,4,4,308,fast_locked_width015,[],21574.333213614205,0,,0.0,,False,0,619.1866640999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,13,12,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,6191.866641,40.0,constant,,0.035535915987566113
13,2,True,0,13,0,1,0,clustered__adversarial-positive__70,clustered__adversarial-positive,10,16,11,10,323,,bounded_transverse_width,,locked,43,0.03549100000000038,10,cached_distance_prefix_sum,0,0,,,16,2,16,True,0,0,16,1,0,0,4,4,310,faithful_locked_width015,[],21574.333213614205,0,,0.0,,False,0,620.4866641,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,13,12,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,287,6204.866641,40.0,constant,,0.035512166970875114
6,1,True,0,6,2,3,0,clustered__adversarial-positive__71,clustered__adversarial-positive,10,,13,12,305,,bounded_transverse_width,,,,0.04044799999999782,12,,0,0,,,,,,,0,0,,3,39,0,4,3,290,width40_f015_22,[],22094.146278406493,0,,0.0,,False,0,516.65243775,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,,20,1,18,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,268,6199.829253,40.0,constant,,0.04047066700877622
6,1,True,0,6,2,3,0,clustered__adversarial-positive__71,clustered__adversarial-positive,10,23,13,12,282,,bounded_transverse_width,,base,0,0.04028599999999827,12,,0,0,,,,,,False,0,0,23,3,39,0,4,3,267,range_width015,[],22094.146278406493,0,,0.0,,False,0,505.2357710833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,20,1,18,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,246,6062.829253,40.0,constant,,0.04032566596288234
6,1,True,0,6,2,3,0,clustered__adversarial-positive__71,clustered__adversarial-positive,10,20,13,12,285,,bounded_transverse_width,,base,0,0.04065300000000249,12,,0,0,,,20,3,20,False,0,0,20,3,39,0,4,3,270,faithful_width015,[],22094.146278406493,0,,0.0,,False,0,506.8191044166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,20,1,18,3,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,250,6081.829253,40.0,constant,,0.04068887501489371
8,0,True,0,8,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,0,13,12,283,,bounded_transverse_width,,arc,42,0.05024099999999976,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,2,0,0,2,2,268,arc05_noskip_width015,[],20497.787064116037,0,,0.0,,False,0,479.0464508333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,23,6,10,2,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,246,5748.55741,40.0,constant,,0.05026333301793784
8,0,True,0,8,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,6,13,12,277,,bounded_transverse_width,,arc,42,0.04985399999999984,12,cached_distance_prefix_sum,0,0,,,,,,False,0,0,6,2,0,0,2,2,262,fast_arc05_width015,[],20497.787064116037,0,,0.0,,False,0,476.1297841666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,23,6,10,2,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,241,5713.55741,40.0,constant,,0.04989554197527468
8,0,True,0,8,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,5,13,12,278,,bounded_transverse_width,,arc,42,0.04984400000000022,12,cached_distance_prefix_sum,0,0,,,5,1,5,False,0,0,5,2,0,0,2,2,263,faithful_arc05_width015,[],20497.787064116037,0,,0.0,,False,0,476.5464508333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,23,6,10,2,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,241,5718.55741,40.0,constant,,0.04992329201195389
11,2,True,0,11,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,0,13,12,335,,bounded_transverse_width,,locked,43,0.035009999999999764,12,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,2,0,0,5,3,320,locked_noskip_width015,[],22789.364938688967,0,,0.0,,False,0,542.8227486666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,1,14,2,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,293,6513.872984,40.0,constant,,0.03502316604135558
11,2,True,0,11,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,34,13,12,301,,bounded_transverse_width,,locked,43,0.034909999999996444,12,cached_distance_prefix_sum,0,0,,,,,,True,0,0,34,2,0,0,5,3,286,fast_locked_width015,[],22789.364938688967,0,,0.0,,False,0,525.8227486666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,1,14,2,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,259,6309.872984,40.0,constant,,0.03491937497165054
11,2,True,0,11,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,30,13,12,305,,bounded_transverse_width,,locked,43,0.035139999999998395,12,cached_distance_prefix_sum,0,0,,,30,4,30,True,0,0,30,2,0,0,5,3,290,faithful_locked_width015,[],22789.364938688967,0,,0.0,,False,0,528.156082,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,1,14,2,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,267,6337.872984,40.0,constant,,0.03523104195483029
14,2,True,0,14,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,,10,10,335,,bounded_transverse_width,,,,0.031178000000004147,10,,0,0,,,,,,,0,0,,3,44,0,4,3,323,width40_f015_22,[],21158.809454715847,0,,0.0,,False,0,619.4761886,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,,7,0,30,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6194.761886,40.0,constant,,0.03126416599843651
14,2,True,0,14,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,19,10,10,316,,bounded_transverse_width,,base,0,0.03037899999999638,10,,0,0,,,,,,False,0,0,19,3,44,0,4,3,304,range_width015,[],21158.809454715847,0,,0.0,,False,0,608.0761886,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,7,0,30,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,279,6080.761886,40.0,constant,,0.030380334006622434
14,2,True,0,14,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,19,10,10,316,,bounded_transverse_width,,base,0,0.031067999999997653,10,,0,0,,,19,0,19,False,0,0,19,3,44,0,4,3,304,faithful_width015,[],21158.809454715847,0,,0.0,,False,0,608.0761886,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,7,0,30,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,279,6080.761886,40.0,constant,,0.031094208010472357
9,2,True,0,9,4,5,0,clustered__adversarial-negative__67,clustered__adversarial-negative,6,0,11,10,333,,bounded_transverse_width,,arc,39,0.03424499999999853,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,2,0,0,3,2,320,arc05_noskip_width015,[],22601.655928027518,0,,0.0,,False,0,646.9331183,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,11,1,15,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,296,6469.331183,40.0,constant,,0.03429650003090501
9,2,True,0,9,4,5,0,clustered__adversarial-negative__67,clustered__adversarial-negative,6,26,11,10,307,,bounded_transverse_width,,arc,39,0.03378999999999621,10,cached_distance_prefix_sum,0,0,,,,,,False,0,0,26,2,0,0,3,2,294,fast_arc05_width015,[],22601.655928027518,0,,0.0,,False,0,631.3331183,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,11,1,15,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,270,6313.331183,40.0,constant,,0.03383658401435241
9,2,True,0,9,4,5,0,clustered__adversarial-negative__67,clustered__adversarial-negative,6,26,11,10,307,,bounded_transverse_width,,arc,39,0.0347849999999994,10,cached_distance_prefix_sum,0,0,,,26,0,26,False,0,0,26,2,0,0,3,2,294,faithful_arc05_width015,[],22601.655928027518,0,,0.0,,False,0,631.3331183,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,11,1,15,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,270,6313.331183,40.0,constant,,0.034818499989341944
12,3,True,0,12,2,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,0,12,10,343,,bounded_transverse_width,,locked,41,0.028620999999994012,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,0,4,0,0,4,3,329,locked_noskip_width015,[],21867.5328438286,0,,0.0,,False,0,637.8506565,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,12,5,5,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,304,6378.506565,40.0,constant,,0.02862016699509695
12,3,True,0,12,2,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,24,12,10,319,,bounded_transverse_width,,locked,41,0.028266999999999598,10,cached_distance_prefix_sum,0,0,,,,,,True,0,0,24,4,0,0,4,3,305,fast_locked_width015,[],21867.5328438286,0,,0.0,,False,0,623.4506564999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,12,5,5,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,280,6234.506565,40.0,constant,,0.02829941699746996
12,3,True,0,12,2,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,22,12,10,321,,bounded_transverse_width,,locked,41,0.02876499999999993,10,cached_distance_prefix_sum,0,0,,,22,2,22,True,0,0,22,4,0,0,4,3,307,faithful_locked_width015,[],21867.5328438286,0,,0.0,,False,0,624.8506565,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,12,5,5,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,6248.506565,40.0,constant,,0.02882120799040422
10,1,True,0,10,0,2,0,clustered__adversarial-negative__68,clustered__adversarial-negative,15,,17,15,274,,bounded_transverse_width,,,,0.046427999999998804,15,,0,0,,,,,,,0,0,,2,46,0,2,2,255,width40_f015_22,[],21526.16746655369,0,,0.0,,False,0,392.88223273333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,,31,18,2,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,232,5893.233491,40.0,constant,,0.046485833008773625
10,1,True,0,10,0,2,0,clustered__adversarial-negative__68,clustered__adversarial-negative,15,32,17,15,242,,bounded_transverse_width,,base,0,0.04622200000000021,15,,0,0,,,,,,False,0,0,32,2,46,0,2,2,223,range_width015,[],21526.16746655369,0,,0.0,,False,0,380.08223273333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,31,18,2,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,5701.233491,40.0,constant,,0.0462383339763619
10,1,True,0,10,0,2,0,clustered__adversarial-negative__68,clustered__adversarial-negative,15,30,17,15,244,,bounded_transverse_width,,base,0,0.04647500000000093,15,,0,0,,,30,2,30,False,0,0,30,2,46,0,2,2,225,faithful_width015,[],21526.16746655369,0,,0.0,,False,0,381.0155660666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,31,18,2,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,204,5715.233491,40.0,constant,,0.046503083023708314
12,0,True,0,12,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,0,16,15,321,,bounded_transverse_width,,arc,49,0.053297000000000594,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,0,4,0,0,2,2,303,arc05_noskip_width015,[],21372.605643777668,0,,0.0,,False,0,409.7680749333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,28,7,2,4,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,279,6146.521124,40.0,constant,,0.05332370800897479
12,0,True,0,12,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,35,16,15,286,,bounded_transverse_width,,arc,49,0.052523000000000764,15,cached_distance_prefix_sum,0,0,,,,,,False,0,0,35,4,0,0,2,2,268,fast_arc05_width015,[],21372.605643777668,0,,0.0,,False,0,395.8347416,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,28,7,2,4,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,245,5937.521124,40.0,constant,,0.0525546669960022
12,0,True,0,12,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,30,16,15,291,,bounded_transverse_width,,arc,49,0.05344500000000352,15,cached_distance_prefix_sum,0,0,,,30,5,30,False,0,0,30,4,0,0,2,2,273,faithful_arc05_width015,[],21372.605643777668,0,,0.0,,False,0,398.1014082666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,28,7,2,4,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,254,5971.521124,40.0,constant,,0.053524875023867935
