active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
20,1,True,0,20,0,4,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,14,10,338,,bounded_transverse_width,,arc,51,0.03498300000000043,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,7,0,0,4,3,322,fast_arc05_width015,[],20402.679621999338,,,,,0,,0.0,,False,0,605.1535925999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,2,1,14,10,29,10,ordinary,22,full_coverage_and_all_discovered_cleared,,299,6051.535926,40.0,constant,,0.03498879197286442
6,0,True,0,6,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,44,10,10,336,,bounded_transverse_width,,locked,38,0.048474999999999824,10,,0,0,,,True,0,0,44,2,0,0,2,2,324,range_locked_width015,[],19769.075070448125,,,,,0,,0.0,,False,0,592.5815014,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,7,13,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,302,5925.815014,40.0,constant,,0.04848108399892226
6,0,True,0,6,0,0,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,44,10,10,336,,bounded_transverse_width,,locked,38,0.03111499999999978,10,cached_distance_prefix_sum,0,0,,,True,0,0,44,2,0,0,2,2,324,fast_locked_width015,[],19769.075070448125,,,,,0,,0.0,,False,0,592.5815014,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,7,13,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,302,5925.815014,40.0,constant,,0.031153167015872896
20,1,True,0,20,0,4,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,14,10,338,,bounded_transverse_width,,arc,51,0.054960999999998705,10,,0,0,,,False,0,0,0,7,0,0,4,3,322,negative_arc05_width015,[],20402.679621999338,12,0,0,0,0,,0.0,,False,0,605.1535925999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,2,1,14,10,29,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,299,6051.535926,40.0,constant,,0.05502537498250604
20,1,True,0,20,0,4,0,edge__adversarial-spatial__70,edge__adversarial-spatial,10,0,14,10,338,,bounded_transverse_width,,arc,51,0.04126799999999875,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,7,0,0,4,3,322,fast_negative_arc05_width015,[],20402.679621999338,12,0,0,0,0,,0.0,,False,0,605.1535925999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,2,1,14,10,29,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,299,6051.535926,40.0,constant,,0.04128300002776086
21,5,True,0,21,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,13,12,340,,bounded_transverse_width,,arc,51,0.04517500000000041,12,,0,0,,,False,0,0,1,5,0,0,4,3,325,range_arc05_width015,[],21985.73564853843,,,,,0,,0.0,,False,0,531.7622608333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,4,0,17,5,29,12,ordinary,22,full_coverage_and_all_discovered_cleared,,296,6381.14713,40.0,constant,,0.045187291980255395
21,5,True,0,21,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,13,12,340,,bounded_transverse_width,,arc,51,0.034888999999999726,12,cached_distance_prefix_sum,0,0,,,False,0,0,1,5,0,0,4,3,325,fast_arc05_width015,[],21985.73564853843,,,,,0,,0.0,,False,0,531.7622608333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,4,0,17,5,29,12,ordinary,22,full_coverage_and_all_discovered_cleared,,296,6381.14713,40.0,constant,,0.03494741703616455
17,6,True,0,17,0,0,2,edge__adversarial-spatial__71,edge__adversarial-spatial,12,18,12,12,302,,bounded_transverse_width,,locked,47,0.05758100000000255,12,,0,0,,,True,0,0,18,4,0,0,4,2,288,range_locked_width015,[],21027.973955994166,,,,,0,,0.0,,False,0,497.3828990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,7,4,43,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,263,5968.594789,40.0,constant,,0.057619291997980326
17,6,True,0,17,0,0,2,edge__adversarial-spatial__71,edge__adversarial-spatial,12,18,12,12,302,,bounded_transverse_width,,locked,47,0.03405599999999964,12,cached_distance_prefix_sum,0,0,,,True,0,0,18,4,0,0,4,2,288,fast_locked_width015,[],21027.973955994166,,,,,0,,0.0,,False,0,497.3828990833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,7,4,43,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,263,5968.594789,40.0,constant,,0.034060125006362796
21,5,True,0,21,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,13,12,340,,bounded_transverse_width,,arc,51,0.05134999999999934,12,,0,0,,,False,0,0,1,5,0,0,4,3,325,negative_arc05_width015,[],21985.73564853843,12,0,0,0,0,,0.0,,False,0,531.7622608333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,4,0,17,5,29,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,296,6381.14713,40.0,constant,,0.05138820898719132
21,5,True,0,21,0,1,1,edge__adversarial-spatial__71,edge__adversarial-spatial,12,1,13,12,340,,bounded_transverse_width,,arc,51,0.04087700000000183,12,cached_distance_prefix_sum,0,0,,,False,0,0,1,5,0,0,4,3,325,fast_negative_arc05_width015,[],21985.73564853843,12,0,0,0,0,,0.0,,False,0,531.7622608333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,4,0,17,5,29,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,296,6381.14713,40.0,constant,,0.04091670800698921
13,1,True,0,13,3,4,0,clustered__iid__67,clustered__iid,7,0,11,10,304,,bounded_transverse_width,,arc,44,0.04318100000000058,10,,0,0,,,False,0,0,0,6,0,0,4,3,291,range_arc05_width015,[],20433.994510768993,,,,,0,,0.0,,False,0,586.5798901000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,0,0,6,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,271,5865.798901,40.0,constant,,0.04319429199676961
13,1,True,0,13,3,4,0,clustered__iid__67,clustered__iid,7,0,11,10,304,,bounded_transverse_width,,arc,44,0.031052999999999997,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,6,0,0,4,3,291,fast_arc05_width015,[],20433.994510768993,,,,,0,,0.0,,False,0,586.5798901000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,0,0,6,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,271,5865.798901,40.0,constant,,0.031074500002432615
13,1,True,0,13,0,0,0,clustered__iid__67,clustered__iid,10,20,10,10,302,,bounded_transverse_width,,locked,44,0.03881799999999913,10,,0,0,,,True,0,0,20,3,0,0,4,3,290,range_locked_width015,[],21759.105688019386,,,,,0,,0.0,,False,0,611.7821135,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,1,12,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,266,6117.821135,40.0,constant,,0.0388678340241313
13,1,True,0,13,0,0,0,clustered__iid__67,clustered__iid,10,20,10,10,302,,bounded_transverse_width,,locked,44,0.029149000000000314,10,cached_distance_prefix_sum,0,0,,,True,0,0,20,3,0,0,4,3,290,fast_locked_width015,[],21759.105688019386,,,,,0,,0.0,,False,0,611.7821135,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,1,12,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,266,6117.821135,40.0,constant,,0.029152915987651795
13,1,True,0,13,3,4,0,clustered__iid__67,clustered__iid,7,0,11,10,304,,bounded_transverse_width,,arc,44,0.04754699999999801,10,,0,0,,,False,0,0,0,6,0,0,4,3,291,negative_arc05_width015,[],20433.994510768993,12,0,0,0,0,,0.0,,False,0,586.5798901000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,0,0,6,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,271,5865.798901,40.0,constant,,0.04756308300420642
13,1,True,0,13,3,4,0,clustered__iid__67,clustered__iid,7,0,11,10,304,,bounded_transverse_width,,arc,44,0.03479499999999902,10,cached_distance_prefix_sum,0,0,,,False,0,0,0,6,0,0,4,3,291,fast_negative_arc05_width015,[],20433.994510768993,12,0,0,0,0,,0.0,,False,0,586.5798901000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,0,0,6,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,271,5865.798901,40.0,constant,,0.03483479097485542
16,1,True,0,16,2,2,0,clustered__iid__68,clustered__iid,13,40,15,15,222,,bounded_transverse_width,,arc,52,0.1187339999999999,15,,0,0,,,False,0,0,40,7,0,0,3,2,205,range_arc05_width015,[],21767.987853408988,,,,,0,,0.0,,False,0,375.8398378666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,4,44,9,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,184,5637.597568,40.0,constant,,0.11881524999625981
16,1,True,0,16,2,2,0,clustered__iid__68,clustered__iid,13,40,15,15,222,,bounded_transverse_width,,arc,52,0.06417399999999773,15,cached_distance_prefix_sum,0,0,,,False,0,0,40,7,0,0,3,2,205,fast_arc05_width015,[],21767.987853408988,,,,,0,,0.0,,False,0,375.8398378666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,4,44,9,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,184,5637.597568,40.0,constant,,0.06426874996395782
17,3,True,0,17,1,2,0,clustered__iid__68,clustered__iid,14,45,16,15,271,,bounded_transverse_width,,locked,51,0.06475200000000214,15,,0,0,,,True,0,0,45,3,0,0,3,2,253,range_locked_width015,[],21590.254831947525,,,,,0,,0.0,,False,0,392.53673086666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,28,12,25,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,,227,5888.050963,40.0,constant,,0.06477829196956009
17,3,True,0,17,1,2,0,clustered__iid__68,clustered__iid,14,45,16,15,271,,bounded_transverse_width,,locked,51,0.04102400000000017,15,cached_distance_prefix_sum,0,0,,,True,0,0,45,3,0,0,3,2,253,fast_locked_width015,[],21590.254831947525,,,,,0,,0.0,,False,0,392.53673086666663,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,28,12,25,3,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,,227,5888.050963,40.0,constant,,0.041074292035773396
16,1,True,0,16,2,2,0,clustered__iid__68,clustered__iid,13,40,15,15,222,,bounded_transverse_width,,arc,52,0.12189799999999806,15,,0,0,,,False,0,0,40,7,0,0,3,2,205,negative_arc05_width015,[],21767.987853408988,12,0,0,0,0,,0.0,,False,0,375.8398378666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,4,44,9,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,184,5637.597568,40.0,constant,,0.1220128340064548
16,1,True,0,16,2,2,0,clustered__iid__68,clustered__iid,13,40,15,15,222,,bounded_transverse_width,,arc,52,0.06785600000000258,15,cached_distance_prefix_sum,0,0,,,False,0,0,40,7,0,0,3,2,205,fast_negative_arc05_width015,[],21767.987853408988,12,0,0,0,0,,0.0,,False,0,375.8398378666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,4,44,9,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,184,5637.597568,40.0,constant,,0.06792383297579363
14,1,True,0,14,2,2,0,clustered__iid__69,clustered__iid,13,0,15,15,216,,bounded_transverse_width,,arc,50,0.09455799999999925,15,,0,0,,,False,0,0,0,8,0,0,3,2,199,range_arc05_width015,[],22350.081562915955,,,,,0,,0.0,,False,0,381.00108713333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,30,0,0,8,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,,175,5715.016307,40.0,constant,,0.09461333299987018
14,1,True,0,14,2,2,0,clustered__iid__69,clustered__iid,13,0,15,15,216,,bounded_transverse_width,,arc,50,0.0589630000000021,15,cached_distance_prefix_sum,0,0,,,False,0,0,0,8,0,0,3,2,199,fast_arc05_width015,[],22350.081562915955,,,,,0,,0.0,,False,0,381.00108713333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,30,0,0,8,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,,175,5715.016307,40.0,constant,,0.05905437498586252
5,0,True,0,5,6,6,0,clustered__iid__69,clustered__iid,9,2,15,15,216,,bounded_transverse_width,,locked,42,0.083793,15,,0,0,,,True,0,0,2,5,0,0,1,1,199,range_locked_width015,[],20659.710671870067,,,,,0,,0.0,,False,0,358.4628087333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,23,4,18,5,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,,175,5376.942131,40.0,constant,,0.08382775000063702
5,0,True,0,5,6,6,0,clustered__iid__69,clustered__iid,9,2,15,15,216,,bounded_transverse_width,,locked,42,0.040579999999998506,15,cached_distance_prefix_sum,0,0,,,True,0,0,2,5,0,0,1,1,199,fast_locked_width015,[],20659.710671870067,,,,,0,,0.0,,False,0,358.4628087333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,23,4,18,5,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,,175,5376.942131,40.0,constant,,0.040646874986123294
14,1,True,0,14,2,2,0,clustered__iid__69,clustered__iid,13,0,15,15,216,,bounded_transverse_width,,arc,50,0.09569600000000023,15,,0,0,,,False,0,0,0,8,0,0,3,2,199,negative_arc05_width015,[],22350.081562915955,12,0,0,0,0,,0.0,,False,0,381.00108713333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,30,0,0,8,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,175,5715.016307,40.0,constant,,0.09575749997748062
14,1,True,0,14,2,2,0,clustered__iid__69,clustered__iid,13,0,15,15,216,,bounded_transverse_width,,arc,50,0.06160300000000163,15,cached_distance_prefix_sum,0,0,,,False,0,0,0,8,0,0,3,2,199,fast_negative_arc05_width015,[],22350.081562915955,12,0,0,0,0,,0.0,,False,0,381.00108713333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,30,0,0,8,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,175,5715.016307,40.0,constant,,0.061673790973145515
16,2,True,0,16,0,0,0,clustered__iid__70,clustered__iid,10,12,10,10,317,,bounded_transverse_width,,arc,46,0.05854699999999724,10,,0,0,,,False,0,0,12,5,0,0,4,3,305,range_arc05_width015,[],21358.290608199986,,,,,0,,0.0,,False,0,612.5658117,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,12,0,1,5,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,,279,6125.658117,40.0,constant,,0.05857491702772677
16,2,True,0,16,0,0,0,clustered__iid__70,clustered__iid,10,12,10,10,317,,bounded_transverse_width,,arc,46,0.04030600000000106,10,cached_distance_prefix_sum,0,0,,,False,0,0,12,5,0,0,4,3,305,fast_arc05_width015,[],21358.290608199986,,,,,0,,0.0,,False,0,612.5658117,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,12,0,1,5,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,,279,6125.658117,40.0,constant,,0.040314125013537705
8,1,True,0,8,1,1,0,clustered__iid__70,clustered__iid,9,22,10,10,316,,bounded_transverse_width,,locked,39,0.05299700000000129,10,,0,0,,,True,0,0,22,2,0,0,3,2,304,range_locked_width015,[],20938.825178808685,,,,,0,,0.0,,False,0,603.8765032,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,12,15,3,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,281,6038.765032,40.0,constant,,0.05304024997167289
8,1,True,0,8,1,1,0,clustered__iid__70,clustered__iid,9,22,10,10,316,,bounded_transverse_width,,locked,39,0.03243699999999805,10,cached_distance_prefix_sum,0,0,,,True,0,0,22,2,0,0,3,2,304,fast_locked_width015,[],20938.825178808685,,,,,0,,0.0,,False,0,603.8765032,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,12,15,3,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,281,6038.765032,40.0,constant,,0.03247129201190546
16,2,True,0,16,0,0,0,clustered__iid__70,clustered__iid,10,12,10,10,317,,bounded_transverse_width,,arc,46,0.0627170000000028,10,,0,0,,,False,0,0,12,5,0,0,4,3,305,negative_arc05_width015,[],21358.290608199986,12,0,0,0,0,,0.0,,False,0,612.5658117,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,12,0,1,5,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,279,6125.658117,40.0,constant,,0.0627685830113478
16,2,True,0,16,0,0,0,clustered__iid__70,clustered__iid,10,12,10,10,317,,bounded_transverse_width,,arc,46,0.04510099999999895,10,cached_distance_prefix_sum,0,0,,,False,0,0,12,5,0,0,4,3,305,fast_negative_arc05_width015,[],21358.290608199986,12,0,0,0,0,,0.0,,False,0,612.5658117,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,12,0,1,5,24,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,279,6125.658117,40.0,constant,,0.04516579199116677
16,1,True,0,16,2,2,0,clustered__iid__71,clustered__iid,10,4,12,12,266,,bounded_transverse_width,,arc,49,0.06887900000000258,12,,0,0,,,False,0,0,4,5,0,0,4,3,252,range_arc05_width015,[],21944.40289302653,,,,,0,,0.0,,False,0,494.3233814166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,2,3,6,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,,223,5931.880577,40.0,constant,,0.06893424998270348
16,1,True,0,16,2,2,0,clustered__iid__71,clustered__iid,10,4,12,12,266,,bounded_transverse_width,,arc,49,0.043825999999999254,12,cached_distance_prefix_sum,0,0,,,False,0,0,4,5,0,0,4,3,252,fast_arc05_width015,[],21944.40289302653,,,,,0,,0.0,,False,0,494.3233814166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,2,3,6,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,,223,5931.880577,40.0,constant,,0.04385333304526284
12,2,True,0,12,2,3,0,clustered__iid__71,clustered__iid,10,34,13,12,304,,bounded_transverse_width,,locked,44,0.04979600000000062,12,,0,0,,,True,0,0,34,2,0,0,4,3,289,range_locked_width015,[],22839.6982010617,,,,,0,,0.0,,False,0,528.4949698333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,18,1,14,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,266,6341.939638,40.0,constant,,0.04983887501293793
12,2,True,0,12,2,3,0,clustered__iid__71,clustered__iid,10,34,13,12,304,,bounded_transverse_width,,locked,44,0.03561799999999948,12,cached_distance_prefix_sum,0,0,,,True,0,0,34,2,0,0,4,3,289,fast_locked_width015,[],22839.6982010617,,,,,0,,0.0,,False,0,528.4949698333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,18,1,14,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,266,6341.939638,40.0,constant,,0.03565666702343151
16,1,True,0,16,2,2,0,clustered__iid__71,clustered__iid,10,4,12,12,266,,bounded_transverse_width,,arc,49,0.07278300000000115,12,,0,0,,,False,0,0,4,5,0,0,4,3,252,negative_arc05_width015,[],21944.40289302653,12,0,0,0,0,,0.0,,False,0,494.3233814166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,2,3,6,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,223,5931.880577,40.0,constant,,0.07282075000694022
16,1,True,0,16,2,2,0,clustered__iid__71,clustered__iid,10,4,12,12,266,,bounded_transverse_width,,arc,49,0.04857399999999856,12,cached_distance_prefix_sum,0,0,,,False,0,0,4,5,0,0,4,3,252,fast_negative_arc05_width015,[],21944.40289302653,12,0,0,0,0,,0.0,,False,0,494.3233814166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,2,3,6,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,223,5931.880577,40.0,constant,,0.048620082961861044
10,2,True,0,10,2,4,0,clustered__smooth__67,clustered__smooth,8,25,12,10,312,,bounded_transverse_width,,arc,40,0.05393799999999871,10,,0,0,,,False,0,0,25,2,0,0,3,2,298,range_arc05_width015,[],22967.214166583857,,,,,0,,0.0,,False,0,641.4442832,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,14,4,14,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,275,6414.442832,40.0,constant,,0.05397716601146385
10,2,True,0,10,2,4,0,clustered__smooth__67,clustered__smooth,8,25,12,10,312,,bounded_transverse_width,,arc,40,0.03579499999999669,10,cached_distance_prefix_sum,0,0,,,False,0,0,25,2,0,0,3,2,298,fast_arc05_width015,[],22967.214166583857,,,,,0,,0.0,,False,0,641.4442832,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,14,4,14,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,275,6414.442832,40.0,constant,,0.035833582980558276
11,2,True,0,11,3,3,0,clustered__smooth__67,clustered__smooth,7,20,10,10,310,,bounded_transverse_width,,locked,41,0.04396099999999947,10,,0,0,,,True,0,0,20,5,0,0,4,3,298,range_locked_width015,[],21833.208316006305,,,,,0,,0.0,,False,0,618.3641660999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,12,2,12,5,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,277,6183.641661,40.0,constant,,0.043998458015266806
11,2,True,0,11,3,3,0,clustered__smooth__67,clustered__smooth,7,20,10,10,310,,bounded_transverse_width,,locked,41,0.029894999999999783,10,cached_distance_prefix_sum,0,0,,,True,0,0,20,5,0,0,4,3,298,fast_locked_width015,[],21833.208316006305,,,,,0,,0.0,,False,0,618.3641660999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,12,2,12,5,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,277,6183.641661,40.0,constant,,0.02990791603224352
10,2,True,0,10,2,4,0,clustered__smooth__67,clustered__smooth,8,25,12,10,312,,bounded_transverse_width,,arc,40,0.059823000000001514,10,,0,0,,,False,0,0,25,2,0,0,3,2,298,negative_arc05_width015,[],22967.214166583857,12,0,0,0,0,,0.0,,False,0,641.4442832,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,14,4,14,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,275,6414.442832,40.0,constant,,0.0598769590142183
10,2,True,0,10,2,4,0,clustered__smooth__67,clustered__smooth,8,25,12,10,312,,bounded_transverse_width,,arc,40,0.03986100000000192,10,cached_distance_prefix_sum,0,0,,,False,0,0,25,2,0,0,3,2,298,fast_negative_arc05_width015,[],22967.214166583857,12,0,0,0,0,,0.0,,False,0,641.4442832,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,14,4,14,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,275,6414.442832,40.0,constant,,0.03993629204342142
14,2,True,0,14,5,5,0,clustered__smooth__68,clustered__smooth,10,22,15,15,303,,bounded_transverse_width,,arc,49,0.05970199999999792,15,,0,0,,,False,0,0,22,7,0,0,3,2,286,range_arc05_width015,[],20401.634366877475,,,,,0,,0.0,,False,0,389.62179153333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,1,0,8,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,,259,5844.326873,40.0,constant,,0.05975920904893428
14,2,True,0,14,5,5,0,clustered__smooth__68,clustered__smooth,10,22,15,15,303,,bounded_transverse_width,,arc,49,0.04572899999999791,15,cached_distance_prefix_sum,0,0,,,False,0,0,22,7,0,0,3,2,286,fast_arc05_width015,[],20401.634366877475,,,,,0,,0.0,,False,0,389.62179153333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,21,1,0,8,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,,259,5844.326873,40.0,constant,,0.045741209003608674
16,3,True,0,16,1,1,0,clustered__smooth__68,clustered__smooth,14,58,15,15,266,,bounded_transverse_width,,locked,50,0.061725000000002694,15,,0,0,,,True,0,0,58,3,0,0,3,2,249,range_locked_width015,[],21071.67454063894,,,,,0,,0.0,,False,0,383.9556602,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,26,15,13,3,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,,225,5759.334903,40.0,constant,,0.06177033297717571
