active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,forced_continuations,inconsistent_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
5,0,True,0,5,0,2,0,clustered__adversarial-negative__115,clustered__adversarial-negative,12,14,12,273,,bounded_transverse_width,,0.03084200000000692,12,0,0,,,0,0,0.000118332973215729,0,39,0,3,3,257,width40_22,[],19089.685507206887,0,,0.0,,False,0,450.4947583333333,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,12,0,1,0,17,12,ordinary,22,full_coverage_and_all_discovered_cleared,237,5405.9371,40.0,constant,,0.03085779200773686
8,0,True,0,8,2,6,0,clustered__adversarial-negative__115,clustered__adversarial-negative,10,16,12,276,,bounded_transverse_width,,0.02979299999999796,12,0,0,,,0,0,0.00011374999303370714,1,40,0,2,2,258,width_uncertainty100_22,[],19382.150418718116,0,,0.0,,False,0,456.28584025000004,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,14,2,0,1,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,237,5475.430083,100.0,uncertainty,,0.029798250005114824
9,1,True,0,9,3,8,0,clustered__adversarial-negative__115,clustered__adversarial-negative,9,17,12,279,,bounded_transverse_width,,0.03266400000001113,12,0,0,,,0,0,0.00011208304204046726,1,42,0,3,2,260,width40_f015_22,[],19847.821869270338,0,,0.0,,False,0,465.2136975833334,"[4, 5, 6, 7, 9, 11, 12, 13, 14, 16, 18, 19]",30.0,4,115,15,4,0,1,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,238,5582.564371,40.0,constant,,0.03267995803616941
24,5,True,0,24,3,4,2,clustered__adversarial-negative__116,clustered__adversarial-negative,13,17,16,279,,,,0.04940500000000725,16,0,0,,,,0,0.00011837499914690852,,33,5,,,260,quarter22,[],19246.94976343465,0,,0.0,,False,,341.2118716875,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,27,4,41,,,16,ordinary,17,public_upper_bound_16,227,5459.389947,,,,0.04945458297152072
20,7,True,0,20,4,4,3,clustered__adversarial-negative__116,clustered__adversarial-negative,12,16,16,138,,,,0.03380599999999845,16,0,0,,,0,0,0.00011654203990474343,4,38,16,8,7,120,packet_center22,[],9384.507316780842,0,,0.0,,False,0,166.0563414375,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,19,0,4,4,32,16,ordinary,6,public_upper_bound_16,100,2656.901463,,,,0.03381929104216397
35,3,True,0,35,8,8,1,clustered__adversarial-negative__116,clustered__adversarial-negative,8,16,16,167,,,,0.050855999999996016,16,0,0,,,,0,7.854204159229994e-05,,22,16,,,149,clearance_f015_22,[],10892.727851264577,0,73.25446992018092,0.0,7,False,,195.53409825,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,33,4,2,,,16,ordinary,6,public_upper_bound_16,125,3128.545572,,,,0.050868374994024634
13,3,True,0,13,5,5,1,clustered__adversarial-negative__116,clustered__adversarial-negative,11,16,16,137,,fixed,5.0,0.03111100000000988,16,0,0,,,0,0,9.270902955904603e-05,4,33,16,4,3,119,packet_wide5_22,[],9834.290552384067,0,,0.0,,False,0,171.86613175,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",,4,116,26,7,4,4,27,16,ordinary,6,public_upper_bound_16,108,2749.858108,,,,0.03116920799948275
3,0,True,0,3,4,4,0,clustered__adversarial-negative__116,clustered__adversarial-negative,12,16,16,131,,bounded_transverse_width,,0.02904200000000401,16,0,0,,,0,0,0.00010112504241988063,2,25,16,1,1,113,width40_22,[],8726.758199372067,0,,0.0,,False,0,156.0219775,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,14,1,0,2,19,16,ordinary,6,public_upper_bound_16,106,2496.35164,40.0,constant,,0.029060499975457788
13,5,True,0,13,5,6,1,clustered__adversarial-negative__116,clustered__adversarial-negative,11,17,16,133,,bounded_transverse_width,,0.0324370000000016,16,0,0,,,0,0,7.433397695422173e-05,2,30,16,4,2,114,width_uncertainty100_22,[],9730.982795919454,0,,0.0,,False,0,168.824785,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,21,0,0,2,24,16,ordinary,6,public_upper_bound_16,102,2701.19656,100.0,uncertainty,,0.032451624982059
12,2,True,0,12,4,8,0,clustered__adversarial-negative__116,clustered__adversarial-negative,12,20,16,158,,bounded_transverse_width,,0.033964999999994916,16,0,0,,,0,0,7.929198909550905e-05,3,33,15,3,2,136,width40_f015_22,[],10636.180998317046,0,,0.0,,False,0,189.014762375,"[1, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",30.0,4,116,10,1,0,3,26,16,ordinary,7,public_upper_bound_16,125,3024.236198,40.0,constant,,0.03397912497166544
5,2,True,0,5,2,5,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,14,11,337,,,,0.03262600000000759,11,0,0,,,,0,0.00011424999684095383,,33,0,,,321,quarter22,[],19937.825239099,0,,0.0,,False,,541.324095,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,13,6,0,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,298,5954.565045,,,,0.03263683296972886
5,2,True,0,5,2,5,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,14,11,337,,,,0.033248999999997864,11,0,0,,,0,0,0.00013037503231316805,0,37,0,2,1,321,packet_center22,[],19937.825239099,0,,0.0,,False,0,541.324095,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,13,6,0,0,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,298,5954.565045,,,,0.03336850000778213
16,2,True,0,16,2,4,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,13,11,312,,,,0.03318500000000313,11,0,0,,,,0,0.0001265830360352993,,33,0,,,297,clearance_f015_22,[],21957.27161984473,0,82.49495638873981,0.0,9,False,,564.2231201818181,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,9,5,6,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,269,6206.454322,,,,0.03320587502093986
4,2,True,0,4,2,4,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,13,11,332,,fixed,5.0,0.031628999999995244,11,0,0,,,0,0,0.0001450419658794999,0,36,0,2,1,317,packet_wide5_22,[],20043.050705754074,0,,0.0,,False,0,540.7827398181818,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",,4,107,11,6,1,0,14,11,ordinary,22,full_coverage_and_all_discovered_cleared,294,5948.610138,,,,0.03172845800872892
4,2,True,0,4,2,4,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,13,11,325,,bounded_transverse_width,,0.03082399999999552,11,0,0,,,0,0,0.0001366669894196093,0,36,0,2,1,310,width40_22,[],20086.504887730727,0,,0.0,,False,0,537.845543090909,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,11,5,8,0,14,11,ordinary,22,full_coverage_and_all_discovered_cleared,288,5916.300974,40.0,constant,,0.0308470840100199
5,2,True,0,5,2,5,1,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,14,11,337,,bounded_transverse_width,,0.03344800000000703,11,0,0,,,0,0,0.00012924999464303255,0,37,0,2,1,321,width_uncertainty100_22,[],19941.725643566617,0,,0.0,,False,0,541.3950113636364,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,13,6,0,0,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,298,5955.345125,100.0,uncertainty,,0.0335337080177851
4,1,True,0,4,2,4,0,clustered__adversarial-spatial__107,clustered__adversarial-spatial,9,13,11,332,,bounded_transverse_width,,0.03123499999999524,11,0,0,,,0,0,0.00013150001177564263,0,36,0,2,1,317,width40_f015_22,[],20125.482204637003,0,,0.0,,False,0,542.3724031818182,"[2, 3, 5, 7, 9, 10, 11, 14, 16, 19, 20]",30.0,4,107,10,6,0,0,14,11,ordinary,22,full_coverage_and_all_discovered_cleared,295,5966.096435,40.0,constant,,0.03125154197914526
15,6,True,0,15,0,2,3,clustered__adversarial-spatial__108,clustered__adversarial-spatial,11,13,11,397,,,,0.03741200000000333,11,0,0,,,,0,0.00013079197378829122,,33,0,,,382,quarter22,[],21265.98810843587,0,,0.0,,False,,598.0179654545454,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,5,10,36,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,354,6578.19762,,,,0.0374277500086464
15,6,True,0,15,0,2,3,clustered__adversarial-spatial__108,clustered__adversarial-spatial,11,13,11,397,,,,0.04164600000000007,11,0,0,,,0,0,0.00014949997421354055,0,45,0,8,8,382,packet_center22,[],21265.98810843587,0,,0.0,,False,0,598.0179654545454,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,5,10,36,0,23,11,ordinary,22,full_coverage_and_all_discovered_cleared,354,6578.19762,,,,0.04166508401976898
9,2,True,0,9,1,1,1,clustered__adversarial-spatial__108,clustered__adversarial-spatial,10,11,11,399,,,,0.03756399999998905,11,0,0,,,,0,0.00014174997340887785,,33,0,,,386,clearance_f015_22,[],19881.877498540525,0,126.12709301986214,0.0,10,False,,574.7614088181818,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,9,34,6,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,361,6322.375497,,,,0.037663791968952864
7,3,True,0,7,1,2,1,clustered__adversarial-spatial__108,clustered__adversarial-spatial,10,12,11,398,,fixed,5.0,0.03650100000000123,11,0,0,,,0,0,0.00016079097986221313,0,38,0,4,3,384,packet_wide5_22,[],20202.35633174546,0,,0.0,,False,0,579.951933090909,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",,4,108,9,5,6,0,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,361,6379.471264,,,,0.03651620802702382
6,3,True,0,6,1,1,1,clustered__adversarial-spatial__108,clustered__adversarial-spatial,10,11,11,396,,bounded_transverse_width,,0.035714999999996166,11,0,0,,,0,0,0.0001497910125181079,0,37,0,4,2,383,width40_22,[],20270.32185277828,0,,0.0,,False,0,580.4603969090908,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,9,4,6,0,15,11,ordinary,22,full_coverage_and_all_discovered_cleared,361,6385.064366,40.0,constant,,0.03572591702686623
4,2,True,0,4,1,1,1,clustered__adversarial-spatial__108,clustered__adversarial-spatial,10,11,11,396,,bounded_transverse_width,,0.03528400000000431,11,0,0,,,0,0,0.0001514590112492442,1,36,0,3,2,383,width_uncertainty100_22,[],20253.979052612147,0,,0.0,,False,0,580.2541642727273,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,10,10,6,1,14,11,ordinary,22,full_coverage_and_all_discovered_cleared,362,6382.795807,100.0,uncertainty,,0.035292499989736825
4,2,True,0,4,1,1,1,clustered__adversarial-spatial__108,clustered__adversarial-spatial,10,11,11,392,,bounded_transverse_width,,0.03543700000000172,11,0,0,,,0,0,0.0001629579928703606,1,36,0,3,2,379,width40_f015_22,[],19886.968743281042,0,,0.0,,False,0,571.3085222727273,"[2, 3, 4, 5, 6, 7, 9, 13, 17, 19, 20]",30.0,4,108,6,18,6,1,14,11,ordinary,22,full_coverage_and_all_discovered_cleared,357,6284.393745,40.0,constant,,0.03555083298124373
8,0,True,0,8,1,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,11,13,12,364,,,,0.0335099999999926,12,0,0,,,,0,0.00016125000547617674,,34,0,,,349,quarter22,[],20814.896061032217,0,,0.0,,False,,524.7482671666667,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,7,0,48,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,326,6296.979206,,,,0.033526624960359186
8,0,True,0,8,1,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,11,13,12,364,,,,0.03725800000000845,12,0,0,,,0,0,0.00020287500228732824,0,42,0,4,4,349,packet_center22,[],20814.896061032217,0,,0.0,,False,0,524.7482671666667,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,7,0,48,0,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,326,6296.979206,,,,0.0372647910262458
12,0,True,0,12,1,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,11,13,12,375,,,,0.03786399999999901,12,0,0,,,,0,0.00013699999544769526,,34,0,,,360,clearance_f015_22,[],20992.60550764605,0,142.73257357297604,0.0,11,False,,532.9600915833333,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,14,3,48,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,334,6395.521099,,,,0.037891042011324316
4,0,True,0,4,2,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,10,12,12,361,,fixed,5.0,0.034287000000006174,12,0,0,,,0,0,0.00014829204883426428,0,38,0,3,3,347,packet_wide5_22,[],20779.39707168313,0,,0.0,,False,0,523.2399506666667,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",,4,109,7,0,46,0,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,328,6278.879408,,,,0.03433966700686142
4,0,True,0,4,2,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,10,12,12,361,,bounded_transverse_width,,0.03450200000000336,12,0,0,,,0,0,0.0001973749604076147,0,38,0,3,3,347,width40_22,[],20821.299152585416,0,,0.0,,False,0,523.93831875,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,7,0,46,0,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,328,6287.259825,40.0,constant,,0.03454266698099673
2,0,True,0,2,1,1,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,11,12,12,381,,bounded_transverse_width,,0.03336500000000342,12,0,0,,,0,0,0.00015695899492129683,1,36,0,1,1,367,width_uncertainty100_22,[],19926.66986345697,0,,0.0,,False,0,519.0278304166667,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,7,0,50,1,14,12,ordinary,22,full_coverage_and_all_discovered_cleared,348,6228.333965,100.0,uncertainty,,0.03338199999416247
2,0,True,0,2,1,2,0,clustered__adversarial-spatial__109,clustered__adversarial-spatial,11,13,12,302,,bounded_transverse_width,,0.032285000000001673,12,0,0,,,0,0,0.00014483300037682056,1,36,0,1,1,287,width40_f015_22,[],20086.768153915767,0,,0.0,,False,0,481.86280225,"[2, 4, 5, 8, 9, 10, 14, 15, 16, 17, 19, 20]",30.0,4,109,8,0,0,1,14,12,ordinary,22,full_coverage_and_all_discovered_cleared,267,5782.353627,40.0,constant,,0.03230516699841246
8,0,True,0,8,2,4,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,15,13,320,,,,0.038756999999989716,13,0,0,,,,0,0.00012150005204603076,,35,0,,,303,quarter22,[],20217.180048706196,0,,0.0,,False,,454.7258465384615,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,20,1,56,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,282,5911.436005,,,,0.03883091697935015
2,0,True,0,2,2,2,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,13,13,322,,,,0.03550200000000814,13,0,0,,,0,0,0.0001323340111412108,2,37,0,1,1,307,packet_center22,[],19594.96529631623,0,,0.0,,False,0,446.53792715384617,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,17,1,85,2,15,13,ordinary,22,full_coverage_and_all_discovered_cleared,286,5804.993053,,,,0.03552216698881239
8,0,True,0,8,2,2,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,13,13,332,,,,0.0474399999999946,13,0,0,,,,0,0.0001425000373274088,,35,0,,,317,clearance_f015_22,[],19946.401030531502,0,158.14434357555697,0.0,11,False,,456.48309246153843,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,31,1,80,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,295,5934.280202,,,,0.047453542007133365
3,0,True,0,3,2,3,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,14,13,311,,fixed,5.0,0.03614699999999971,13,0,0,,,0,0,0.0001502919476479292,2,38,0,1,1,295,packet_wide5_22,[],19616.58526902197,0,,0.0,,False,0,441.56284992307695,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",,4,110,16,1,97,2,16,13,ordinary,22,full_coverage_and_all_discovered_cleared,274,5740.317049,,,,0.036177625006530434
2,0,True,0,2,2,3,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,14,13,383,,bounded_transverse_width,,0.039674000000005094,13,0,0,,,0,0,0.00012804102152585983,1,37,0,1,1,367,width40_22,[],19566.332280474282,0,,0.0,,False,0,474.17434253846153,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",30.0,4,110,13,4,20,1,15,13,ordinary,22,full_coverage_and_all_discovered_cleared,348,6164.266453,40.0,constant,,0.03971325000748038
5,2,True,0,5,2,5,1,clustered__adversarial-spatial__110,clustered__adversarial-spatial,11,16,13,342,,bounded_transverse_width,,0.03948400000000163,13,0,0,,,0,0,0.00014429196016862988,1,39,0,2,1,324,width_uncertainty100_22,[],19635.286423385034,0,,0.0,,False,0,455.69671392307697,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",30.0,4,110,17,3,43,1,17,13,ordinary,22,full_coverage_and_all_discovered_cleared,303,5924.057281,100.0,uncertainty,,0.03949795803055167
2,0,True,0,2,1,2,0,clustered__adversarial-spatial__110,clustered__adversarial-spatial,12,14,13,395,,bounded_transverse_width,,0.04185699999999315,13,0,0,,,0,0,0.00013649999164044857,1,37,0,1,1,379,width40_f015_22,[],19746.290831924376,0,,0.0,,False,0,482.3275511538462,"[2, 6, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 20]",30.0,4,110,12,4,19,1,15,13,ordinary,22,full_coverage_and_all_discovered_cleared,358,6270.258165,40.0,constant,,0.04188579099718481
27,4,True,0,27,0,3,2,clustered__adversarial-spatial__111,clustered__adversarial-spatial,16,19,16,240,,,,0.04959300000000155,16,0,0,,,,0,0.00014445895794779062,,28,10,,,219,quarter22,[],17465.06374897805,0,,0.0,,False,,304.8757964375,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",,4,111,26,2,50,,,16,ordinary,12,public_upper_bound_16,201,4878.012743,,,,0.04966900002909824
15,0,True,0,15,2,5,0,clustered__adversarial-spatial__111,clustered__adversarial-spatial,14,19,16,232,,,,0.04542899999999861,16,0,0,,,0,0,0.00011445803102105856,2,43,10,7,7,211,packet_center22,[],16796.55207042557,0,,0.0,,False,0,293.519400625,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",,4,111,22,3,40,2,31,16,ordinary,12,public_upper_bound_16,193,4696.31041,,,,0.045449124998413026
26,3,True,0,26,1,4,1,clustered__adversarial-spatial__111,clustered__adversarial-spatial,15,19,16,241,,,,0.046813000000000216,16,0,0,,,,0,0.00011029100278392434,,28,10,,,220,clearance_f015_22,[],17563.03743842058,0,177.21059145838015,0.0,15,False,,306.2254678125,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",,4,111,22,4,44,,,16,ordinary,12,public_upper_bound_16,198,4899.607485,,,,0.04682820796733722
14,4,True,0,14,5,7,1,clustered__adversarial-spatial__111,clustered__adversarial-spatial,11,18,16,219,,fixed,5.0,0.03702599999999734,16,0,0,,,0,0,0.00011904200073331594,3,40,9,4,3,199,packet_wide5_22,[],16390.73296922749,0,,0.0,,False,0,283.696661875,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",,4,111,21,5,4,4,27,16,ordinary,13,public_upper_bound_16,180,4539.14659,,,,0.03708762500900775
18,8,True,0,18,3,5,2,clustered__adversarial-spatial__111,clustered__adversarial-spatial,13,18,16,265,,bounded_transverse_width,,0.03930799999999124,16,0,0,,,0,0,0.00010420900071039796,3,46,4,4,3,245,width40_22,[],19344.027820247222,0,,0.0,,False,0,337.3003476875,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",30.0,4,111,30,6,26,4,28,16,ordinary,18,public_upper_bound_16,217,5396.805563,40.0,constant,,0.03934483299963176
17,6,True,0,17,3,6,3,clustered__adversarial-spatial__111,clustered__adversarial-spatial,13,19,16,295,,bounded_transverse_width,,0.03936500000000365,16,0,0,,,0,0,0.00012458302080631256,2,48,4,5,3,274,width_uncertainty100_22,[],20309.46464544323,0,,0.0,,False,0,360.3683080625,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",30.0,4,111,29,3,5,2,30,16,ordinary,18,public_upper_bound_16,245,5765.892929,100.0,uncertainty,,0.03937291703186929
18,3,True,0,18,1,5,0,clustered__adversarial-spatial__111,clustered__adversarial-spatial,15,20,16,272,,bounded_transverse_width,,0.04264300000001242,16,0,0,,,0,0,0.0001228339970111847,4,49,4,3,3,250,width40_f015_22,[],19032.656000023504,0,,0.0,,False,0,336.0956999375,"[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",30.0,4,111,27,9,18,5,31,16,ordinary,18,public_upper_bound_16,229,5377.531199,40.0,constant,,0.04264449997572228
23,1,True,0,23,1,3,0,clustered__adversarial-spatial__112,clustered__adversarial-spatial,12,15,13,312,,,,0.0430549999999954,13,0,0,,,,0,0.00011904101120308042,,35,0,,,295,quarter22,[],21999.085749851467,0,,0.0,,False,,477.13978046153846,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",,4,112,4,0,43,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,257,6202.817146,,,,0.04309225000906736
17,1,True,0,17,1,3,0,clustered__adversarial-spatial__112,clustered__adversarial-spatial,12,15,13,307,,,,0.04428899999999203,13,0,0,,,0,0,0.000134957954287529,1,51,0,9,9,290,packet_center22,[],21611.536412598653,0,,0.0,,False,0,469.177483,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",,4,112,3,0,42,1,29,13,ordinary,22,full_coverage_and_all_discovered_cleared,256,6099.307279,,,,0.04431729199131951
16,4,True,0,16,0,1,2,clustered__adversarial-spatial__112,clustered__adversarial-spatial,13,14,13,306,,,,0.039551000000003,13,0,0,,,,0,0.00011883402476087213,,35,0,,,290,clearance_f015_22,[],22090.15821941829,0,117.64482629518074,0.0,13,False,,476.61781838461536,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",,4,112,6,1,43,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,260,6196.031639,,,,0.03956291696522385
10,3,True,0,10,0,2,1,clustered__adversarial-spatial__112,clustered__adversarial-spatial,13,15,13,300,,fixed,5.0,0.03731299999999749,13,0,0,,,0,0,0.00013720901915803552,2,43,0,3,3,283,packet_wide5_22,[],22043.44426368578,0,,0.0,,False,0,473.20683446153845,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",,4,112,3,0,42,2,21,13,ordinary,22,full_coverage_and_all_discovered_cleared,257,6151.688848,,,,0.03733074996853247
11,4,True,0,11,1,3,1,clustered__adversarial-spatial__112,clustered__adversarial-spatial,12,15,13,302,,bounded_transverse_width,,0.03836899999998877,13,0,0,,,0,0,0.00012625003000721335,1,43,0,4,3,285,width40_22,[],22045.539910217634,0,,0.0,,False,0,474.00830615384615,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",30.0,4,112,4,0,42,1,21,13,ordinary,22,full_coverage_and_all_discovered_cleared,257,6162.10798,40.0,constant,,0.03842250001616776
11,4,True,0,11,0,2,1,clustered__adversarial-spatial__112,clustered__adversarial-spatial,13,15,13,301,,bounded_transverse_width,,0.03764500000001192,13,0,0,,,0,0,0.0001236660173162818,2,43,0,3,2,284,width_uncertainty100_22,[],21877.69780011125,0,,0.0,,False,0,471.11842730769234,"[1, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 19]",30.0,4,112,3,0,42,2,21,13,ordinary,22,full_coverage_and_all_discovered_cleared,258,6124.539555,100.0,uncertainty,,0.03764870797749609
