active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,failure,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_batch_screens,historical_cache_evictions,historical_exact_clip_calls,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,wall_s
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,bounded_transverse_width,,arc,62,0.05814099999999911,16,cached_distance_prefix_sum,0,0,,False,0,ends,,0,,0,8,1764,26,19,0,0,0,0,0,4,3,323,history_arc8_width015,[],26639.399775445356,0,0.0,False,0,457.4299975,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,293,7318.87996,40.0,constant,0.05819591705221683
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,bounded_transverse_width,,locked,59,0.05864199999999897,16,cached_distance_prefix_sum,0,0,,True,0,ends,,0,,0,8,2040,25,19,0,17,0,0,0,4,2,364,history_locked8_width015,[],25267.382622291567,0,0.0,False,0,455.4047833125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,333,7286.476533,40.0,constant,0.05868483299855143
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,bounded_transverse_width,,base,0,0.04686899999999383,16,,0,0,,False,0,first,1903,0,41,0,8,1794,24,17,0,15,1,57,3,4,2,322,batch_history_first8_width015,[],25457.276062060606,0,0.0,False,0,442.0909510625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7073.455217,40.0,constant,0.04694587498670444
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,bounded_transverse_width,,base,0,0.0503659999999968,16,,0,0,,False,0,recent,1904,0,41,0,8,1794,24,17,0,15,1,57,3,4,2,322,batch_history_recent8_width015,[],25457.276062060606,0,0.0,False,0,442.0909510625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7073.455217,40.0,constant,0.05042329104617238
37,23,True,0,37,0,0,8,boundary_outward_min__n16__negative,boundary_outward_min,16,15,16,16,340,bounded_transverse_width,,base,0,0.07214899999999602,16,,0,0,,False,0,ends,6585,0,54,0,16,6276,30,21,0,15,1,57,3,4,2,322,batch_history_ends16_width015,[],25410.05992078804,0,0.0,False,0,441.50074925,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,8,18,0,1,38,16,stress,19,public_upper_bound_16,292,7064.011988,40.0,constant,0.07223395799519494
39,23,True,0,39,0,1,8,boundary_outward_min__n16__negative,boundary_outward_min,16,0,17,16,342,bounded_transverse_width,,arc,62,0.05146899999999732,16,cached_distance_prefix_sum,0,0,,False,0,ends,1916,0,36,0,8,1764,26,19,0,0,0,0,0,4,3,323,batch_history_arc8_width015,[],26639.399775445356,0,0.0,False,0,457.4299975,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,0.5,1,2,0,0,40,16,stress,22,public_upper_bound_16,293,7318.87996,40.0,constant,0.05155337497126311
35,22,True,0,35,1,1,8,boundary_outward_min__n16__negative,boundary_outward_min,15,17,16,16,382,bounded_transverse_width,,locked,59,0.05021399999999687,16,cached_distance_prefix_sum,0,0,,True,0,ends,2046,0,44,0,8,2040,25,19,0,17,0,0,0,4,2,364,batch_history_locked8_width015,[],25267.382622291567,0,0.0,False,0,455.4047833125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,146,1.0,3,20,0,0,37,16,stress,22,public_upper_bound_16,333,7286.476533,40.0,constant,0.05022520798956975
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.05523000000000167,16,,0,0,,False,0,first,,0,,0,8,1710,30,22,0,6,0,63,0,4,3,337,history_first8_width015,[],29601.76291277776,0,0.0,False,0,499.522036625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7992.352586,40.0,constant,0.05531774996779859
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.05842700000000178,16,,0,0,,False,0,recent,,0,,0,8,1710,30,22,0,6,0,63,0,4,3,337,history_recent8_width015,[],29601.76291277776,0,0.0,False,0,499.522036625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7992.352586,40.0,constant,0.058519791055005044
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.09529099999999602,16,,0,0,,False,0,ends,,0,,0,16,5981,34,25,0,6,0,63,0,4,3,337,history_ends16_width015,[],29606.03249264009,0,0.0,False,0,499.575406375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7993.206502,40.0,constant,0.09537308296421543
41,24,True,0,41,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,7,17,16,349,bounded_transverse_width,,arc,63,0.06197600000000136,16,cached_distance_prefix_sum,0,0,,False,0,ends,,0,,0,8,1988,27,19,0,7,0,0,0,4,3,330,history_arc8_width015,[],29232.512834662557,0,0.0,False,0,492.2814105625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,0.5,3,8,0,0,41,16,stress,22,public_upper_bound_16,297,7876.502569,40.0,constant,0.06202883296646178
35,22,True,0,35,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,16,16,382,bounded_transverse_width,,locked,59,0.05756300000000181,16,cached_distance_prefix_sum,0,0,,True,0,ends,,0,,0,8,2040,26,18,0,17,0,0,0,4,2,364,history_locked8_width015,[],25203.67030745586,0,0.0,False,0,454.608379125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,3,22,0,0,37,16,stress,22,public_upper_bound_16,333,7273.734066,40.0,constant,0.05764945800183341
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.04987400000000264,16,,0,0,,False,0,first,1845,0,43,0,8,1710,30,22,0,6,0,63,0,4,3,337,batch_history_first8_width015,[],29601.76291277776,0,0.0,False,0,499.522036625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7992.352586,40.0,constant,0.04997091699624434
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.05230900000000105,16,,0,0,,False,0,recent,1846,0,43,0,8,1710,30,22,0,6,0,63,0,4,3,337,batch_history_recent8_width015,[],29601.76291277776,0,0.0,False,0,499.522036625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7992.352586,40.0,constant,0.05234891700092703
42,25,True,0,42,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,6,17,16,356,bounded_transverse_width,,base,0,0.0733329999999981,16,,0,0,,False,0,ends,6271,0,53,0,16,5981,34,25,0,6,0,63,0,4,3,337,batch_history_ends16_width015,[],29606.03249264009,0,0.0,False,0,499.575406375,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,4,12,0,0,41,16,stress,22,public_upper_bound_16,304,7993.206502,40.0,constant,0.07339608302572742
41,24,True,0,41,0,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,16,7,17,16,349,bounded_transverse_width,,arc,63,0.054721000000000686,16,cached_distance_prefix_sum,0,0,,False,0,ends,2125,0,40,0,8,1988,27,19,0,7,0,0,0,4,3,330,batch_history_arc8_width015,[],29232.512834662557,0,0.0,False,0,492.2814105625,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,0.5,3,8,0,0,41,16,stress,22,public_upper_bound_16,297,7876.502569,40.0,constant,0.05478770803892985
35,22,True,0,35,1,1,8,boundary_outward_min__n16__spatial,boundary_outward_min,15,17,16,16,382,bounded_transverse_width,,locked,59,0.04985999999999535,16,cached_distance_prefix_sum,0,0,,True,0,ends,2094,0,40,0,8,2040,26,18,0,17,0,0,0,4,2,364,batch_history_locked8_width015,[],25203.67030745586,0,0.0,False,0,454.608379125,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20]",30.0,4,147,1.0,3,22,0,0,37,16,stress,22,public_upper_bound_16,333,7273.734066,40.0,constant,0.04992158297682181
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.03783199999999454,10,,0,0,,False,0,first,,0,,0,8,688,2,2,0,30,2,36,0,3,2,319,history_first8_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.03785170800983906
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.040295000000000414,10,,0,0,,False,0,recent,,0,,0,8,688,2,2,0,30,2,36,0,3,2,319,history_recent8_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.040340624982491136
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.04850499999999869,10,,0,0,,False,0,ends,,0,,0,16,1613,3,3,0,30,2,36,0,3,2,319,history_ends16_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.048560415976680815
17,4,True,0,17,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,0,10,10,351,bounded_transverse_width,,arc,45,0.04775499999999511,10,cached_distance_prefix_sum,0,0,,False,0,ends,,0,,0,8,1486,1,1,0,0,4,0,0,5,3,339,history_arc8_width015,[],23176.461710499836,0,0.0,False,0,669.0292337,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,0.5,13,8,1,4,23,10,stress,22,full_coverage_and_all_discovered_cleared,310,6690.292337,40.0,constant,0.047832833020947874
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,12,10,364,bounded_transverse_width,,locked,46,0.0452280000000016,10,cached_distance_prefix_sum,0,0,,True,0,ends,,0,,0,8,1498,6,5,0,0,2,0,0,5,3,350,history_locked8_width015,[],23858.253446317845,0,0.0,False,0,690.1650684,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,324,6901.650684,40.0,constant,0.045303374994546175
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.03646799999999928,10,,0,0,,False,0,first,678,0,19,0,8,688,2,2,0,30,2,36,0,3,2,319,batch_history_first8_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.036492583982180804
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.03857200000000205,10,,0,0,,False,0,recent,677,0,19,0,8,688,2,2,0,30,2,36,0,3,2,319,batch_history_recent8_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.03862775000743568
5,1,True,0,5,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,30,10,10,331,bounded_transverse_width,,base,0,0.04163199999999989,10,,0,0,,False,0,ends,1640,0,22,0,16,1613,3,3,0,30,2,36,0,3,2,319,batch_history_ends16_width015,[],22028.644430681954,0,0.0,False,0,634.6728884,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,8,0,56,2,14,10,stress,22,full_coverage_and_all_discovered_cleared,296,6346.728884,40.0,constant,0.04167420801240951
17,4,True,0,17,3,3,0,near_collinear_min__n10__positive,near_collinear_min,7,0,10,10,351,bounded_transverse_width,,arc,45,0.04199200000000047,10,cached_distance_prefix_sum,0,0,,False,0,ends,1461,0,15,0,8,1486,1,1,0,0,4,0,0,5,3,339,batch_history_arc8_width015,[],23176.461710499836,0,0.0,False,0,669.0292337,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,0.5,13,8,1,4,23,10,stress,22,full_coverage_and_all_discovered_cleared,310,6690.292337,40.0,constant,0.04201566701522097
18,4,True,0,18,1,3,0,near_collinear_min__n10__positive,near_collinear_min,9,0,12,10,364,bounded_transverse_width,,locked,46,0.039748000000003,10,cached_distance_prefix_sum,0,0,,True,0,ends,1574,0,22,0,8,1498,6,5,0,0,2,0,0,5,3,350,batch_history_locked8_width015,[],23858.253446317845,0,0.0,False,0,690.1650684,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,148,1.0,13,11,1,2,24,10,stress,22,full_coverage_and_all_discovered_cleared,324,6901.650684,40.0,constant,0.03977870795642957
12,3,True,0,12,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,6,10,10,367,bounded_transverse_width,,base,0,0.040503000000001066,10,,0,0,,False,0,first,,0,,0,8,993,1,1,0,6,4,41,0,4,2,355,history_first8_width015,[],24243.566250614487,0,0.0,False,0,700.2713249999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,13,3,0,4,19,10,stress,22,full_coverage_and_all_discovered_cleared,329,7002.71325,40.0,constant,0.04055433301255107
12,3,True,0,12,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,6,10,10,367,bounded_transverse_width,,base,0,0.043972000000003675,10,,0,0,,False,0,recent,,0,,0,8,993,1,1,0,6,4,41,0,4,2,355,history_recent8_width015,[],24243.566250614487,0,0.0,False,0,700.2713249999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,13,3,0,4,19,10,stress,22,full_coverage_and_all_discovered_cleared,329,7002.71325,40.0,constant,0.04402054101228714
13,2,True,0,13,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,5,10,10,370,bounded_transverse_width,,base,0,0.07417700000000593,10,,0,0,,False,0,ends,,0,,0,16,4672,4,2,0,5,5,43,0,4,3,358,history_ends16_width015,[],23939.55547303605,0,0.0,False,0,695.8911094,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,17,3,0,5,21,10,stress,22,full_coverage_and_all_discovered_cleared,331,6958.911094,40.0,constant,0.0742415830027312
7,1,True,0,7,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,28,10,10,345,bounded_transverse_width,,arc,38,0.047765000000005386,10,cached_distance_prefix_sum,0,0,,False,0,ends,,0,,0,8,1202,1,1,0,28,4,0,0,3,2,333,history_arc8_width015,[],21936.082396557715,0,0.0,False,0,641.1216476,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,0.5,8,0,49,4,16,10,stress,22,full_coverage_and_all_discovered_cleared,309,6411.216476,40.0,constant,0.04782966698985547
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,11,10,362,bounded_transverse_width,,locked,44,0.04213500000000181,10,cached_distance_prefix_sum,0,0,,True,0,ends,,0,,0,8,1398,6,5,0,0,2,0,0,3,3,349,history_locked8_width015,[],23790.92309301086,0,0.0,False,0,688.0184615999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,324,6880.184616,40.0,constant,0.042166666011326015
12,3,True,0,12,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,6,10,10,367,bounded_transverse_width,,base,0,0.036940000000001305,10,,0,0,,False,0,first,982,0,15,0,8,993,1,1,0,6,4,41,0,4,2,355,batch_history_first8_width015,[],24243.566250614487,0,0.0,False,0,700.2713249999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,13,3,0,4,19,10,stress,22,full_coverage_and_all_discovered_cleared,329,7002.71325,40.0,constant,0.03696512500755489
12,3,True,0,12,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,6,10,10,367,bounded_transverse_width,,base,0,0.03909699999999816,10,,0,0,,False,0,recent,982,0,15,0,8,993,1,1,0,6,4,41,0,4,2,355,batch_history_recent8_width015,[],24243.566250614487,0,0.0,False,0,700.2713249999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,13,3,0,4,19,10,stress,22,full_coverage_and_all_discovered_cleared,329,7002.71325,40.0,constant,0.039141541987191886
13,2,True,0,13,3,3,0,near_collinear_min__n10__negative,near_collinear_min,7,5,10,10,370,bounded_transverse_width,,base,0,0.05509400000000397,10,,0,0,,False,0,ends,4926,0,19,0,16,4672,4,2,0,5,5,43,0,4,3,358,batch_history_ends16_width015,[],23939.55547303605,0,0.0,False,0,695.8911094,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,17,3,0,5,21,10,stress,22,full_coverage_and_all_discovered_cleared,331,6958.911094,40.0,constant,0.05515820800792426
7,1,True,0,7,4,4,0,near_collinear_min__n10__negative,near_collinear_min,6,28,10,10,345,bounded_transverse_width,,arc,38,0.04286499999999904,10,cached_distance_prefix_sum,0,0,,False,0,ends,1178,0,19,0,8,1202,1,1,0,28,4,0,0,3,2,333,batch_history_arc8_width015,[],21936.082396557715,0,0.0,False,0,641.1216476,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,0.5,8,0,49,4,16,10,stress,22,full_coverage_and_all_discovered_cleared,309,6411.216476,40.0,constant,0.04289774998323992
15,3,True,0,15,1,2,0,near_collinear_min__n10__negative,near_collinear_min,9,0,11,10,362,bounded_transverse_width,,locked,44,0.03772499999999468,10,cached_distance_prefix_sum,0,0,,True,0,ends,1474,0,22,0,8,1398,6,5,0,0,2,0,0,3,3,349,batch_history_locked8_width015,[],23790.92309301086,0,0.0,False,0,688.0184615999999,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,149,1.0,16,8,2,2,22,10,stress,22,full_coverage_and_all_discovered_cleared,324,6880.184616,40.0,constant,0.037810999958310276
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.03662700000000285,10,,0,0,,False,0,first,,0,,0,8,609,5,5,0,0,2,40,0,4,3,332,history_first8_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.03671079099876806
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.03885999999999967,10,,0,0,,False,0,recent,,0,,0,8,609,5,5,0,0,2,40,0,4,3,332,history_recent8_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.038890707946848124
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.05216699999999719,10,,0,0,,False,0,ends,,0,,0,16,2295,7,7,0,0,2,40,0,4,3,332,history_ends16_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.05233958299504593
12,4,True,0,12,0,1,1,near_collinear_min__n10__spatial,near_collinear_min,10,11,11,10,338,bounded_transverse_width,,arc,41,0.05346000000000117,10,cached_distance_prefix_sum,0,0,,False,0,ends,,0,,0,8,1549,2,2,0,11,5,0,0,4,2,325,history_arc8_width015,[],22790.6479733165,0,0.0,False,0,653.5129592000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,0.5,12,0,64,5,19,10,stress,22,full_coverage_and_all_discovered_cleared,299,6535.129592,40.0,constant,0.05348737502936274
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,11,10,368,bounded_transverse_width,,locked,45,0.04645099999999758,10,cached_distance_prefix_sum,0,0,,True,0,ends,,0,,0,8,1782,9,6,0,0,2,0,0,3,2,355,history_locked8_width015,[],23941.767123532205,0,0.0,False,0,694.3353419,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,327,6943.353419,40.0,constant,0.04652412503492087
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.033823000000005266,10,,0,0,,False,0,first,584,0,24,0,8,609,5,5,0,0,2,40,0,4,3,332,batch_history_first8_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.03384699998423457
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.03614799999999718,10,,0,0,,False,0,recent,592,0,24,0,8,609,5,5,0,0,2,40,0,4,3,332,batch_history_recent8_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.0361644170479849
11,5,True,0,11,1,2,2,near_collinear_min__n10__spatial,near_collinear_min,9,0,11,10,345,bounded_transverse_width,,base,0,0.04370399999999819,10,,0,0,,False,0,ends,2554,0,31,0,16,2295,7,7,0,0,2,40,0,4,3,332,batch_history_ends16_width015,[],25565.177547675103,0,0.0,False,0,713.3035504000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,13,2,3,2,18,10,stress,22,full_coverage_and_all_discovered_cleared,307,7133.035504,40.0,constant,0.04373191704507917
12,4,True,0,12,0,1,1,near_collinear_min__n10__spatial,near_collinear_min,10,11,11,10,338,bounded_transverse_width,,arc,41,0.04664100000000104,10,cached_distance_prefix_sum,0,0,,False,0,ends,1528,0,18,0,8,1549,2,2,0,11,5,0,0,4,2,325,batch_history_arc8_width015,[],22790.6479733165,0,0.0,False,0,653.5129592000001,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,0.5,12,0,64,5,19,10,stress,22,full_coverage_and_all_discovered_cleared,299,6535.129592,40.0,constant,0.04667737503768876
19,8,True,0,19,0,1,2,near_collinear_min__n10__spatial,near_collinear_min,10,0,11,10,368,bounded_transverse_width,,locked,45,0.045376000000004524,10,cached_distance_prefix_sum,0,0,,True,0,ends,1920,0,27,0,8,1782,9,6,0,0,2,0,0,3,2,355,batch_history_locked8_width015,[],23941.767123532205,0,0.0,False,0,694.3353419,"[1, 2, 5, 8, 11, 14, 15, 17, 18, 20]",30.0,4,150,1.0,20,9,0,2,23,10,stress,22,full_coverage_and_all_discovered_cleared,327,6943.353419,40.0,constant,0.045439125038683414
12,2,True,0,12,9,9,0,near_collinear_min__n16__positive,near_collinear_min,7,6,16,16,283,bounded_transverse_width,,base,0,0.04629500000000064,16,,0,0,,False,0,first,,0,,0,8,1038,3,3,0,6,2,45,3,3,2,265,history_first8_width015,[],22027.19912231436,0,0.0,False,0,378.277488875,"[1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 19, 20]",30.0,4,151,1.0,23,3,0,2,26,16,stress,19,public_upper_bound_16,242,6052.439822,40.0,constant,0.04636174999177456
