active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,early_optical_success,early_optical_trials,failure,inconsistent_updates,initialization_s,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
28,4,True,0,28,5,6,0,cluster_far20__n10__positive,cluster_far20,5,11,10,307,0.02929799999999716,10,0,0,,0,0.00012820801930502057,32,0,294,clearance_f03_22,[],23717.398827527224,0,28.281534595302677,0.0,3,False,652.6479762,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1869,5,2,0,10,stress,22,full_coverage_and_all_discovered_cleared,260,6526.479762,0.029312458995264024
0,0,True,,,,,,cluster_far20__n10__negative,cluster_far20,10,10,10,680,0.0337379999999996,10,,,,0,0.00011141702998429537,,,668,square45_conservative,[],38033.95534879955,0,,0.0,,,1162.1791072,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,,,,10,stress,45,full_coverage_and_all_discovered_cleared,625,11621.791072,0.0337497919681482
42,25,True,0,42,1,5,10,cluster_far20__n10__negative,cluster_far20,9,14,10,330,0.02759999999999252,10,0,0,,0,0.00016929098637774587,32,0,314,fast22,[],25486.821512541097,0,,0.0,,,699.9364302,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,11,,0,10,stress,22,full_coverage_and_all_discovered_cleared,270,6999.364302,0.02763333299662918
48,18,True,0,48,2,6,8,cluster_far20__n10__negative,cluster_far20,8,14,10,348,0.03451099999999485,10,0,0,,0,0.0001164580462500453,32,0,332,quarter22,[],25810.00662495167,0,,0.0,,False,716.8001323999999,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,9,9,0,10,stress,22,full_coverage_and_all_discovered_cleared,284,7168.001324,0.03451820800546557
60,20,True,0,60,4,7,9,cluster_far20__n10__negative,cluster_far20,6,13,10,356,0.03857200000000205,10,0,0,,0,0.0001354999840259552,32,0,341,quarter_prediction22,[],24832.859455557693,0,,0.0,,False,700.8571888,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,12,33,0,10,stress,22,full_coverage_and_all_discovered_cleared,278,7008.571888,0.03865708300145343
48,18,True,0,48,2,6,8,cluster_far20__n10__negative,cluster_far20,8,14,10,348,0.03565199999999891,10,0,0,,0,0.00013808399671688676,32,0,332,clearance_quarter22,[],25745.66970160038,0,44.39072429219342,0.0,7,False,715.5133939,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,9,9,0,10,stress,22,full_coverage_and_all_discovered_cleared,284,7155.133939,0.035670625045895576
55,13,True,0,55,4,7,6,cluster_far20__n10__negative,cluster_far20,5,13,10,355,0.04358700000000226,10,0,0,,0,0.0001301250304095447,32,0,340,clearance_f015_22,[],24346.68354628157,0,33.89549226375771,0.0,5,False,691.4336703,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,10,9,0,10,stress,22,full_coverage_and_all_discovered_cleared,286,6914.336703,0.04359633300919086
47,20,True,0,47,1,4,8,cluster_far20__n10__negative,cluster_far20,9,13,10,328,0.033390000000011355,10,0,0,,0,0.00014449999434873462,32,0,313,clearance_f03_22,[],24592.827891409583,0,54.90965289723246,0.0,9,False,680.4565577000001,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1870,5,2,0,10,stress,22,full_coverage_and_all_discovered_cleared,262,6804.565577,0.03343929199036211
0,0,True,,,,,,cluster_far20__n10__spatial,cluster_far20,10,10,10,681,0.03471200000001318,10,,,,0,0.00012854201486334205,,,669,square45_conservative,[],38231.77277651223,0,,0.0,,,1166.7354556,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,,,,10,stress,45,full_coverage_and_all_discovered_cleared,626,11667.354556,0.034737042034976184
37,17,True,0,37,0,6,7,cluster_far20__n10__spatial,cluster_far20,10,16,10,324,0.02866199999999708,10,0,0,,0,0.0001603750279173255,32,0,306,fast22,[],24389.9231120202,0,,0.0,,,674.1984618,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,8,,0,10,stress,22,full_coverage_and_all_discovered_cleared,266,6741.984618,0.028680833987891674
40,9,True,0,40,0,3,4,cluster_far20__n10__spatial,cluster_far20,10,13,10,325,0.033850000000001046,10,0,0,,0,0.00012304203119128942,32,0,310,quarter22,[],23860.258824896195,0,,0.0,,False,664.5051761,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,9,5,0,10,stress,22,full_coverage_and_all_discovered_cleared,264,6645.051761,0.03386008396046236
37,8,True,0,37,1,3,4,cluster_far20__n10__spatial,cluster_far20,9,12,10,330,0.03241599999999778,10,0,0,,0,0.0001224169973284006,32,0,316,quarter_prediction22,[],23762.738423981988,0,,0.0,,False,666.3547679999999,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,10,14,0,10,stress,22,full_coverage_and_all_discovered_cleared,275,6663.54768,0.03243720799218863
40,9,True,0,40,0,3,4,cluster_far20__n10__spatial,cluster_far20,10,13,10,323,0.03462700000000041,10,0,0,,0,0.00013420800678431988,32,0,308,clearance_quarter22,[],23755.785904879634,0,119.16880261302255,0.0,9,False,661.4157175,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,7,6,0,10,stress,22,full_coverage_and_all_discovered_cleared,264,6614.157175,0.034674542024731636
49,12,True,0,49,0,2,4,cluster_far20__n10__spatial,cluster_far20,9,16,10,350,0.0390340000000009,10,0,0,,0,0.00013041700003668666,32,0,332,clearance_f015_22,[],24160.442542196823,4,63.642925582232664,13.986714388528934,8,False,684.4088502,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,8,10,0,10,stress,22,full_coverage_and_all_discovered_cleared,284,6844.088502,0.03905133297666907
39,10,True,0,39,0,4,4,cluster_far20__n10__spatial,cluster_far20,10,14,10,321,0.03290700000000868,10,0,0,,0,0.00014383398229256272,32,0,305,clearance_f03_22,[],24209.834303803003,0,78.32070099890161,0.0,9,False,668.9966859,"[1, 3, 4, 5, 9, 12, 15, 17, 19, 20]",4,1871,5,4,0,10,stress,22,full_coverage_and_all_discovered_cleared,261,6689.966859,0.03291862498736009
0,0,True,,,,,,cluster_far20__n13__positive,cluster_far20,13,13,13,658,0.04201299999999719,13,,,,0,0.00012308399891480803,,,643,square45_conservative,[],37573.2332047926,0,,0.0,,,876.357434076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,,,,13,stress,45,full_coverage_and_all_discovered_cleared,598,11392.646643,0.04205200000433251
54,32,True,0,54,5,9,15,cluster_far20__n13__positive,cluster_far20,8,17,13,333,0.033087999999992235,13,0,0,,0,0.00016979197971522808,35,0,314,fast22,[],27229.026786710998,0,,0.0,,,565.7542576923076,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,45,,0,13,stress,22,full_coverage_and_all_discovered_cleared,262,7354.80535,0.033120624953880906
47,11,True,0,47,5,9,4,cluster_far20__n13__positive,cluster_far20,8,17,13,296,0.04184600000000671,13,0,0,,0,0.00012629100820049644,35,0,277,quarter22,[],24988.621999824198,0,,0.0,,False,514.7480302307692,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,15,26,0,13,stress,22,full_coverage_and_all_discovered_cleared,232,6691.724393,0.041881500044837594
52,16,True,0,52,7,8,8,cluster_far20__n13__positive,cluster_far20,6,14,13,293,0.04031099999998844,13,0,0,,0,0.00012354098726063967,35,0,277,quarter_prediction22,[],25074.501048712424,0,,0.0,,False,514.9923234615385,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,18,33,0,13,stress,22,full_coverage_and_all_discovered_cleared,227,6694.900205,0.04032137501053512
47,11,True,0,47,5,9,4,cluster_far20__n13__positive,cluster_far20,8,17,13,296,0.04235800000000722,13,0,0,,0,0.0001195410150103271,35,0,277,clearance_quarter22,[],24956.001066198678,0,63.81834756081132,0.0,8,False,514.2461697692307,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,15,26,0,13,stress,22,full_coverage_and_all_discovered_cleared,232,6685.200207,0.04241004103096202
67,14,True,0,67,4,8,6,cluster_far20__n13__positive,cluster_far20,9,17,13,320,0.053145000000000664,13,0,0,,0,0.00012337497901171446,35,0,301,clearance_f015_22,[],25176.83542229494,0,54.5027555458514,0.0,9,False,527.4897753076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,19,40,0,13,stress,22,full_coverage_and_all_discovered_cleared,240,6857.367079,0.05316537502221763
42,8,True,0,42,6,8,3,cluster_far20__n13__positive,cluster_far20,7,15,13,293,0.04125799999999913,13,0,0,,0,0.00013508304255083203,35,0,276,clearance_f03_22,[],25577.337164533015,0,32.21331977731858,0.0,7,False,523.1128789230769,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1872,19,31,0,13,stress,22,full_coverage_and_all_discovered_cleared,234,6800.467426,0.04127983405487612
0,0,True,,,,,,cluster_far20__n13__negative,cluster_far20,13,13,13,658,0.04274800000000312,13,,,,0,0.0001598749659024179,,,643,square45_conservative,[],37751.618230486376,0,,0.0,,,879.101819076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,,,,13,stress,45,full_coverage_and_all_discovered_cleared,598,11428.323648,0.04285558400442824
61,42,True,0,61,3,5,21,cluster_far20__n13__negative,cluster_far20,10,15,13,337,0.032835999999988985,13,0,0,,0,0.00019637501100078225,35,0,320,fast22,[],28391.35099036602,0,,0.0,,,585.4053993076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,44,,0,13,stress,22,full_coverage_and_all_discovered_cleared,261,7610.270191,0.03285420802421868
59,23,True,0,59,1,3,10,cluster_far20__n13__negative,cluster_far20,12,15,13,308,0.04217199999999366,13,0,0,,0,0.00013375002890825272,35,0,291,quarter22,[],26001.237335002774,0,,0.0,,False,535.7882663076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,17,24,0,13,stress,22,full_coverage_and_all_discovered_cleared,239,6965.247462,0.04217783297644928
73,31,True,0,73,3,7,14,cluster_far20__n13__negative,cluster_far20,10,17,13,320,0.042756999999994605,13,0,0,,0,0.0001265829778276384,35,0,301,quarter_prediction22,[],26919.884927072468,0,,0.0,,False,554.0751523076923,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,21,47,0,13,stress,22,full_coverage_and_all_discovered_cleared,237,7202.97698,0.04275933402823284
59,23,True,0,59,1,3,10,cluster_far20__n13__negative,cluster_far20,12,15,13,308,0.04257400000000189,13,0,0,,0,0.00013395899441093206,35,0,291,clearance_quarter22,[],25930.909780688544,0,71.98998728050213,0.0,10,False,534.7063038461539,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,17,24,0,13,stress,22,full_coverage_and_all_discovered_cleared,239,6951.18195,0.04262233298504725
61,19,True,0,61,1,4,9,cluster_far20__n13__negative,cluster_far20,12,16,13,314,0.045089000000004376,13,0,0,,0,0.00012437504483386874,35,0,296,clearance_f015_22,[],25020.37857140599,0,78.25846211147939,0.0,11,False,523.0058238461538,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,20,35,0,13,stress,22,full_coverage_and_all_discovered_cleared,241,6799.07571,0.045098959002643824
50,21,True,0,50,6,7,9,cluster_far20__n13__negative,cluster_far20,7,14,13,306,0.03876099999999383,13,0,0,,0,0.00012862501898780465,35,0,290,clearance_f03_22,[],25993.756644896148,0,50.83792968525944,0.0,7,False,535.8270247692308,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1873,25,39,0,13,stress,22,full_coverage_and_all_discovered_cleared,249,6965.751322,0.03882312501082197
0,0,True,,,,,,cluster_far20__n13__spatial,cluster_far20,12,17,13,677,0.04348400000000652,13,,,,0,0.00013620802201330662,,,658,square45_conservative,[],39543.68491073663,4,,11.232380737514985,,,914.5182295384615,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,,,,13,stress,45,full_coverage_and_all_discovered_cleared,613,11888.736984,0.04354341595899314
61,43,True,0,61,4,6,21,cluster_far20__n13__spatial,cluster_far20,9,15,13,341,0.032847000000003845,13,0,0,,0,0.0001908330013975501,35,0,324,fast22,[],27964.93121344561,0,,0.0,,,580.9220182307693,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,48,,0,13,stress,22,full_coverage_and_all_discovered_cleared,268,7551.986237,0.032847958034835756
45,13,True,0,45,2,7,6,cluster_far20__n13__spatial,cluster_far20,11,18,13,294,0.038539999999997576,13,0,0,,0,0.00012349995085969567,35,0,274,quarter22,[],25044.277932636123,0,,0.0,,False,514.6811985384616,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,14,12,0,13,stress,22,full_coverage_and_all_discovered_cleared,232,6690.855581,0.038576750026550144
47,14,True,0,47,3,5,7,cluster_far20__n13__spatial,cluster_far20,10,15,13,283,0.03618899999999314,13,0,0,,0,0.00011895800707861781,35,0,266,quarter_prediction22,[],25751.47618033919,0,,0.0,,False,520.5611713846154,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,12,20,0,13,stress,22,full_coverage_and_all_discovered_cleared,216,6767.295228,0.03623433399479836
45,13,True,0,45,2,7,6,cluster_far20__n13__spatial,cluster_far20,11,18,13,294,0.03968799999999817,13,0,0,,0,0.000110417022369802,35,0,274,clearance_quarter22,[],24888.699338991497,0,132.26773160153328,0.0,11,False,512.2876817692307,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,14,12,0,13,stress,22,full_coverage_and_all_discovered_cleared,232,6659.739863,0.039762917032931
54,12,True,0,54,3,5,6,cluster_far20__n13__spatial,cluster_far20,9,17,13,305,0.04337300000000255,13,0,0,,0,0.00011974998051300645,35,0,286,clearance_f015_22,[],26239.481968564283,2,108.82581875061477,12.78958820178223,9,False,537.2227991538462,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,17,40,0,13,stress,22,full_coverage_and_all_discovered_cleared,229,6983.896389,0.0433810839895159
50,16,True,0,50,2,7,8,cluster_far20__n13__spatial,cluster_far20,11,18,13,303,0.04052099999999825,13,0,0,,0,0.0001211669878102839,35,0,283,clearance_f03_22,[],26764.407927753015,0,138.08884417585386,0.0,11,False,544.6062754615384,"[2, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 20]",4,1874,18,24,0,13,stress,22,full_coverage_and_all_discovered_cleared,232,7079.881581,0.04058825003448874
0,0,True,,,,,,cluster_far20__n16__positive,cluster_far20,16,16,16,533,0.04348500000000399,16,,,,0,0.00011991598876193166,,,515,square45_conservative,[],26328.853543532787,0,,0.0,,,525.5481691875,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,,,,16,stress,29,public_upper_bound_16,488,8408.770707,0.04349691601237282
48,19,True,0,48,2,7,6,cluster_far20__n16__positive,cluster_far20,14,21,16,287,0.041525999999990404,16,0,0,,0,0.00015070801600813866,31,7,264,fast22,[],18898.412198865433,0,,0.0,,,338.7301524375,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,99,,0,16,stress,15,public_upper_bound_16,225,5419.682439,0.04155674995854497
62,11,True,0,62,6,14,2,cluster_far20__n16__positive,cluster_far20,10,24,16,237,0.05453999999998871,16,0,0,,0,0.00011241703759878874,31,7,211,quarter22,[],18998.74546691706,0,,0.0,,False,319.9843183125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,32,98,0,16,stress,15,public_upper_bound_16,161,5119.749093,0.05462395801441744
43,6,True,0,43,9,14,3,cluster_far20__n16__positive,cluster_far20,7,21,16,239,0.048372000000000526,16,0,0,,0,0.00010704202577471733,37,1,216,quarter_prediction22,[],23776.161121859375,0,,0.0,,False,381.38951375,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,28,26,0,16,stress,21,public_upper_bound_16,172,6102.23222,0.048411875031888485
62,11,True,0,62,6,14,2,cluster_far20__n16__positive,cluster_far20,10,24,16,237,0.054846999999995205,16,0,0,,0,0.00010691705392673612,31,7,211,clearance_quarter22,[],18942.774822958236,0,61.882501661106964,0.0,10,False,319.2846855625,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,32,98,0,16,stress,15,public_upper_bound_16,161,5108.554969,0.054953291954007
82,8,True,0,82,8,13,2,cluster_far20__n16__positive,cluster_far20,7,23,16,259,0.06680699999999717,16,0,0,,0,0.00010258302791044116,31,7,234,clearance_f015_22,[],19639.68877896792,2,57.0419028399379,12.979853680832505,7,False,335.308609875,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,35,116,0,16,stress,15,public_upper_bound_16,166,5364.937758,0.06683416600571945
52,8,True,0,52,8,16,1,cluster_far20__n16__positive,cluster_far20,8,24,16,226,0.04965500000000134,16,0,0,,0,0.00010883301729336381,31,7,200,clearance_f03_22,[],18965.98461066663,0,41.21753160623506,0.0,8,False,316.0123071875,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1875,31,84,0,16,stress,15,public_upper_bound_16,159,5056.196915,0.04979204200208187
0,0,True,,,,,,cluster_far20__n16__negative,cluster_far20,16,16,16,533,0.04271099999999706,16,,,,0,0.00013883400242775679,,,515,square45_conservative,[],26603.6220416397,0,,0.0,,,528.9827755625,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,,,,16,stress,29,public_upper_bound_16,488,8463.724409,0.04274333396460861
53,29,True,0,53,7,10,14,cluster_far20__n16__negative,cluster_far20,9,19,16,252,0.037563000000005786,16,0,0,,0,0.0001557079958729446,31,7,231,fast22,[],21215.998264420632,0,,0.0,,,354.57497825,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,60,,0,16,stress,15,public_upper_bound_16,186,5673.199652,0.03759920794982463
41,12,True,0,41,7,7,5,cluster_far20__n16__negative,cluster_far20,9,16,16,215,0.05013900000000149,16,0,0,,0,0.00010712497169151902,33,5,197,quarter22,[],20936.844353881468,0,,0.0,,False,338.0855543125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,28,16,0,16,stress,17,public_upper_bound_16,157,5409.368869,0.050272791006136686
41,12,True,0,41,7,7,5,cluster_far20__n16__negative,cluster_far20,9,16,16,215,0.043845000000004575,16,0,0,,0,0.00012754200724884868,33,5,197,quarter_prediction22,[],20936.844353881468,0,,0.0,,False,338.0855543125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,28,16,0,16,stress,17,public_upper_bound_16,157,5409.368869,0.04385795898269862
41,12,True,0,41,7,7,5,cluster_far20__n16__negative,cluster_far20,9,16,16,215,0.04443799999999953,16,0,0,,0,9.891600348055363e-05,33,5,197,clearance_quarter22,[],20903.411529184363,0,67.69096413461394,0.0,9,False,337.667644125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,28,16,0,16,stress,17,public_upper_bound_16,157,5402.682306,0.044487625011242926
44,10,True,0,44,8,10,4,cluster_far20__n16__negative,cluster_far20,8,18,16,215,0.044781000000000404,16,0,0,,0,0.00010070798452943563,31,7,195,clearance_f015_22,[],18332.282229553548,0,28.06893579863913,0.0,5,False,305.4035278125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,33,19,0,16,stress,15,public_upper_bound_16,159,4886.456445,0.04480629099998623
39,14,True,0,39,6,7,5,cluster_far20__n16__negative,cluster_far20,10,17,16,212,0.038571000000004574,16,0,0,,0,0.00010254100197926164,31,7,193,clearance_f03_22,[],18764.45086394814,0,36.797744261265926,0.0,10,False,310.305635875,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1876,36,50,0,16,stress,15,public_upper_bound_16,164,4964.890174,0.0386230000294745
0,0,True,,,,,,cluster_far20__n16__spatial,cluster_far20,16,16,16,533,0.04249099999999828,16,,,,0,9.39579913392663e-05,,,515,square45_conservative,[],26387.288053611006,0,,0.0,,,526.27860075,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,,,,16,stress,29,public_upper_bound_16,488,8420.457612,0.04250433301785961
39,24,True,0,39,4,9,12,cluster_far20__n16__spatial,cluster_far20,12,21,16,241,0.036686000000003105,16,0,0,,0,0.00014266598736867309,31,7,218,fast22,[],18737.75973196978,0,,0.0,,,319.6594965,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,60,,0,16,stress,15,public_upper_bound_16,182,5114.551944,0.03669870796147734
31,7,True,0,31,3,6,3,cluster_far20__n16__spatial,cluster_far20,13,19,16,212,0.038854999999998086,16,0,0,,0,9.849999332800508e-05,33,5,191,quarter22,[],20619.917105483488,0,,0.0,,False,332.8114635625,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,31,20,0,16,stress,17,public_upper_bound_16,157,5324.983417,0.03891658398788422
37,9,True,0,37,3,6,4,cluster_far20__n16__spatial,cluster_far20,13,19,16,215,0.038814000000002125,16,0,0,,0,9.887496707960963e-05,33,5,194,quarter_prediction22,[],20722.03532817668,0,,0.0,,False,335.1504413125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,29,34,0,16,stress,17,public_upper_bound_16,159,5362.407061,0.0388197919819504
36,9,True,0,36,3,7,4,cluster_far20__n16__spatial,cluster_far20,13,20,16,229,0.042454999999989695,16,0,0,,0,9.850005153566599e-05,37,1,207,clearance_quarter22,[],23296.424426573743,0,141.43411027617543,0.0,13,False,372.205305125,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,25,23,0,16,stress,21,public_upper_bound_16,169,5955.284882,0.04249995801365003
52,12,True,0,52,1,6,5,cluster_far20__n16__spatial,cluster_far20,14,22,16,232,0.05034499999999298,16,0,0,,0,0.0001294169924221933,33,5,208,clearance_f015_22,[],21833.747984883856,1,153.8258716365967,11.033922136241962,13,False,353.79684975,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,27,19,0,16,stress,17,public_upper_bound_16,156,5660.749596,0.05038158397655934
50,28,True,0,50,1,10,12,cluster_far20__n16__spatial,cluster_far20,15,25,16,234,0.040948000000000206,16,0,0,,0,0.00011216598795726895,31,7,207,clearance_f03_22,[],18566.768040791565,0,146.44461513435482,0.0,15,False,314.0846005625,"[2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",4,1877,38,71,0,16,stress,15,public_upper_bound_16,170,5025.353609,0.04095958301331848
0,0,True,,,,,,range_transition__n10__positive,range_transition,10,10,10,732,0.03952300000000264,10,,,,0,0.00010137498611584306,,,720,square45_conservative,[],41327.46257843217,0,,0.0,,,1259.049252,"[1, 9, 10, 11, 13, 14, 15, 17, 19, 20]",4,1878,,,,10,stress,45,full_coverage_and_all_discovered_cleared,675,12590.49252,0.03956079203635454
