active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
13,4,True,0,13,1,4,1,uniform__adversarial-spatial__124,uniform__adversarial-spatial,11,18,15,12,291,,bounded_transverse_width,,arc,44,0.03925499999999715,12,cached_distance_prefix_sum,0,0,,,False,0,0,18,0.00013641599798575044,4,0,0,3,2,274,fast_arc05_width015,[],21668.64309926264,,,,,0,,0.0,,False,0,502.310718,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,0.5,13,2,34,4,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,255,6027.728616,40.0,constant,,0.039261249999981374
12,2,True,0,12,1,4,0,uniform__adversarial-spatial__124,uniform__adversarial-spatial,11,28,15,12,306,,bounded_transverse_width,,locked,44,0.03513600000000139,12,cached_distance_prefix_sum,0,0,,,True,0,0,28,0.0001193339703604579,2,0,0,3,2,289,fast_locked_width015,[],21422.814060251934,,,,,0,,0.0,,False,0,505.63023408333333,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,1.0,10,2,12,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,269,6067.562809,40.0,constant,,0.03513862501131371
13,4,True,0,13,1,4,1,uniform__adversarial-spatial__124,uniform__adversarial-spatial,11,18,15,12,291,,bounded_transverse_width,,arc,44,0.044039999999995416,12,cached_distance_prefix_sum,0,0,,,False,0,0,18,0.00013100000796839595,4,0,0,3,2,274,fast_negative_arc05_width015,[],21668.64309926264,12,0,0,0,0,,0.0,,False,0,502.310718,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,0.5,13,2,34,4,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,255,6027.728616,40.0,constant,,0.044059666979592294
31,4,True,0,31,0,5,2,uniform__adversarial-spatial__125,uniform__adversarial-spatial,11,,16,11,420,,,,,,0.046621999999999275,11,,0,0,,,,0,0,,0.00013862497871741652,4,62,0,8,8,402,packet_center22,[],23308.515751821324,,,,,0,,0.0,,False,0,646.2457407272727,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,4,125,,8,11,8,4,40,11,ordinary,22,full_coverage_and_all_discovered_cleared,,367,7108.703148,,,,0.04664979100925848
14,2,True,0,14,1,3,0,uniform__adversarial-spatial__125,uniform__adversarial-spatial,10,,13,11,402,,bounded_transverse_width,,,,0.03362800000000021,11,,0,0,,,,0,0,,0.00017104099970310926,4,45,0,4,3,387,width40_f015_22,[],23938.985298858952,,,,,0,,0.0,,False,0,649.8906416363636,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,,8,3,4,4,23,11,ordinary,22,full_coverage_and_all_discovered_cleared,,365,7148.797058,40.0,constant,,0.033674541977234185
14,2,True,0,14,1,3,0,uniform__adversarial-spatial__125,uniform__adversarial-spatial,10,41,13,11,361,,bounded_transverse_width,,base,0,0.032679999999999154,11,,0,0,,,False,0,0,41,0.00016483402578160167,4,45,0,4,3,346,range_width015,[],23938.985298858952,,,,,0,,0.0,,False,0,627.5270052727273,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,1.0,8,3,4,4,23,11,ordinary,22,full_coverage_and_all_discovered_cleared,,324,6902.797058,40.0,constant,,0.03272883401950821
18,5,True,0,18,0,4,1,uniform__adversarial-spatial__125,uniform__adversarial-spatial,11,8,15,11,313,,bounded_transverse_width,,arc,47,0.040769000000004496,11,cached_distance_prefix_sum,0,0,,,False,0,0,8,0.00014358299085870385,5,0,0,4,3,296,fast_arc05_width015,[],20840.64541889378,,,,,0,,0.0,,False,0,544.375371,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,0.5,14,0,19,5,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,,273,5988.129081,40.0,constant,,0.04079179099062458
12,3,True,0,12,0,1,1,uniform__adversarial-spatial__125,uniform__adversarial-spatial,11,12,12,11,308,,bounded_transverse_width,,locked,43,0.03395600000000343,11,cached_distance_prefix_sum,0,0,,,True,0,0,12,0.00013720901915803552,5,0,0,5,3,294,fast_locked_width015,[],20963.900232202133,,,,,0,,0.0,,False,0,544.6163676363636,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,1.0,13,8,28,5,21,11,ordinary,22,full_coverage_and_all_discovered_cleared,,270,5990.780044,40.0,constant,,0.03396391699789092
18,5,True,0,18,0,4,1,uniform__adversarial-spatial__125,uniform__adversarial-spatial,11,8,15,11,313,,bounded_transverse_width,,arc,47,0.0456530000000015,11,cached_distance_prefix_sum,0,0,,,False,0,0,8,0.00013345800107344985,5,0,0,4,3,296,fast_negative_arc05_width015,[],20840.64541889378,12,0,0,0,0,,0.0,,False,0,544.375371,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,0.5,14,0,19,5,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,3,273,5988.129081,40.0,constant,,0.04566808301024139
26,4,True,0,26,1,7,2,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,,20,14,313,,,,,,0.04420199999999852,14,,0,0,,,,0,0,,0.000139000010676682,2,60,0,8,8,291,packet_center22,[],22927.08015304525,,,,,0,,0.0,,False,0,456.02971628571424,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,4,126,,24,6,11,3,38,14,ordinary,22,full_coverage_and_all_discovered_cleared,,256,6384.416028,,,,0.04426587501075119
13,1,True,0,13,1,4,0,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,,17,14,291,,bounded_transverse_width,,,,0.03699100000000044,14,,0,0,,,,0,0,,0.00014195800758898258,3,48,0,4,3,272,width40_f015_22,[],22153.77238643867,,,,,0,,0.0,,False,0,437.12531935714287,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,,19,9,12,3,26,14,ordinary,22,full_coverage_and_all_discovered_cleared,,250,6119.754471,40.0,constant,,0.03702337498543784
13,1,True,0,13,1,4,0,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,18,17,14,273,,bounded_transverse_width,,base,0,0.03742999999999341,14,,0,0,,,False,0,0,18,0.00012337497901171446,3,48,0,4,3,254,range_width015,[],22153.77238643867,,,,,0,,0.0,,False,0,429.41103364285715,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,1.0,19,9,12,3,26,14,ordinary,22,full_coverage_and_all_discovered_cleared,,232,6011.754471,40.0,constant,,0.03745304199401289
15,2,True,0,15,1,4,0,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,13,17,14,283,,bounded_transverse_width,,arc,49,0.03914299999999571,14,cached_distance_prefix_sum,0,0,,,False,0,0,13,0.00011975003872066736,4,0,0,3,2,264,fast_arc05_width015,[],21081.60961771814,,,,,0,,0.0,,False,0,418.0944227857143,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,0.5,10,5,2,4,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,,238,5853.321919,40.0,constant,,0.03914641699520871
11,2,True,0,11,1,4,0,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,32,17,14,288,,bounded_transverse_width,,locked,45,0.037535000000005425,14,cached_distance_prefix_sum,0,0,,,True,0,0,32,0.00012641603825613856,2,0,0,4,3,269,fast_locked_width015,[],22520.41111479078,,,,,0,,0.0,,False,0,440.8630157142857,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,1.0,20,0,17,2,23,14,ordinary,22,full_coverage_and_all_discovered_cleared,,244,6172.08222,40.0,constant,,0.03757708304328844
15,2,True,0,15,1,4,0,uniform__adversarial-spatial__126,uniform__adversarial-spatial,13,13,17,14,283,,bounded_transverse_width,,arc,49,0.04420700000000011,14,cached_distance_prefix_sum,0,0,,,False,0,0,13,0.00013312505325302482,4,0,0,3,2,264,fast_negative_arc05_width015,[],21081.60961771814,12,0,0,0,0,,0.0,,False,0,418.0944227857143,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,0.5,10,5,2,4,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,3,238,5853.321919,40.0,constant,,0.04422791599063203
19,0,True,0,19,1,1,0,edge__iid__117,edge__iid,10,,11,11,349,,,,,,0.031666000000001304,11,,0,0,,,,0,0,,0.0001259999698959291,1,50,0,6,6,336,packet_center22,[],20027.421423836557,,,,,0,,0.0,,False,0,549.6803897272728,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,4,117,,8,5,12,2,28,11,ordinary,22,full_coverage_and_all_discovered_cleared,,306,6046.484287,,,,0.03167158301221207
10,1,True,0,10,4,4,0,edge__iid__117,edge__iid,7,,11,11,340,,bounded_transverse_width,,,,0.026432999999997264,11,,0,0,,,,0,0,,0.00014295900473371148,1,42,0,3,3,327,width40_f015_22,[],20248.824689905443,,,,,0,,0.0,,False,0,549.524085090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,,8,1,12,1,20,11,ordinary,22,full_coverage_and_all_discovered_cleared,,305,6044.764936,40.0,constant,,0.026440291956532747
10,1,True,0,10,4,4,0,edge__iid__117,edge__iid,7,3,11,11,337,,bounded_transverse_width,,base,0,0.02687500000000398,11,,0,0,,,False,0,0,3,0.000140791991725564,1,42,0,3,3,324,range_width015,[],20248.824689905443,,,,,0,,0.0,,False,0,547.8877214545454,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,1.0,8,1,12,1,20,11,ordinary,22,full_coverage_and_all_discovered_cleared,,302,6026.764936,40.0,constant,,0.026915375026874244
16,2,True,0,16,4,4,0,edge__iid__117,edge__iid,7,4,11,11,337,,bounded_transverse_width,,arc,47,0.03811699999999263,11,cached_distance_prefix_sum,0,0,,,False,0,0,4,0.0001295419642701745,2,0,0,4,3,324,fast_arc05_width015,[],20831.284221213173,,,,,0,,0.0,,False,0,558.4778947272727,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,0.5,9,1,11,2,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,,302,6143.256842,40.0,constant,,0.038126250030472875
15,3,True,0,15,2,2,1,edge__iid__117,edge__iid,9,27,11,11,353,,bounded_transverse_width,,locked,46,0.0319899999999933,11,cached_distance_prefix_sum,0,0,,,True,0,0,27,0.0001497080083936453,2,0,0,4,3,340,fast_locked_width015,[],22531.002743127618,,,,,0,,0.0,,False,0,597.9273221818182,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,1.0,16,11,11,2,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,,316,6577.200544,40.0,constant,,0.032007250003516674
16,2,True,0,16,4,4,0,edge__iid__117,edge__iid,7,4,11,11,337,,bounded_transverse_width,,arc,47,0.03962199999999427,11,cached_distance_prefix_sum,0,0,,,False,0,0,4,0.0001408339594490826,2,0,0,4,3,324,fast_negative_arc05_width015,[],20831.284221213173,12,0,0,0,0,,0.0,,False,0,558.4778947272727,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,0.5,9,1,11,2,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,3,302,6143.256842,40.0,constant,,0.03963812504662201
27,5,True,0,27,8,9,2,edge__iid__118,edge__iid,7,,16,15,294,,,,,,0.0456620000000072,15,,0,0,,,,0,0,,0.00014929199824109674,6,61,0,5,5,276,packet_center22,[],21326.798932761572,,,,,0,,0.0,,False,0,398.0906524,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,4,118,,14,1,14,10,39,15,ordinary,22,full_coverage_and_all_discovered_cleared,,248,5971.359786,,,,0.04579750000266358
15,5,True,0,15,5,6,1,edge__iid__118,edge__iid,10,,16,15,301,,bounded_transverse_width,,,,0.03696199999998839,15,,0,0,,,,0,0,,0.0001349169760942459,3,48,0,4,2,283,width40_f015_22,[],26694.100409586008,,,,,0,,0.0,,False,0,472.5880054,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,,12,0,10,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,,257,7088.820081,40.0,constant,,0.03716391697525978
15,5,True,0,15,5,6,1,edge__iid__118,edge__iid,10,11,16,15,290,,bounded_transverse_width,,base,0,0.03634799999998961,15,,0,0,,,False,0,0,11,0.0001409579999744892,3,48,0,4,2,272,range_width015,[],26694.100409586008,,,,,0,,0.0,,False,0,468.32133873333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,1.0,12,0,10,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,,248,7024.820081,40.0,constant,,0.03636145801283419
20,3,True,0,20,3,4,1,edge__iid__118,edge__iid,12,4,16,15,286,,bounded_transverse_width,,arc,55,0.044249000000007754,15,cached_distance_prefix_sum,0,0,,,False,0,0,4,0.00012408301699906588,8,0,0,3,3,268,fast_arc05_width015,[],23926.412761613385,,,,,0,,0.0,,False,0,429.8188368,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,0.5,10,0,18,10,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,,244,6447.282552,40.0,constant,,0.0442937079933472
11,2,True,0,11,3,3,1,edge__iid__118,edge__iid,12,46,15,15,273,,bounded_transverse_width,,locked,47,0.04903600000000097,15,cached_distance_prefix_sum,0,0,,,True,0,0,46,0.0001296249683946371,7,0,0,3,2,256,fast_locked_width015,[],21064.31884008185,,,,,0,,0.0,,False,0,386.85758453333335,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,1.0,8,8,58,7,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,,235,5802.863768,40.0,constant,,0.04907725000521168
20,3,True,0,20,3,4,1,edge__iid__118,edge__iid,12,4,16,15,286,,bounded_transverse_width,,arc,55,0.05073100000001318,15,cached_distance_prefix_sum,0,0,,,False,0,0,4,0.0001314159599132836,8,0,0,3,3,268,fast_negative_arc05_width015,[],23926.412761613385,12,0,0,0,0,,0.0,,False,0,429.8188368,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,0.5,10,0,18,10,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,244,6447.282552,40.0,constant,,0.05076491698855534
28,2,True,0,28,6,6,1,edge__iid__119,edge__iid,6,,12,12,356,,,,,,0.0403389999999888,12,,0,0,,,,0,0,,0.00013508298434317112,2,59,0,9,9,342,packet_center22,[],21409.804174649762,,,,,0,,0.0,,False,0,529.5800696666666,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,4,119,,5,1,15,2,37,12,ordinary,22,full_coverage_and_all_discovered_cleared,,303,6354.960836,,,,0.04036887496476993
13,0,True,0,13,4,4,0,edge__iid__119,edge__iid,8,,12,12,340,,bounded_transverse_width,,,,0.031728999999998564,12,,0,0,,,,0,0,,0.0001586250145919621,1,47,0,3,3,326,width40_f015_22,[],21200.27306114343,,,,,0,,0.0,,False,0,519.0878841666666,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,,4,0,15,1,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,299,6229.05461,40.0,constant,,0.03176041704136878
13,0,True,0,13,4,4,0,edge__iid__119,edge__iid,8,12,12,12,328,,bounded_transverse_width,,base,0,0.03192500000000109,12,,0,0,,,False,0,0,12,0.00013020902406424284,1,47,0,3,3,314,range_width015,[],21200.27306114343,,,,,0,,0.0,,False,0,513.0878841666666,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,1.0,4,0,15,1,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,,287,6157.05461,40.0,constant,,0.03195854200748727
15,0,True,0,15,4,4,0,edge__iid__119,edge__iid,8,12,12,12,330,,bounded_transverse_width,,arc,49,0.03664100000000303,12,cached_distance_prefix_sum,0,0,,,False,0,0,12,0.0001443750225007534,4,0,0,3,3,316,fast_arc05_width015,[],21451.07608783498,,,,,0,,0.0,,False,0,518.5179346666666,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,0.5,4,0,15,4,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,,292,6222.215216,40.0,constant,,0.036670667002908885
12,2,True,0,12,1,1,1,edge__iid__119,edge__iid,11,36,12,12,328,,bounded_transverse_width,,locked,45,0.03583299999999667,12,cached_distance_prefix_sum,0,0,,,True,0,0,36,0.00013695802772417665,8,0,0,3,2,314,fast_locked_width015,[],20897.205781076358,,,,,0,,0.0,,False,0,508.45342975,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,1.0,5,17,25,8,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,,292,6101.441157,40.0,constant,,0.03584054100792855
15,0,True,0,15,4,4,0,edge__iid__119,edge__iid,8,12,12,12,330,,bounded_transverse_width,,arc,49,0.04249699999999734,12,cached_distance_prefix_sum,0,0,,,False,0,0,12,0.00014662498142570257,4,0,0,3,3,316,fast_negative_arc05_width015,[],21451.07608783498,12,0,0,0,0,,0.0,,False,0,518.5179346666666,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,0.5,4,0,15,4,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,292,6222.215216,40.0,constant,,0.04254854196915403
17,3,True,0,17,3,3,1,edge__iid__120,edge__iid,11,,14,14,334,,,,,,0.045597000000000776,14,,0,0,,,,0,0,,0.00014604197349399328,3,51,0,3,3,318,packet_center22,[],20788.747859253162,,,,,0,,0.0,,False,0,436.48211214285715,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,4,120,,27,6,0,4,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,,293,6110.74957,,,,0.04565470799570903
14,2,True,0,14,5,5,0,edge__iid__120,edge__iid,9,,14,14,305,,bounded_transverse_width,,,,0.04201100000000224,14,,0,0,,,,0,0,,0.0001360829919576645,3,48,0,3,2,289,width40_f015_22,[],21201.69305764209,,,,,0,,0.0,,False,0,430.238472,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,,23,8,2,3,26,14,ordinary,22,full_coverage_and_all_discovered_cleared,,268,6023.338608,40.0,constant,,0.042053958983160555
14,2,True,0,14,5,5,0,edge__iid__120,edge__iid,9,17,14,14,288,,bounded_transverse_width,,base,0,0.04216700000000628,14,,0,0,,,False,0,0,17,0.00013470801059156656,3,48,0,3,2,272,range_width015,[],21201.69305764209,,,,,0,,0.0,,False,0,422.9527577142857,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,1.0,23,8,2,3,26,14,ordinary,22,full_coverage_and_all_discovered_cleared,,251,5921.338608,40.0,constant,,0.04219795804237947
14,0,True,0,14,4,4,0,edge__iid__120,edge__iid,10,19,14,14,299,,bounded_transverse_width,,arc,50,0.05162799999999379,14,cached_distance_prefix_sum,0,0,,,False,0,0,19,0.00013029196998104453,4,0,0,2,2,283,fast_arc05_width015,[],21140.733564423914,,,,,0,,0.0,,False,0,426.65333664285714,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,0.5,30,6,5,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,,260,5973.146713,40.0,constant,,0.051642582984641194
8,1,True,0,8,2,2,0,edge__iid__120,edge__iid,12,75,14,14,279,,bounded_transverse_width,,locked,43,0.046333000000004176,14,cached_distance_prefix_sum,0,0,,,True,0,0,75,0.00012708298163488507,5,0,0,3,2,263,fast_locked_width015,[],19913.6747097144,,,,,0,,0.0,,False,0,400.62392442857146,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,1.0,10,6,24,5,21,14,ordinary,22,full_coverage_and_all_discovered_cleared,,241,5608.734942,40.0,constant,,0.04635675001190975
14,0,True,0,14,4,4,0,edge__iid__120,edge__iid,10,19,14,14,299,,bounded_transverse_width,,arc,50,0.05907099999998877,14,cached_distance_prefix_sum,0,0,,,False,0,0,19,0.0001325419871136546,4,0,0,2,2,283,fast_negative_arc05_width015,[],21140.733564423914,12,0,0,0,0,,0.0,,False,0,426.65333664285714,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,0.5,30,6,5,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,3,260,5973.146713,40.0,constant,,0.05914379202295095
10,6,True,0,10,7,7,3,edge__iid__121,edge__iid,3,,10,10,336,,,,,,0.025232000000002586,10,,0,0,,,,0,0,,0.0001433329889550805,3,39,0,4,2,324,packet_center22,[],22957.511418869988,,,,,0,,0.0,,False,0,656.3502282000001,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",,4,121,,5,0,10,3,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,,302,6563.502282,,,,0.025246459001209587
8,3,True,0,8,6,6,1,edge__iid__121,edge__iid,4,,10,10,333,,bounded_transverse_width,,,,0.02462500000000034,10,,0,0,,,,0,0,,0.0001265830360352993,3,38,0,3,2,321,width40_f015_22,[],22544.647751247627,,,,,0,,0.0,,False,0,646.3929548,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",30.0,4,121,,4,0,10,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,300,6463.929548,40.0,constant,,0.024625291000120342
8,3,True,0,8,6,6,1,edge__iid__121,edge__iid,4,0,10,10,333,,bounded_transverse_width,,base,0,0.024653999999998177,10,,0,0,,,False,0,0,0,0.00014654197730123997,3,38,0,3,2,321,range_width015,[],22544.647751247627,,,,,0,,0.0,,False,0,646.3929548,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",30.0,4,121,1.0,4,0,10,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,300,6463.929548,40.0,constant,,0.02466083300532773
16,4,True,0,16,4,4,1,edge__iid__121,edge__iid,6,15,10,10,341,,bounded_transverse_width,,arc,45,0.030636000000001218,10,cached_distance_prefix_sum,0,0,,,False,0,0,15,0.0001283330493606627,3,0,0,4,3,329,fast_arc05_width015,[],23544.62891867747,,,,,0,,0.0,,False,0,670.6925779999999,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",30.0,4,121,0.5,3,2,3,3,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,,303,6706.92578,40.0,constant,,0.03065087500726804
5,0,True,0,5,4,4,0,edge__iid__121,edge__iid,6,50,10,10,321,,bounded_transverse_width,,locked,37,0.030852999999993358,10,cached_distance_prefix_sum,0,0,,,True,0,0,50,0.00014045799616724253,5,0,0,1,1,309,fast_locked_width015,[],19729.07077238085,,,,,0,,0.0,,False,0,582.8814152,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",30.0,4,121,1.0,5,1,12,5,15,10,ordinary,22,full_coverage_and_all_discovered_cleared,,288,5828.814152,40.0,constant,,0.030906333005987108
16,4,True,0,16,4,4,1,edge__iid__121,edge__iid,6,15,10,10,341,,bounded_transverse_width,,arc,45,0.03599300000000483,10,cached_distance_prefix_sum,0,0,,,False,0,0,15,0.00013883301289752126,3,0,0,4,3,329,fast_negative_arc05_width015,[],23544.62891867747,12,0,0,0,0,,0.0,,False,0,670.6925779999999,"[3, 5, 6, 7, 11, 13, 16, 17, 19, 20]",30.0,4,121,0.5,3,2,3,3,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,303,6706.92578,40.0,constant,,0.03600345796439797
24,2,True,0,24,2,5,1,edge__iid__122,edge__iid,12,,17,14,307,,,,,,0.049932999999995786,14,,0,0,,,,0,0,,0.00014808302512392402,3,58,0,8,8,288,packet_center22,[],21182.984595623828,,,,,0,,0.0,,False,0,429.6140656428571,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",,4,122,,16,4,1,3,36,14,ordinary,22,full_coverage_and_all_discovered_cleared,,259,6014.596919,,,,0.04994858300779015
12,1,True,0,12,2,2,0,edge__iid__122,edge__iid,12,,14,14,338,,bounded_transverse_width,,,,0.040515999999996666,14,,0,0,,,,0,0,,0.00012337503721937537,4,47,0,4,3,322,width40_f015_22,[],22301.364102565178,,,,,0,,0.0,,False,0,459.9480585714286,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",30.0,4,122,,7,1,17,4,25,14,ordinary,22,full_coverage_and_all_discovered_cleared,,299,6439.27282,40.0,constant,,0.04059345804853365
12,1,True,0,12,2,2,0,edge__iid__122,edge__iid,12,51,14,14,287,,bounded_transverse_width,,base,0,0.039461000000002855,14,,0,0,,,False,0,0,51,0.00015187496319413185,4,47,0,4,3,271,range_width015,[],22301.364102565178,,,,,0,,0.0,,False,0,438.0909157142857,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",30.0,4,122,1.0,7,1,17,4,25,14,ordinary,22,full_coverage_and_all_discovered_cleared,,248,6133.27282,40.0,constant,,0.03949250001460314
16,1,True,0,16,3,5,0,edge__iid__122,edge__iid,11,11,16,14,282,,bounded_transverse_width,,arc,51,0.05158000000000129,14,cached_distance_prefix_sum,0,0,,,False,0,0,11,0.00011962495045736432,8,0,0,3,3,264,fast_arc05_width015,[],21473.975468519562,,,,,0,,0.0,,False,0,423.77107821428575,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",30.0,4,122,0.5,13,6,10,8,29,14,ordinary,22,full_coverage_and_all_discovered_cleared,,242,5932.795095,40.0,constant,,0.05171500000869855
