active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,0,15,10,133,1.0,,,base,0,0.019472000000000378,0,10,,2,7,False,,0,0,0,False,,0,0,,17,0,4,,,116,lean_deferred_area7,10,,[],11594.878696216028,0,77.351587588916,0.0,8,,,0,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",0,,3,,,249,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,110,3073.975741,,,True,0.019478166999761015
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,0,15,10,133,1.0,,,base,0,0.019101000000000035,0,10,,2,7,False,,0,0,0,False,,0,0,,17,0,4,,,116,count_deferred_area7,10,10,[],11594.878696216028,0,77.351587588916,0.0,8,,,0,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",0,,3,0,0,249,1.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,110,3073.975741,,,True,0.019103209022432566
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,0,17,10,146,1.0,,,base,0,0.020456999999999503,0,10,,2,9,False,,0,0,0,False,,0,0,,17,0,4,,,127,lean_deferred_area7,10,,[],11825.774325475111,0,85.07322844594901,0.0,8,,,0,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",0,,3,,,250,1.0,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,117,3188.154867,,,True,0.020474334014579654
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,0,17,10,146,1.0,,,base,0,0.020509000000000555,0,10,,2,9,False,,0,0,0,False,,0,0,,17,0,4,,,127,count_deferred_area7,10,10,[],11825.774325475111,0,85.07322844594901,0.0,8,,,0,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",0,,3,0,0,250,1.0,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,117,3188.154867,,,True,0.020529375004116446
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,0,20,16,116,1.0,,,base,0,0.025868000000000002,0,16,,4,8,False,,0,0,0,False,,0,0,,21,2,4,,,94,lean_deferred_area7,8,,[],9702.395095882584,0,113.40009602987374,0.0,12,,,0,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,89,2591.479017,,,True,0.0258857500157319
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,0,20,16,116,1.0,,,base,0,0.026691999999999716,0,16,,4,8,False,,0,0,0,False,,0,0,,21,2,4,,,94,count_deferred_area7,8,8,[],9702.395095882584,0,113.40009602987374,0.0,12,,,0,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,0,0,251,1.0,10,,0,,,16,stress,5,public_upper_bound_16,89,2591.479017,,,True,0.026696667016949505
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,0,21,16,118,1.0,,,base,0,0.02815100000000026,0,16,,2,7,False,,0,0,0,False,,0,0,,21,2,4,,,95,lean_deferred_area7,8,,[],10696.66860033792,0,143.66742641183976,0.0,14,,,0,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,252,1.0,12,,1,,,16,stress,5,public_upper_bound_16,89,2798.33372,,,True,0.02816649997839704
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,0,21,16,118,1.0,,,base,0,0.02721600000000013,0,16,,2,7,False,,0,0,0,False,,0,0,,21,2,4,,,95,count_deferred_area7,8,8,[],10696.66860033792,0,143.66742641183976,0.0,14,,,0,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,0,0,252,1.0,12,,1,,,16,stress,5,public_upper_bound_16,89,2798.33372,,,True,0.027215583017095923
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,0,20,16,118,1.0,,,base,0,0.0281760000000002,0,16,,5,9,False,,0,0,0,False,,0,0,,21,2,4,,,96,lean_deferred_area7,8,,[],10721.405448544612,0,117.06617527853851,0.0,11,,,0,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,,,253,1.0,10,,0,,,16,stress,5,public_upper_bound_16,88,2804.281091,,,True,0.02819720801198855
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,0,20,16,118,1.0,,,base,0,0.028370000000000672,0,16,,5,9,False,,0,0,0,False,,0,0,,21,2,4,,,96,count_deferred_area7,8,8,[],10721.405448544612,0,117.06617527853851,0.0,11,,,0,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0,,3,0,0,253,1.0,10,,0,,,16,stress,5,public_upper_bound_16,88,2804.281091,,,True,0.028432291001081467
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,0,12,10,110,1.0,,,base,0,0.015269999999999229,0,10,,2,4,False,,0,0,0,False,,0,0,,17,0,4,,,96,lean_deferred_area7,10,,[],10390.23806299752,0,57.8140597818647,0.0,8,,,0,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,,,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2704.047613,,,True,0.015276749967597425
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,0,12,10,110,1.0,,,base,0,0.015566000000000635,0,10,,2,4,False,,0,0,0,False,,0,0,,17,0,4,,,96,count_deferred_area7,10,10,[],10390.23806299752,0,57.8140597818647,0.0,8,,,0,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,0,0,254,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2704.047613,,,True,0.0155663340119645
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,0,11,10,109,1.0,,,base,0,0.016034999999999577,0,10,,2,3,False,,0,0,0,False,,0,0,,17,0,4,,,96,lean_deferred_area7,10,,[],10381.240417466588,0,60.247637476692056,0.0,8,,,0,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,,,255,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2699.248083,,,True,0.016035082982853055
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,0,11,10,109,1.0,,,base,0,0.015998999999999874,0,10,,2,3,False,,0,0,0,False,,0,0,,17,0,4,,,96,count_deferred_area7,10,10,[],10381.240417466588,0,60.247637476692056,0.0,8,,,0,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,0,0,255,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2699.248083,,,True,0.016024332959204912
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,0,12,10,111,1.0,,,base,0,0.01656200000000041,0,10,,1,3,False,,0,0,0,False,,0,0,,17,0,4,,,97,lean_deferred_area7,10,,[],10460.933310005672,0,80.09491032635631,0.0,9,,,0,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,,,256,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2724.186661,,,True,0.016561665979679674
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,0,12,10,111,1.0,,,base,0,0.01611800000000052,0,10,,1,3,False,,0,0,0,False,,0,0,,17,0,4,,,97,count_deferred_area7,10,10,[],10460.933310005672,0,80.09491032635631,0.0,9,,,0,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",0,,3,0,0,256,1.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2724.186661,,,True,0.01613491598982364
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,0,18,16,86,1.0,,,base,0,0.023297000000000345,0,16,,3,5,False,,0,0,0,False,,0,0,,22,1,4,,,66,lean_deferred_area7,5,,[],9621.735770069714,0,131.52675032611273,0.0,13,,,0,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,,,257,1.0,17,,0,,,16,stress,6,public_upper_bound_16,59,2399.347154,,,True,0.023300166008993983
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,0,18,16,86,1.0,,,base,0,0.023556999999999384,0,16,,3,5,False,,0,0,0,False,,0,0,,22,1,4,,,66,count_deferred_area7,5,5,[],9621.735770069714,0,131.52675032611273,0.0,13,,,0,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,0,0,257,1.0,17,,0,,,16,stress,6,public_upper_bound_16,59,2399.347154,,,True,0.02356033300748095
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,0,18,16,104,1.0,,,base,0,0.025091999999999892,0,16,,3,5,False,,0,0,0,False,,0,0,,23,0,4,,,84,lean_deferred_area7,5,,[],10700.048470799113,0,121.02504997952575,0.0,13,,,0,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,,,258,1.0,15,,0,,,16,stress,7,public_upper_bound_16,76,2722.009695,,,True,0.025118834048043936
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,0,18,16,104,1.0,,,base,0,0.02476500000000037,0,16,,3,5,False,,0,0,0,False,,0,0,,23,0,4,,,84,count_deferred_area7,5,5,[],10700.048470799113,0,121.02504997952575,0.0,13,,,0,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,0,0,258,1.0,15,,0,,,16,stress,7,public_upper_bound_16,76,2722.009695,,,True,0.024775958037935197
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,0,19,16,78,1.0,,,base,0,0.024500000000000632,0,16,,4,7,False,,0,0,0,False,,0,0,,20,3,4,,,57,lean_deferred_area7,5,,[],7239.930163838877,0,125.63780758998033,0.0,12,,,0,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,,,259,1.0,16,,0,,,16,stress,4,public_upper_bound_16,49,1870.986033,,,True,0.024513999989721924
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,0,19,16,78,1.0,,,base,0,0.024537999999999727,0,16,,4,7,False,,0,0,0,False,,0,0,,20,3,4,,,57,count_deferred_area7,5,5,[],7239.930163838877,0,125.63780758998033,0.0,12,,,0,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",0,,3,0,0,259,1.0,16,,0,,,16,stress,4,public_upper_bound_16,49,1870.986033,,,True,0.02453858300577849
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,44,10,10,317,,bounded_transverse_width,,base,0,0.03181599999999918,0,10,,0,0,,,44,0,44,False,0,0,44,2,38,0,4,2,2,305,lean_deferred_width015,10,,[],20972.215750037813,0,,0.0,,False,0,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6052.443147,40.0,constant,,0.03185058303643018
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,44,10,10,317,,bounded_transverse_width,,base,0,0.03244500000000006,0,10,,0,0,,,44,0,44,False,0,0,44,2,38,0,4,2,2,305,count_deferred_width015,10,10,[],20972.215750037813,0,,0.0,,False,0,0,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6052.443147,40.0,constant,,0.032483666960615665
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,44,10,10,317,,bounded_transverse_width,,base,0,0.034440000000000026,0,10,,0,0,,,44,0,44,False,0,0,44,2,38,0,8,2,2,305,lean_cheap_predict8_width015,10,,[],20972.215750037813,0,,0.0,,False,0,591,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,,,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6052.443147,40.0,constant,,0.034442625008523464
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,44,10,10,317,,bounded_transverse_width,,base,0,0.03483700000000045,0,10,,0,0,,,44,0,44,False,0,0,44,2,38,0,8,2,2,305,count_cheap_predict8_width015,10,10,[],20972.215750037813,0,,0.0,,False,0,591,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,0,0,67,1.0,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6052.443147,40.0,constant,,0.034847250033635646
7,1,True,0,7,1,1,0,uniform__iid__67,uniform__iid,9,33,34,10,10,319,,bounded_transverse_width,,locked,38,0.030688999999999744,4,10,cached_distance_prefix_sum,0,0,,,34,0,30,True,0,0,34,4,0,0,8,3,2,307,lean_cheap_predict8_locked_width015,10,,[],22011.904280567767,0,,0.0,,False,0,373,627.6380856,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",1,30.0,4,,,67,1.0,9,4,3,4,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,289,6276.380856,40.0,constant,,0.03070441703312099
7,1,True,0,7,1,1,0,uniform__iid__67,uniform__iid,9,33,34,10,10,319,,bounded_transverse_width,,locked,38,0.030244000000000604,4,10,cached_distance_prefix_sum,0,0,,,34,0,30,True,0,0,34,4,0,0,8,3,2,307,count_cheap_predict8_locked_width015,10,10,[],22011.904280567767,0,,0.0,,False,0,373,627.6380856,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",1,30.0,4,0,0,67,1.0,9,4,3,4,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,289,6276.380856,40.0,constant,,0.030273707991000265
15,3,True,0,15,3,3,1,uniform__iid__68,uniform__iid,12,38,38,15,15,289,,bounded_transverse_width,,base,0,0.04735900000000015,0,15,,0,0,,,38,0,38,False,0,0,38,1,50,0,4,4,3,272,lean_deferred_width015,5,,[],23284.201602154062,0,,0.0,,False,0,0,422.5893545333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,,,68,1.0,20,17,11,1,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,247,6338.840318,40.0,constant,,0.0473774999845773
15,3,True,0,15,3,3,1,uniform__iid__68,uniform__iid,12,38,38,15,15,289,,bounded_transverse_width,,base,0,0.04713099999999937,0,15,,0,0,,,38,0,38,False,0,0,38,1,50,0,4,4,3,272,count_deferred_width015,5,5,[],23284.201602154062,0,,0.0,,False,0,0,422.5893545333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,0,0,68,1.0,20,17,11,1,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,247,6338.840318,40.0,constant,,0.047146375000011176
15,3,True,0,15,3,3,1,uniform__iid__68,uniform__iid,12,38,41,15,15,286,,bounded_transverse_width,,base,0,0.04965200000000003,1,15,,0,0,,,41,0,40,False,0,0,41,1,50,0,8,4,3,269,lean_cheap_predict8_width015,5,,[],23284.201602154062,0,,0.0,,False,0,1121,421.45602119999995,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,30.0,4,,,68,1.0,20,17,11,1,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,245,6321.840318,40.0,constant,,0.04974649997893721
15,3,True,0,15,3,3,1,uniform__iid__68,uniform__iid,12,38,41,15,15,286,,bounded_transverse_width,,base,0,0.05048399999999997,1,15,,0,0,,,41,0,40,False,0,0,41,1,50,0,8,4,3,269,count_cheap_predict8_width015,5,5,[],23284.201602154062,0,,0.0,,False,0,1121,421.45602119999995,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",3,30.0,4,0,0,68,1.0,20,17,11,1,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,245,6321.840318,40.0,constant,,0.05048783402889967
8,2,True,0,8,5,5,1,uniform__iid__68,uniform__iid,10,24,25,15,15,239,,bounded_transverse_width,,locked,44,0.04135400000000011,2,15,cached_distance_prefix_sum,0,0,,,25,0,23,True,0,0,25,4,0,0,8,3,2,222,lean_cheap_predict8_locked_width015,5,,[],22047.43075760243,0,,0.0,,False,0,389,386.29907653333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,,,68,1.0,28,4,3,4,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,5794.486148,40.0,constant,,0.04141783399973065
8,2,True,0,8,5,5,1,uniform__iid__68,uniform__iid,10,24,25,15,15,239,,bounded_transverse_width,,locked,44,0.041296,2,15,cached_distance_prefix_sum,0,0,,,25,0,23,True,0,0,25,4,0,0,8,3,2,222,count_cheap_predict8_locked_width015,5,5,[],22047.43075760243,0,,0.0,,False,0,389,386.29907653333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,0,0,68,1.0,28,4,3,4,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,5794.486148,40.0,constant,,0.041318458039313555
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,29,15,15,237,,bounded_transverse_width,,base,0,0.05043299999999995,0,15,,0,0,,,29,0,29,False,0,0,29,2,46,0,4,2,2,220,lean_deferred_width015,5,,[],21823.84216933692,0,,0.0,,False,0,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05044337501749396
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,29,15,15,237,,bounded_transverse_width,,base,0,0.05116999999999994,0,15,,0,0,,,29,0,29,False,0,0,29,2,46,0,4,2,2,220,count_deferred_width015,5,5,[],21823.84216933692,0,,0.0,,False,0,0,382.5845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,199,5738.768431,40.0,constant,,0.05121512501500547
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,30,15,15,236,,bounded_transverse_width,,base,0,0.05766699999999947,0,15,,0,0,,,30,0,30,False,0,0,30,2,46,0,8,2,2,219,lean_cheap_predict8_width015,5,,[],21823.84216933692,0,,0.0,,False,0,409,382.1845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,,,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,198,5732.768431,40.0,constant,,0.05769724998390302
9,0,True,0,9,6,6,0,uniform__iid__69,uniform__iid,9,29,30,15,15,236,,bounded_transverse_width,,base,0,0.05291699999999988,0,15,,0,0,,,30,0,30,False,0,0,30,2,46,0,8,2,2,219,count_cheap_predict8_width015,5,5,[],21823.84216933692,0,,0.0,,False,0,409,382.1845620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,0,0,69,1.0,25,2,1,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,198,5732.768431,40.0,constant,,0.052961082954425365
5,1,True,0,5,5,5,0,uniform__iid__69,uniform__iid,10,33,33,15,15,237,,bounded_transverse_width,,locked,41,0.046332999999999736,0,15,cached_distance_prefix_sum,0,0,,,33,0,33,True,0,0,33,1,0,0,8,2,2,220,lean_cheap_predict8_locked_width015,5,,[],22359.20184193586,0,,0.0,,False,0,335,389.4560242,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,,,69,1.0,27,0,3,1,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,5841.840363,40.0,constant,,0.046352250035852194
5,1,True,0,5,5,5,0,uniform__iid__69,uniform__iid,10,33,33,15,15,237,,bounded_transverse_width,,locked,41,0.048009999999999664,0,15,cached_distance_prefix_sum,0,0,,,33,0,33,True,0,0,33,1,0,0,8,2,2,220,count_cheap_predict8_locked_width015,5,5,[],22359.20184193586,0,,0.0,,False,0,335,389.4560242,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,0,0,69,1.0,27,0,3,1,19,15,ordinary,22,full_coverage_and_all_discovered_cleared,195,5841.840363,40.0,constant,,0.04807466600323096
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,5,10,10,328,,bounded_transverse_width,,base,0,0.03223600000000015,2,10,,0,0,,,5,0,3,False,0,0,5,3,41,0,4,4,3,316,lean_deferred_width015,10,,[],21303.571196271037,0,,0.0,,False,0,0,618.6714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,296,6186.714239,40.0,constant,,0.032260665961075574
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,5,10,10,328,,bounded_transverse_width,,base,0,0.03229400000000027,2,10,,0,0,,,5,0,3,False,0,0,5,3,41,0,4,4,3,316,count_deferred_width015,10,10,[],21303.571196271037,0,,0.0,,False,0,0,618.6714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,296,6186.714239,40.0,constant,,0.032339208002667874
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,6,10,10,327,,bounded_transverse_width,,base,0,0.0341629999999995,2,10,,0,0,,,6,0,4,False,0,0,6,3,41,0,8,4,3,315,lean_cheap_predict8_width015,10,,[],21303.571196271037,0,,0.0,,False,0,274,618.0714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,,,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6180.714239,40.0,constant,,0.03420158301014453
13,4,True,0,13,2,2,0,uniform__iid__70,uniform__iid,8,5,6,10,10,327,,bounded_transverse_width,,base,0,0.03445799999999988,2,10,,0,0,,,6,0,4,False,0,0,6,3,41,0,8,4,3,315,count_cheap_predict8_width015,10,10,[],21303.571196271037,0,,0.0,,False,0,274,618.0714239,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",1,30.0,4,0,0,70,1.0,6,3,9,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,295,6180.714239,40.0,constant,,0.034484083007555455
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,21,10,10,328,,bounded_transverse_width,,locked,42,0.03219500000000064,5,10,cached_distance_prefix_sum,0,0,,,21,0,16,True,0,0,21,4,0,0,8,3,3,316,lean_cheap_predict8_locked_width015,10,,[],21246.015282373417,0,,0.0,,False,0,217,617.8203053999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,,,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,299,6178.203054,40.0,constant,,0.0322113330475986
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,21,10,10,328,,bounded_transverse_width,,locked,42,0.032262000000000235,5,10,cached_distance_prefix_sum,0,0,,,21,0,16,True,0,0,21,4,0,0,8,3,3,316,count_cheap_predict8_locked_width015,10,10,[],21246.015282373417,0,,0.0,,False,0,217,617.8203053999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,0,0,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,299,6178.203054,40.0,constant,,0.032276750018354505
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,27,12,12,296,,bounded_transverse_width,,base,0,0.0377679999999998,3,12,,0,0,,,27,0,24,False,0,0,27,5,44,0,4,5,3,282,lean_deferred_width015,8,,[],24976.82716890783,0,,0.0,,False,0,0,560.28045275,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,,,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,258,6723.365433,40.0,constant,,0.037787541979923844
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,27,12,12,296,,bounded_transverse_width,,base,0,0.03758499999999998,3,12,,0,0,,,27,0,24,False,0,0,27,5,44,0,4,5,3,282,count_deferred_width015,8,8,[],24976.82716890783,0,,0.0,,False,0,0,560.28045275,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,0,0,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,258,6723.365433,40.0,constant,,0.03760766697814688
12,2,True,0,12,1,1,0,uniform__iid__71,uniform__iid,11,27,28,12,12,295,,bounded_transverse_width,,base,0,0.040160000000000196,3,12,,0,0,,,28,0,25,False,0,0,28,5,44,0,8,5,3,281,lean_cheap_predict8_width015,8,,[],24976.82716890783,0,,0.0,,False,0,423,559.78045275,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,,,71,1.0,13,2,10,5,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,257,6717.365433,40.0,constant,,0.04017387505155057
